,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,IA,Adair,2.32,2.29,2.28,2.26,2.27,2.24,2.23,2.22,2.26,2.25
1,Avg household size of renter-occupied unit,IA,Adair,2.17,2.22,2.31,2.24,2.28,2.27,2.18,2.1,2.09,1.95
2,FIPS Code,IA,Adair,19001,19001,19001,19001,19001,19001,19001,19001,19001,19001
3,House Heating Fuel: Electric,IA,Adair,678,721,638,674,672,617,624,662,634,753
4,House Heating Fuel: Fuel Oil,IA,Adair,5,10,32,26,40,38,31,13,11,4
5,House Heating Fuel: Gas,IA,Adair,1685,1632,1606,1641,1628,1550,1574,1567,1542,1547
6,House Heating Fuel: Propane,IA,Adair,936,871,883,823,776,904,847,846,836,806
7,House Heating Fuel: Wood,IA,Adair,56,48,49,57,62,51,53,43,47,44
26,Median Number of Rooms,IA,Adair,6.0,6.1,6.1,6.2,6.2,6.2,6.3,6.3,6.2,6.2
27,Number of Rooms: 1,IA,Adair,29,43,40,19,23,22,23,31,45,43
28,Number of Rooms: 2,IA,Adair,10,14,29,33,51,66,56,58,80,106
29,Number of Rooms: 3,IA,Adair,247,219,176,175,165,158,191,193,208,229
30,Number of Rooms: 4,IA,Adair,427,411,345,351,396,419,385,422,420,406
31,Number of Rooms: 5,IA,Adair,678,658,669,655,649,584,592,649,614,623
32,Number of Rooms: 6,IA,Adair,928,881,908,897,843,813,763,651,655,647
33,Number of Rooms: 7,IA,Adair,525,617,538,552,573,538,494,479,487,480
34,Number of Rooms: 8,IA,Adair,458,449,445,417,434,466,545,536,554,554
35,Number of Rooms: 9+,IA,Adair,465,481,539,595,540,606,622,671,634,623
36,Owner-Occupied,IA,Adair,5986,5838,5805,5749,5622,5576,5544,5456,5436,5349
37,Renter-Occupied,IA,Adair,1792,1731,1683,1689,1757,1692,1630,1576,1531,1600
38,Total Housing Units,IA,Adair,3767,3773,3689,3694,3674,3672,3671,3690,3697,3711
39,Total Population,IA,Adair,7779,7699,7628,7588,7543,7426,7330,7192,7124,7085
40,Units in Structure: 1 ATTACHED,IA,Adair,28,24,20,23,5,12,10,24,35,37
41,Units in Structure: 1 DETACHED,IA,Adair,3247,3233,3188,3219,3216,3174,3161,3089,3057,3018
42,Units in Structure: 10-19,IA,Adair,35,45,46,46,52,48,48,32,27,46
43,Units in Structure: 2,IA,Adair,14,17,22,29,33,32,36,35,80,78
44,Units in Structure: 20-49,IA,Adair,20,31,17,18,13,25,14,23,24,43
45,Units in Structure: 3-4,IA,Adair,226,224,216,192,173,170,206,232,223,246
46,Units in Structure: 5-9,IA,Adair,69,65,73,57,72,85,83,104,92,91
47,Units in Structure: 50+,IA,Adair,0,0,0,0,0,0,0,0,14,14
48,"Units in Structure: Boat,RV,Van,Etc.",IA,Adair,8,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,IA,Adair,120,134,107,110,110,126,113,151,145,138
50,Year Built: 1940-1949,IA,Adair,274,278,306,287,299,345,323,335,372,372
51,Year Built: 1950-1959,IA,Adair,332,326,290,328,352,298,311,314,367,423
52,Year Built: 1960-1969,IA,Adair,279,283,312,282,257,561,608,536,453,467
53,Year Built: 1970-1979,IA,Adair,647,629,626,689,631,223,265,273,235,234
54,Year Built: 1980-1989,IA,Adair,262,252,219,233,236,251,233,340,363,383
55,Year Built: 1990-1999,IA,Adair,353,367,298,238,234,284,247,250,255,228
56,Year Built: 2000-2009,IA,Adair,190,227,297,310,348,33,43,49,50,35
57,Year Built: 2010-2013,IA,Adair,54,55,0,0,32,0,5,20,20,21
58,Year Built: before 1940,IA,Adair,1376,1356,1341,1327,1285,281,240,219,207,199
0,Avg household size of owner-occupied unit,IA,Adams,2.32,2.39,2.32,2.23,2.23,2.22,2.21,2.23,2.22,2.2
1,Avg household size of renter-occupied unit,IA,Adams,1.91,2.04,2.05,2.08,2.05,2.07,2.11,2.1,2.08,2.24
2,FIPS Code,IA,Adams,19003,19003,19003,19003,19003,19003,19003,19003,19003,19003
3,House Heating Fuel: Electric,IA,Adams,340,302,305,306,272,268,272,314,354,375
4,House Heating Fuel: Fuel Oil,IA,Adams,26,24,29,30,51,46,49,35,29,13
5,House Heating Fuel: Gas,IA,Adams,796,812,773,766,775,767,750,707,660,601
6,House Heating Fuel: Propane,IA,Adams,504,495,540,566,561,546,505,478,485,494
7,House Heating Fuel: Wood,IA,Adams,44,30,32,24,31,38,40,55,58,50
26,Median Number of Rooms,IA,Adams,6.0,6.1,6.2,6.2,6.1,6.2,6.3,6.3,6.3,6.5
27,Number of Rooms: 1,IA,Adams,9,10,7,3,2,2,2,3,0,0
28,Number of Rooms: 2,IA,Adams,48,49,44,36,16,18,18,15,13,16
29,Number of Rooms: 3,IA,Adams,149,121,124,98,95,94,85,77,86,80
30,Number of Rooms: 4,IA,Adams,227,235,220,216,280,249,242,221,212,140
31,Number of Rooms: 5,IA,Adams,326,282,312,374,366,339,332,360,308,279
32,Number of Rooms: 6,IA,Adams,460,464,438,421,375,405,398,423,471,499
33,Number of Rooms: 7,IA,Adams,275,276,338,346,304,317,330,327,322,376
34,Number of Rooms: 8,IA,Adams,228,240,263,272,298,283,298,276,277,273
35,Number of Rooms: 9+,IA,Adams,269,286,262,236,265,285,299,308,320,343
36,Owner-Occupied,IA,Adams,3235,3318,3124,3055,2921,2786,2751,2872,2813,2878
37,Renter-Occupied,IA,Adams,709,644,774,781,872,962,926,769,774,655
38,Total Housing Units,IA,Adams,1991,1963,2008,2002,2001,1992,2004,2010,2009,2006
39,Total Population,IA,Adams,4127,4085,4027,3973,3937,3892,3822,3785,3726,3670
40,Units in Structure: 1 ATTACHED,IA,Adams,3,6,15,15,13,13,12,17,14,24
41,Units in Structure: 1 DETACHED,IA,Adams,1763,1743,1744,1757,1774,1733,1739,1752,1777,1767
42,Units in Structure: 10-19,IA,Adams,27,16,14,9,16,22,23,19,22,15
43,Units in Structure: 2,IA,Adams,32,27,21,6,7,26,21,25,21,30
44,Units in Structure: 20-49,IA,Adams,3,3,4,0,6,7,6,3,5,0
45,Units in Structure: 3-4,IA,Adams,75,74,59,45,31,27,34,30,42,38
46,Units in Structure: 5-9,IA,Adams,18,12,26,35,30,44,52,45,33,37
47,Units in Structure: 50+,IA,Adams,2,3,4,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",IA,Adams,0,0,0,0,0,0,0,0,0,0
