,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,SC,All Sectors,Ammonia,CAP,2253.964122112231,TON
1,SC,All Sectors,Carbon Monoxide,CAP,14559.3138704795,TON
2,SC,All Sectors,Nitrogen Oxides,CAP,3803.5253253283936,TON
3,SC,All Sectors,PM10 Primary (Filt + Cond),CAP,7588.289594896244,TON
4,SC,All Sectors,PM2.5 Primary (Filt + Cond),CAP,975.7079778766399,TON
5,SC,All Sectors,Sulfur Dioxide,CAP,300.3647558329319,TON
6,SC,All Sectors,Volatile Organic Compounds,CAP,73986.29248979069,TON
7,SC,All Sectors,Carbon Dioxide,GHG,14783654.920649117,TON
8,SC,All Sectors,Methane,GHG,239.32772830324103,TON
9,SC,All Sectors,Nitrous Oxide,GHG,6.5378708658999996,TON
10,SC,Agriculture - Crops & Livestock Dust,PM10 Primary (Filt + Cond),CAP,1392.73251583,TON
11,SC,Agriculture - Crops & Livestock Dust,PM2.5 Primary (Filt + Cond),CAP,208.8749300021,TON
12,SC,Agriculture - Livestock Waste,Ammonia,CAP,1433.6673189399999,TON
13,SC,Biogenics - Vegetation and Soil,Nitrogen Oxides,CAP,309.4167,TON
14,SC,Biogenics - Vegetation and Soil,Volatile Organic Compounds,CAP,62196.729999999996,TON
15,SC,Bulk Gasoline Terminals,Volatile Organic Compounds,CAP,90.838631999,TON
16,SC,Commercial Cooking,Carbon Monoxide,CAP,202.82610735999998,TON
17,SC,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,100.47486647,TON
18,SC,Dust - Construction Dust,PM10 Primary (Filt + Cond),CAP,36.651776,TON
19,SC,Dust - Paved Road Dust,PM10 Primary (Filt + Cond),CAP,887.4242300000001,TON
20,SC,Dust - Paved Road Dust,PM2.5 Primary (Filt + Cond),CAP,127.22618,TON
21,SC,Dust - Unpaved Road Dust,PM10 Primary (Filt + Cond),CAP,4298.4305,TON
22,SC,Fires - Agricultural Field Burning,Carbon Monoxide,CAP,287.31,TON
23,SC,Fires - Agricultural Field Burning,PM10 Primary (Filt + Cond),CAP,16.866,TON
24,SC,Fires - Agricultural Field Burning,PM2.5 Primary (Filt + Cond),CAP,37.78900000000001,TON
25,SC,Fires - Agricultural Field Burning,Volatile Organic Compounds,CAP,9.023000000000001,TON
26,SC,Fires - Prescribed Fires,Ammonia,CAP,45.96565958,TON
27,SC,Fires - Prescribed Fires,Nitrogen Oxides,CAP,134.2519978,TON
28,SC,Fires - Prescribed Fires,PM10 Primary (Filt + Cond),CAP,440.409096,TON
29,SC,Fires - Prescribed Fires,Sulfur Dioxide,CAP,96.16664195999999,TON
30,SC,Fires - Prescribed Fires,Volatile Organic Compounds,CAP,1420.004696,TON
31,SC,Fires - Prescribed Fires,Carbon Dioxide,GHG,82925.0472945,TON
32,SC,Fires - Prescribed Fires,Methane,GHG,36.72459851,TON
33,SC,Fires - Wildfires,Ammonia,CAP,7.985086,TON
34,SC,Fires - Wildfires,Carbon Monoxide,CAP,338.820888,TON
35,SC,Fires - Wildfires,Nitrogen Oxides,CAP,32.873684999999995,TON
36,SC,Fires - Wildfires,PM10 Primary (Filt + Cond),CAP,23.235326999999998,TON
37,SC,Fires - Wildfires,PM2.5 Primary (Filt + Cond),CAP,36.682032,TON
38,SC,Fires - Wildfires,Volatile Organic Compounds,CAP,159.526334,TON
39,SC,Fires - Wildfires,Carbon Dioxide,GHG,6989.2530910000005,TON
40,SC,Fires - Wildfires,Methane,GHG,107.939358,TON
41,SC,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.00455649,TON
42,SC,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.1054862,TON
43,SC,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,2.326868,TON
44,SC,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.040454297,TON
45,SC,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.002156917,TON
46,SC,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
47,SC,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
48,SC,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
49,SC,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
50,SC,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
