Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,LA,6770,6820,5745,5473,5596,6279,7203,6330,6980,7437,5828
,Statewide Total,Cooperative,LA,3,2,4,3,1,0,8,3,1,3,2
,Statewide Total,Privately Owned,LA,2512,2966,2166,2051,2090,2119,3052,2719,3364,3922,2920
,Statewide Total,Investor Owned,LA,2049,1964,1684,1731,1630,2358,2396,1940,1778,1811,1607
,Statewide Total,Municipal Owned,LA,2206,1888,1891,1688,1875,1802,1747,1668,1837,1701,1299
39964,"SOUTHERN GAS SERVICES, INC.",Privately Owned,LA,0,0,0,0,0,0,0,0,0,0,1
32470,MAGNOLIA NATURAL GAS LLC,Privately Owned,LA,3,2,1,0,0,0,1,0,0,0,1
32387,"JPC ENERGY, LLC",Investor Owned,LA,7,4,1,0,3,4,4,4,5,6,1
31989,"FRENCH SETTLEMENT GAS, LLC",Privately Owned,LA,7,5,9,6,8,11,11,16,18,12,10
31860,TOWN OF FRANKLINTON,Municipal Owned,LA,15,5,0,0,2,4,6,3,1,2,5
26310,"MAMOU, TOWN OF",Municipal Owned,LA,22,25,38,24,19,5,8,0,0,19,19
25049,WOODWORTH MUNICIPAL GAS DEPT,Municipal Owned,LA,6,7,0,0,6,3,5,2,20,11,8
25048,WASHINGTON PARISH UTILITY DIST #1,Municipal Owned,LA,0,0,0,0,0,0,3,3,6,4,5
25046,RAPIDES PARISH GAS UTILITY DIST #2,Municipal Owned,LA,9,11,9,11,5,13,14,12,8,8,9
25010,"ZACHARY WATER & GAS DISTRIBUTION SYSTEM, CITY OF",Municipal Owned,LA,89,125,141,75,53,70,44,99,99,77,40
22546,"WHITE CASTLE, TOWN OF",Municipal Owned,LA,31,32,6,20,13,18,32,23,8,7,7
22500,"WESTLAKE, TOWN OF",Municipal Owned,LA,30,46,30,20,33,26,14,12,6,7,77
22364,WEST BATON ROUGE PARISH NATURAL GAS SYSTEM,Municipal Owned,LA,27,19,11,18,17,14,23,11,12,5,4
22224,"WATERPROOF, TOWN OF",Municipal Owned,LA,65,5,0,0,18,17,7,9,0,2,2
22196,WASHINGTON NATURAL GAS SYSTEM,Municipal Owned,LA,0,1,0,4,0,3,3,5,3,0,4
22063,"WALKER, TOWN OF",Municipal Owned,LA,92,20,21,18,16,18,32,39,29,31,49
21290,"VILLE PLATTE GAS SYSTEM, TOWN OF",Municipal Owned,LA,28,34,29,20,21,12,11,26,25,6,13
21240,"VIDALIA GAS DEPT, CITY OF",Municipal Owned,LA,5,4,3,16,71,21,15,89,33,25,45
19360,"THIBODAUX GAS DEPT, CITY OF",Municipal Owned,LA,37,48,50,25,31,2,0,5,377,279,61
19205,TERREBONNE PARISH CONSOLIDATED GOVERNMENT,Municipal Owned,LA,423,298,282,235,252,199,241,284,252,61,21
18740,"SUNSET GAS CO, TOWN OF",Municipal Owned,LA,11,3,0,11,6,1,11,0,3,12,6
18416,SOUTH COAST GAS CO INC,Investor Owned,LA,487,320,508,463,390,842,728,559,165,552,554
18352,"SLAUGHTER MUNICIPAL GAS SYSTEM, TOWN OF",Municipal Owned,LA,4,2,6,5,3,2,5,4,6,6,4
18328,"SIMMESPORT NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,LA,25,26,24,19,9,19,14,8,0,0,8
18304,SICILY ISLAND GAS CO,Municipal Owned,LA,0,0,0,0,0,1,0,0,0,0,6
18136,"SCOTT MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,LA,11,12,9,3,4,2,8,4,3,4,3
18068,"ST JOSEPH GAS DEPT, TOWN OF",Municipal Owned,LA,0,0,0,2,13,13,13,12,3,7,5
18056,ST JAMES PARISH UTILITIES,Municipal Owned,LA,7,13,23,66,42,58,45,47,71,34,59
18052,"ST FRANCISVILLE, TOWN OF",Municipal Owned,LA,1,4,7,6,12,7,6,1,7,11,5
18032,ST AMANT GAS CO INC,Privately Owned,LA,0,8,5,5,3,3,5,3,3,6,5
