,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,WY,Albany,All Sectors,Ammonia,CAP,885.812912441102,TON
1,WY,Albany,All Sectors,Carbon Monoxide,CAP,10101.106681928199,TON
2,WY,Albany,All Sectors,Nitrogen Oxides,CAP,6182.972001010499,TON
3,WY,Albany,All Sectors,PM10 Primary (Filt + Cond),CAP,3988.369463852412,TON
4,WY,Albany,All Sectors,PM2.5 Primary (Filt + Cond),CAP,498.2886490052,TON
5,WY,Albany,All Sectors,Sulfur Dioxide,CAP,467.9480886751876,TON
6,WY,Albany,All Sectors,Volatile Organic Compounds,CAP,13620.8101738385,TON
7,WY,Albany,All Sectors,Carbon Dioxide,GHG,692243.0461262689,TON
8,WY,Albany,All Sectors,Methane,GHG,751.3562897081999,TON
9,WY,Albany,All Sectors,Nitrous Oxide,GHG,0.228438424,TON
10,WY,Big Horn,All Sectors,Ammonia,CAP,885.812912441102,TON
11,WY,Big Horn,All Sectors,Carbon Monoxide,CAP,10101.106681928199,TON
12,WY,Big Horn,All Sectors,Nitrogen Oxides,CAP,6182.972001010499,TON
13,WY,Big Horn,All Sectors,PM10 Primary (Filt + Cond),CAP,3988.369463852412,TON
14,WY,Big Horn,All Sectors,PM2.5 Primary (Filt + Cond),CAP,498.2886490052,TON
15,WY,Big Horn,All Sectors,Sulfur Dioxide,CAP,467.9480886751876,TON
16,WY,Big Horn,All Sectors,Volatile Organic Compounds,CAP,13620.8101738385,TON
17,WY,Campbell,All Sectors,Ammonia,CAP,885.812912441102,TON
18,WY,Campbell,All Sectors,Carbon Monoxide,CAP,10101.106681928199,TON
19,WY,Campbell,All Sectors,Nitrogen Oxides,CAP,6182.972001010499,TON
20,WY,Campbell,All Sectors,PM10 Primary (Filt + Cond),CAP,3988.369463852412,TON
21,WY,Campbell,All Sectors,PM2.5 Primary (Filt + Cond),CAP,498.2886490052,TON
22,WY,Campbell,All Sectors,Sulfur Dioxide,CAP,467.9480886751876,TON
23,WY,Campbell,All Sectors,Volatile Organic Compounds,CAP,13620.8101738385,TON
24,WY,Campbell,All Sectors,Carbon Dioxide,GHG,692243.0461262689,TON
25,WY,Campbell,All Sectors,Methane,GHG,751.3562897081999,TON
26,WY,Campbell,All Sectors,Nitrous Oxide,GHG,0.228438424,TON
27,WY,Carbon,All Sectors,Ammonia,CAP,885.812912441102,TON
