Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,KY,8168,7875,7626,7733,7734,7210,6335,6276,7017,6813,5266
,Statewide Total,Cooperative,KY,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Privately Owned,KY,629,514,465,430,507,565,490,462,500,348,361
,Statewide Total,Investor Owned,KY,6845,6518,6501,6314,6605,6120,5234,5308,5790,5905,4325
,Statewide Total,Municipal Owned,KY,694,843,660,989,622,525,611,506,727,560,580
40137,"CITIPOWER, LLC",Privately Owned,KY,0,0,0,0,0,0,0,0,0,0,0
39995,HOPKINSVILLE WATER ENVIRONMENT AUTHORITY,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
39783,LAKE CUMBERLAND NATURAL GAS AUTHORITY,Municipal Owned,KY,0,0,0,0,0,0,0,5,1,2,1
39515,"VALLEY GAS, INC.",Privately Owned,KY,0,0,0,0,0,0,0,1,0,1,0
38939,IRVINGTON GAS,Privately Owned,KY,0,0,0,0,0,1,0,2,0,0,2
32622,NATURAL ENERGY UTILITY CORPORATION,Investor Owned,KY,0,0,0,0,0,0,0,10,21,28,25
32601,"KENTUCKY FRONTIER GAS,LLC",Privately Owned,KY,18,12,74,83,42,111,103,65,185,122,43
32519,WEST LIBERTY GAS SERVICE,Municipal Owned,KY,8,10,12,1,1,9,9,3,16,2,5
31831,SENTRA CORPORATION,Privately Owned,KY,0,0,0,0,1,4,1,3,1,3,0
31653,CITY OF WHITE PLAINS,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
31412,GUTHRIE NATURAL GAS,Municipal Owned,KY,0,0,0,0,1,1,0,2,2,0,0
31360,MILLENNIUM ENERGY INC,Privately Owned,KY,1,1,0,0,0,1,0,0,0,0,0
30894,"BLUEGRASS GAS SALES, INC.",Privately Owned,KY,5,3,3,3,3,3,6,4,2,1,0
30568,CITY OF PIKEVILLE,Municipal Owned,KY,8,0,9,0,0,0,7,0,10,7,6
30524,WHEELWRIGHT UTILITY COMMISSION,Municipal Owned,KY,0,0,0,0,0,0,0,5,5,10,7
22602,WICKLIFFE NATURAL GAS SYSTEM,Municipal Owned,KY,3,1,2,1,2,3,2,1,3,1,0
22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Investor Owned,KY,951,838,961,822,693,832,680,673,779,1068,789
22468,WESTERN LEWIS RECTORVILLE GAS & WATER DISTRICT,Municipal Owned,KY,35,19,17,40,38,4,6,8,5,5,3
21120,VANCEBURG UTILITIES GAS DEPT,Municipal Owned,KY,11,18,16,26,11,15,8,6,6,5,2
20110,DUKE ENERGY KENTUCKY,Investor Owned,KY,1124,1139,1140,1045,1914,836,776,1303,1113,856,529
19530,"TOMPKINSVILLE, CITY OF",Municipal Owned,KY,0,0,0,209,42,31,42,24,91,20,10
18676,STURGIS NATURAL GAS SYSTEM,Municipal Owned,KY,5,15,12,0,0,1,4,1,3,7,0
18388,SOMERSET GAS SERVICE,Municipal Owned,KY,78,48,58,67,76,60,56,32,36,10,21
18144,SCOTTSVILLE GAS CO,Municipal Owned,KY,3,2,10,13,1,16,11,11,5,12,22
17390,RICHMOND NATURAL GAS & SEWAGE WKS,Municipal Owned,KY,51,36,47,28,34,20,53,35,105,33,8
15903,"PROVIDENCE, CITY OF",Municipal Owned,KY,4,16,22,6,13,5,35,13,10,8,9
15854,PRESTONSBURG CITY UTILITIES,Municipal Owned,KY,9,10,4,2,3,5,4,6,4,4,2
15035,PAINTSVILLE CITY GAS SYSTEM,Municipal Owned,KY,38,26,26,28,19,31,25,32,23,9,28
14280,OLIVE HILL NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,5,1,1,4,5,6,3
12918,MURRAY NATURAL GAS SYSTEM,Municipal Owned,KY,54,26,44,41,58,34,37,50,104,79,103
12780,MORGANTOWN NATURAL GAS SYSTEM,Municipal Owned,KY,2,4,5,4,6,4,5,2,6,4,4
12778,"MORGANFIELD GAS SYSTEM, CITY OF",Municipal Owned,KY,19,11,12,23,14,9,4,5,9,3,8
12774,MOREHEAD MUNICIPAL UTILITIES PLANT BOARD,Municipal Owned,KY,13,11,2,0,0,6,10,11,14,13,26
12208,MARTIN GAS INC,Privately Owned,KY,4,5,3,4,9,6,2,2,2,1,4
11824,LOUISVILLE GAS & ELECTRIC CO,Investor Owned,KY,2828,3095,3174,3056,2554,2719,2174,1984,2172,2496,1632
11472,"LIBERTY GAS SYSTEM, CITY OF",Municipal Owned,KY,5,2,5,2,3,4,6,2,2,1,1
11410,LEWISPORT NATURAL GAS SYSTEM,Municipal Owned,KY,0,10,6,8,23,14,14,13,17,55,5
11368,LEITCHFIELD GAS SYSTEM UTILITIES,Municipal Owned,KY,19,29,27,91,14,32,32,18,45,40,58
11016,LA CENTER NATURAL GAS SYSTEM,Municipal Owned,KY,0,1,1,1,2,2,2,1,3,0,0
10350,"KUTTAWA NATURAL GAS, CITY OF",Municipal Owned,KY,0,0,4,2,4,10,2,4,1,17,6
10210,KEVIL NATURAL GAS SYSTEM,Municipal Owned,KY,2,2,5,3,3,3,3,1,2,1,1
9260,JOHNSON COUNTY GAS CO INC,Privately Owned,KY,0,0,0,0,22,4,2,9,1,0,0
7255,"HICKMAN GAS DEPT, CITY OF",Municipal Owned,KY,15,12,10,5,5,5,2,3,0,0,0
7220,HENDERSON MUNICIPAL GAS,Municipal Owned,KY,96,201,72,77,55,43,80,71,47,56,51
7185,"HAZARD GAS CO, CITY OF",Municipal Owned,KY,4,4,3,5,5,0,2,1,7,8,8
7075,HARDIN NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,2,0,0,0,0,0,0,0
6620,"GRAYSON UTILITIES COMMISSION, CITY OF",Municipal Owned,KY,14,10,8,4,23,15,6,3,5,10,4
5680,FULTON GAS SYSTEM,Municipal Owned,KY,9,0,6,16,15,8,9,6,5,8,11
5230,FLEMINGSBURG UTILITIES SYSTEM,Municipal Owned,KY,26,29,21,19,9,13,14,17,21,14,16
4360,ELIZABETHTOWN NATURAL GAS,Municipal Owned,KY,0,156,41,98,11,1,0,37,40,19,29
4260,EDMONTON GAS CO,Municipal Owned,KY,8,8,0,3,7,4,9,4,4,3,2
3538,DRAKESBORO NATURAL GAS CO,Municipal Owned,KY,4,0,0,0,0,0,0,0,4,6,28
3260,DELTA NATURAL GAS CO INC,Privately Owned,KY,601,491,377,336,415,425,371,370,308,213,310
2624,COLUMBIA UTILITIES COMMISSION,Municipal Owned,KY,3,21,12,46,8,8,5,0,0,24,21
2585,COLUMBIA GAS OF KENTUCKY INC,Investor Owned,KY,1942,1446,1226,1391,1444,1733,1604,1338,1705,1457,1350
2508,"CLINTON GAS SYSTEM, CITY OF",Municipal Owned,KY,1,4,3,2,2,4,2,1,3,1,0
2472,"CLAY NATURAL GAS SYSTEM, CITY OF",Municipal Owned,KY,10,12,5,6,21,5,5,1,0,3,9
2116,"CARROLLTON GAS DISTRICT SYSTEM, CITY OF",Municipal Owned,KY,10,12,15,37,38,21,20,13,10,11,12
2096,"CARLISLE GAS SYSTEM, CITY OF",Municipal Owned,KY,48,23,22,4,4,21,10,4,2,5,8
1985,B & H GAS CO,Privately Owned,KY,0,0,0,0,14,7,4,5,1,3,0
1816,"BROOKSVILLE UTILITIES, TOWN OF",Municipal Owned,KY,8,5,6,5,7,7,11,2,3,0,0
1328,"BENTON GAS SYSTEM, CITY OF",Municipal Owned,KY,66,42,46,57,32,41,43,41,35,36,30
1128,BARLOW NATURAL GAS SYSTEM,Municipal Owned,KY,2,0,2,1,1,2,2,1,1,0,2
