,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,DE,Kent,2.73,2.77,2.79,2.79,2.77,2.75,2.69,2.67,2.63,2.63
1,Avg household size of renter-occupied unit,DE,Kent,2.48,2.51,2.58,2.6,2.67,2.63,2.64,2.6,2.62,2.57
2,FIPS Code,DE,Kent,10001,10001,10001,10001,10001,10001,10001,10001,10001,10001
3,House Heating Fuel: Electric,DE,Kent,14395,15062,14891,15313,15733,16072,16331,16817,17464,18283
4,House Heating Fuel: Fuel Oil,DE,Kent,10108,9388,9410,9490,8520,8729,8793,8476,8073,8468
5,House Heating Fuel: Gas,DE,Kent,21991,22265,22504,23357,24808,25390,26396,27631,27665,27726
6,House Heating Fuel: Propane,DE,Kent,9105,9105,9074,8344,8040,8038,8193,8005,8940,9026
7,House Heating Fuel: Wood,DE,Kent,1119,1134,1327,1208,1202,1444,1517,1546,1534,1427
26,Median Number of Rooms,DE,Kent,6.1,6.2,6.2,6.1,6.1,6.1,6.1,6.2,6.2,6.2
27,Number of Rooms: 1,DE,Kent,320,382,496,403,365,350,351,482,516,720
28,Number of Rooms: 2,DE,Kent,524,388,396,327,350,336,342,378,516,523
29,Number of Rooms: 3,DE,Kent,3630,3643,3924,4011,3981,4039,3845,3753,3484,3759
30,Number of Rooms: 4,DE,Kent,7482,7300,7410,7983,8000,8154,8645,9362,9157,9409
31,Number of Rooms: 5,DE,Kent,11603,11780,11824,12255,12320,12752,12610,12168,12533,12251
32,Number of Rooms: 6,DE,Kent,12972,13248,12909,12849,13384,13130,13290,13071,13532,14056
33,Number of Rooms: 7,DE,Kent,10643,10876,10798,10506,10845,10855,11210,11331,11623,11368
34,Number of Rooms: 8,DE,Kent,8548,8515,8403,8103,7780,8104,8049,8657,8795,9290
35,Number of Rooms: 9+,DE,Kent,7841,8484,9234,9487,9627,9595,9764,10304,10420,10377
36,Owner-Occupied,DE,Kent,114400,115395,117556,118025,116345,116072,116028,117838,117116,119327
37,Renter-Occupied,DE,Kent,38644,40014,40555,42075,45963,48275,50224,50076,52418,52311
38,Total Housing Units,DE,Kent,63563,64616,65394,65924,66652,67315,68106,69506,70576,71753
