,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,WI,Adams,2.1,2.11,2.21,2.33,2.42,2.41,2.36,2.27,2.16,2.08
1,Avg household size of renter-occupied unit,WI,Adams,2.08,2.19,2.29,2.41,2.69,2.77,2.66,2.64,2.39,2.16
2,FIPS Code,WI,Adams,55001,55001,55001,55001,55001,55001,55001,55001,55001,55001
3,House Heating Fuel: Electric,WI,Adams,745,823,797,789,785,799,708,758,876,853
4,House Heating Fuel: Fuel Oil,WI,Adams,197,188,141,122,88,75,65,70,65,84
5,House Heating Fuel: Gas,WI,Adams,2134,1951,1814,1779,1680,1671,1857,1827,1947,2146
6,House Heating Fuel: Propane,WI,Adams,4857,4812,4584,4249,3987,3970,3965,4175,4421,4715
7,House Heating Fuel: Wood,WI,Adams,1303,1291,1315,1243,1169,1139,1187,1149,1133,1077
26,Median Number of Rooms,WI,Adams,5.1,5.2,5.1,5.0,5.0,4.9,4.9,5.0,4.9,4.9
27,Number of Rooms: 1,WI,Adams,145,133,260,301,286,271,288,202,271,348
28,Number of Rooms: 2,WI,Adams,156,253,324,309,357,462,410,382,501,511
29,Number of Rooms: 3,WI,Adams,1478,1457,1434,1424,1364,1644,1808,1981,2063,2123
30,Number of Rooms: 4,WI,Adams,3926,3852,4188,4314,4390,4382,4344,4018,3957,3960
31,Number of Rooms: 5,WI,Adams,4435,4447,4439,4634,4999,4936,4824,4771,4598,4453
32,Number of Rooms: 6,WI,Adams,3323,3298,3140,3075,2915,2654,2677,2817,2694,2641
33,Number of Rooms: 7,WI,Adams,1906,1886,1776,1516,1271,1292,1323,1486,1557,1622
34,Number of Rooms: 8,WI,Adams,865,1010,912,931,921,879,802,881,891,858
35,Number of Rooms: 9+,WI,Adams,833,938,911,854,884,890,943,1070,1140,1210
36,Owner-Occupied,WI,Adams,16152,15794,16096,16424,16136,15902,16043,15669,15372,15687
37,Renter-Occupied,WI,Adams,3469,3670,3348,2920,3157,3322,3046,3288,3564,3275
38,Total Housing Units,WI,Adams,17067,17274,17384,17358,17387,17410,17419,17608,17672,17726
39,Total Population,WI,Adams,21044,20956,20898,20741,20604,20451,20294,20111,20073,20094
40,Units in Structure: 1 ATTACHED,WI,Adams,165,256,224,252,242,250,180,214,212,202
41,Units in Structure: 1 DETACHED,WI,Adams,12051,12138,11864,11473,11516,11395,11624,12011,12355,12569
42,Units in Structure: 10-19,WI,Adams,171,169,177,182,180,188,190,216,275,297
43,Units in Structure: 2,WI,Adams,103,117,123,115,84,115,112,83,76,92
44,Units in Structure: 20-49,WI,Adams,27,36,47,60,83,70,58,50,38,45
45,Units in Structure: 3-4,WI,Adams,196,198,172,185,134,148,70,77,53,71
46,Units in Structure: 5-9,WI,Adams,234,290,296,412,433,476,499,574,497,490
47,Units in Structure: 50+,WI,Adams,78,88,93,87,71,61,64,40,93,88
48,"Units in Structure: Boat,RV,Van,Etc.",WI,Adams,5,4,8,7,14,28,28,36,56,50
49,Units in Structure: Mobile Home,WI,Adams,4037,3978,4380,4585,4630,4679,4594,4307,4017,3822
50,Year Built: 1940-1949,WI,Adams,414,345,339,382,328,673,656,655,685,691
51,Year Built: 1950-1959,WI,Adams,1018,937,839,818,830,1382,1452,1584,1620,1644
52,Year Built: 1960-1969,WI,Adams,1441,1453,1403,1444,1434,3637,3833,4220,4275,4260
53,Year Built: 1970-1979,WI,Adams,3956,3667,3433,3349,3410,3676,3331,3153,2874,2575
54,Year Built: 1980-1989,WI,Adams,2802,2994,3113,3346,3767,3620,3531,3221,2989,3018
55,Year Built: 1990-1999,WI,Adams,3360,3397,3943,3898,3704,2918,2934,3020,3241,3384
56,Year Built: 2000-2009,WI,Adams,1871,2075,2960,2971,2807,161,238,269,281,299
57,Year Built: 2010-2013,WI,Adams,772,908,18,63,96,16,25,96,169,237
58,Year Built: before 1940,WI,Adams,1433,1498,1336,1087,1011,307,386,365,343,368
0,Avg household size of owner-occupied unit,WI,Ashland,2.36,2.36,2.39,2.39,2.42,2.45,2.43,2.46,2.43,2.35
1,Avg household size of renter-occupied unit,WI,Ashland,1.96,1.89,1.96,1.99,1.99,1.93,1.99,2.05,2.04,2.15
2,FIPS Code,WI,Ashland,55003,55003,55003,55003,55003,55003,55003,55003,55003,55003
3,House Heating Fuel: Electric,WI,Ashland,454,600,697,710,761,716,733,696,807,741
4,House Heating Fuel: Fuel Oil,WI,Ashland,344,302,277,175,133,139,130,101,90,77
5,House Heating Fuel: Gas,WI,Ashland,3995,3791,3606,3623,3601,3646,3641,3631,3572,3585
6,House Heating Fuel: Propane,WI,Ashland,1198,1211,1140,1184,1115,1182,1155,1147,1184,1281
7,House Heating Fuel: Wood,WI,Ashland,901,963,962,979,1028,953,925,814,756,712
26,Median Number of Rooms,WI,Ashland,5.1,5.1,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0
27,Number of Rooms: 1,WI,Ashland,227,263,302,356,407,459,469,401,359,306
28,Number of Rooms: 2,WI,Ashland,361,403,378,369,425,454,469,434,430,361
29,Number of Rooms: 3,WI,Ashland,892,981,972,945,931,976,950,1116,1159,1118
30,Number of Rooms: 4,WI,Ashland,1760,1735,1715,1871,1934,1829,1984,1956,1936,1921
31,Number of Rooms: 5,WI,Ashland,2702,2396,2388,2225,2152,2038,2010,2033,2081,2100
32,Number of Rooms: 6,WI,Ashland,1699,1669,1651,1525,1519,1482,1465,1435,1395,1428
33,Number of Rooms: 7,WI,Ashland,851,830,907,991,986,1035,982,964,978,997
34,Number of Rooms: 8,WI,Ashland,497,620,606,632,592,621,503,500,546,595
35,Number of Rooms: 9+,WI,Ashland,583,706,705,711,704,731,780,812,773,829
36,Owner-Occupied,WI,Ashland,11612,11506,11612,11483,11408,11392,11206,10969,10877,10556
37,Renter-Occupied,WI,Ashland,4014,3905,3799,3919,4023,3985,4113,4197,4235,4468
38,Total Housing Units,WI,Ashland,9572,9603,9624,9625,9650,9625,9612,9651,9657,9655
39,Total Population,WI,Ashland,16212,16160,16113,16068,16065,15993,15936,15779,15712,15617
40,Units in Structure: 1 ATTACHED,WI,Ashland,71,95,94,56,61,54,60,55,95,111
41,Units in Structure: 1 DETACHED,WI,Ashland,6836,6950,7043,7285,7229,7214,7206,7307,7233,7275
42,Units in Structure: 10-19,WI,Ashland,181,254,208,182,226,201,209,222,247,182
43,Units in Structure: 2,WI,Ashland,530,443,434,389,388,488,474,457,464,439
44,Units in Structure: 20-49,WI,Ashland,226,228,222,202,187,158,182,163,200,219
45,Units in Structure: 3-4,WI,Ashland,279,288,300,305,318,351,309,285,322,325
46,Units in Structure: 5-9,WI,Ashland,276,281,297,280,291,202,205,174,161,163
47,Units in Structure: 50+,WI,Ashland,68,57,42,50,73,84,68,76,71,108
48,"Units in Structure: Boat,RV,Van,Etc.",WI,Ashland,0,0,0,0,3,3,3,7,8,2
49,Units in Structure: Mobile Home,WI,Ashland,1105,1007,984,876,874,870,896,905,856,831
50,Year Built: 1940-1949,WI,Ashland,454,485,662,725,783,885,907,1045,993,950
51,Year Built: 1950-1959,WI,Ashland,688,651,658,661,738,872,926,862,868,695
52,Year Built: 1960-1969,WI,Ashland,672,603,664,728,825,1357,1304,1313,1310,1353
53,Year Built: 1970-1979,WI,Ashland,1696,1739,1603,1477,1507,815,804,897,916,871
54,Year Built: 1980-1989,WI,Ashland,958,875,839,828,824,1017,938,885,924,986
55,Year Built: 1990-1999,WI,Ashland,1109,1179,1132,1023,986,956,1062,1083,1060,1095
56,Year Built: 2000-2009,WI,Ashland,492,498,812,958,952,70,121,149,212,210
57,Year Built: 2010-2013,WI,Ashland,186,275,32,48,56,18,18,23,48,77
58,Year Built: before 1940,WI,Ashland,3317,3298,3222,3177,2979,851,843,786,730,687
0,Avg household size of owner-occupied unit,WI,Barron,2.45,2.47,2.49,2.46,2.46,2.44,2.43,2.42,2.42,2.44
1,Avg household size of renter-occupied unit,WI,Barron,1.97,1.98,2.07,2.07,2.11,2.11,2.17,2.07,2.07,2.1
2,FIPS Code,WI,Barron,55005,55005,55005,55005,55005,55005,55005,55005,55005,55005
3,House Heating Fuel: Electric,WI,Barron,3499,3411,3240,3202,3041,2913,3036,3009,3070,3107
4,House Heating Fuel: Fuel Oil,WI,Barron,1101,1055,972,876,764,702,622,542,551,543
5,House Heating Fuel: Gas,WI,Barron,7604,7513,7637,7892,8020,8108,7979,8013,7811,7581
6,House Heating Fuel: Propane,WI,Barron,5063,4953,4748,4750,4721,4976,5033,5284,5479,5683
7,House Heating Fuel: Wood,WI,Barron,1917,2076,2137,2180,2261,2186,2110,2031,1917,1727
26,Median Number of Rooms,WI,Barron,5.4,5.5,5.4,5.5,5.5,5.5,5.6,5.6,5.6,5.5
27,Number of Rooms: 1,WI,Barron,272,299,309,358,289,276,304,415,377,431
28,Number of Rooms: 2,WI,Barron,948,726,865,817,722,646,623,528,693,709
29,Number of Rooms: 3,WI,Barron,2112,2247,2318,2181,2078,2250,2075,1849,1820,1821
30,Number of Rooms: 4,WI,Barron,3986,4047,3939,4162,4011,4148,3921,3969,3786,3873
31,Number of Rooms: 5,WI,Barron,4717,4623,4705,4480,4738,4727,4747,4912,5032,5118
32,Number of Rooms: 6,WI,Barron,3951,3828,3512,3392,3384,3543,3730,3818,3740,3791
33,Number of Rooms: 7,WI,Barron,3060,3151,3217,3058,3315,2973,2886,2890,2961,2760
34,Number of Rooms: 8,WI,Barron,2050,2097,2181,2343,2284,2235,2309,2243,2262,2254
35,Number of Rooms: 9+,WI,Barron,2324,2521,2512,2807,2839,2885,3122,3232,3330,3356
36,Owner-Occupied,WI,Barron,35313,35734,34640,34213,34621,34102,33747,34484,34646,34413
37,Renter-Occupied,WI,Barron,9918,9515,10578,10935,10399,10867,11072,10131,9844,10035
38,Total Housing Units,WI,Barron,23420,23539,23558,23598,23660,23683,23717,23856,24001,24113
39,Total Population,WI,Barron,45915,45895,45882,45826,45718,45686,45548,45358,45252,45229
40,Units in Structure: 1 ATTACHED,WI,Barron,502,588,530,510,520,599,544,555,557,536
41,Units in Structure: 1 DETACHED,WI,Barron,17931,18192,18045,17965,18309,17948,18109,18443,18519,18656
42,Units in Structure: 10-19,WI,Barron,483,456,501,510,462,342,286,357,369,335
43,Units in Structure: 2,WI,Barron,862,755,814,864,863,1047,996,982,946,942
