,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,AR,Arkansas,2.3,2.34,2.35,2.32,2.34,2.36,2.36,2.34,2.39,2.42
1,Avg household size of renter-occupied unit,AR,Arkansas,2.24,2.28,2.31,2.46,2.48,2.43,2.43,2.37,2.21,2.23
2,FIPS Code,AR,Arkansas,5001,5001,5001,5001,5001,5001,5001,5001,5001,5001
3,House Heating Fuel: Electric,AR,Arkansas,3381,3600,3694,3779,4040,4026,3771,3862,3937,3690
4,House Heating Fuel: Fuel Oil,AR,Arkansas,22,28,18,16,16,17,2,2,4,3
5,House Heating Fuel: Gas,AR,Arkansas,3756,3673,3551,3381,3087,3067,3228,3158,2992,3140
6,House Heating Fuel: Propane,AR,Arkansas,762,542,523,508,506,511,521,527,599,506
7,House Heating Fuel: Wood,AR,Arkansas,205,176,151,139,108,98,134,116,112,115
26,Median Number of Rooms,AR,Arkansas,5.3,5.4,5.5,5.5,5.4,5.5,5.5,5.5,5.4,5.5
27,Number of Rooms: 1,AR,Arkansas,115,96,118,53,68,73,64,97,129,97
28,Number of Rooms: 2,AR,Arkansas,218,100,100,108,93,74,57,41,87,113
29,Number of Rooms: 3,AR,Arkansas,355,428,462,530,554,648,641,581,586,557
30,Number of Rooms: 4,AR,Arkansas,1791,1533,1289,1304,1318,1280,1368,1357,1462,1349
31,Number of Rooms: 5,AR,Arkansas,2725,2784,2735,2827,2852,2722,2653,2757,2669,2742
32,Number of Rooms: 6,AR,Arkansas,1809,1840,2045,1969,1953,2150,2061,2163,2079,2135
33,Number of Rooms: 7,AR,Arkansas,1242,1331,1332,1268,1261,1232,1311,1174,1095,1032
34,Number of Rooms: 8,AR,Arkansas,527,544,606,602,583,563,603,556,574,687
35,Number of Rooms: 9+,AR,Arkansas,729,835,775,754,747,702,683,728,768,756
36,Owner-Occupied,AR,Arkansas,12123,12598,12773,12338,12384,12210,11712,11303,11704,11837
37,Renter-Occupied,AR,Arkansas,6553,6161,5905,6302,6190,6262,6603,6788,6158,5815
38,Total Housing Units,AR,Arkansas,9511,9491,9462,9415,9429,9444,9441,9454,9449,9468
39,Total Population,AR,Arkansas,19321,19146,19029,18957,18861,18731,18569,18352,18124,17914
40,Units in Structure: 1 ATTACHED,AR,Arkansas,50,30,65,100,80,100,102,65,41,46
41,Units in Structure: 1 DETACHED,AR,Arkansas,6969,7016,6954,6922,6760,6623,6595,6652,6527,6775
42,Units in Structure: 10-19,AR,Arkansas,58,77,126,132,145,149,125,133,131,97
43,Units in Structure: 2,AR,Arkansas,190,152,195,225,234,236,194,159,281,256
44,Units in Structure: 20-49,AR,Arkansas,116,142,124,142,139,134,98,91,34,29
45,Units in Structure: 3-4,AR,Arkansas,351,339,281,213,185,201,279,353,399,408
46,Units in Structure: 5-9,AR,Arkansas,320,259,204,160,304,397,472,456,541,406
47,Units in Structure: 50+,AR,Arkansas,0,0,0,0,0,0,14,12,15,9
48,"Units in Structure: Boat,RV,Van,Etc.",AR,Arkansas,37,15,35,33,22,19,25,12,15,6
49,Units in Structure: Mobile Home,AR,Arkansas,1420,1461,1478,1488,1560,1585,1537,1521,1465,1436
50,Year Built: 1940-1949,AR,Arkansas,845,752,734,719,675,1241,1141,1054,1028,1097
51,Year Built: 1950-1959,AR,Arkansas,1459,1614,1465,1383,1276,1535,1526,1441,1527,1517
52,Year Built: 1960-1969,AR,Arkansas,1374,1473,1530,1558,1570,2320,2241,1945,2099,2045
53,Year Built: 1970-1979,AR,Arkansas,2106,2070,2245,2087,2291,1132,1140,1305,1289,1322
54,Year Built: 1980-1989,AR,Arkansas,1288,1170,1091,1266,1172,864,958,1090,1081,1088
55,Year Built: 1990-1999,AR,Arkansas,989,948,907,821,812,866,772,881,894,828
56,Year Built: 2000-2009,AR,Arkansas,422,353,647,666,783,109,126,196,128,103
57,Year Built: 2010-2013,AR,Arkansas,197,224,31,94,150,12,51,47,100,145
58,Year Built: before 1940,AR,Arkansas,831,887,812,821,700,673,780,732,629,622
0,Avg household size of owner-occupied unit,AR,Ashley,2.58,2.52,2.49,2.43,2.46,2.5,2.45,2.53,2.6,2.65
1,Avg household size of renter-occupied unit,AR,Ashley,2.14,2.3,2.35,2.63,2.6,2.59,2.62,2.47,2.48,2.4
2,FIPS Code,AR,Ashley,5003,5003,5003,5003,5003,5003,5003,5003,5003,5003
3,House Heating Fuel: Electric,AR,Ashley,3732,4017,4140,4196,4245,3951,4072,4099,4084,3975
4,House Heating Fuel: Fuel Oil,AR,Ashley,2,12,22,17,18,20,7,0,0,0
5,House Heating Fuel: Gas,AR,Ashley,3537,3405,3342,3227,3094,3182,3166,3001,2761,2669
6,House Heating Fuel: Propane,AR,Ashley,1178,961,893,847,765,783,766,860,822,856
7,House Heating Fuel: Wood,AR,Ashley,384,376,282,278,302,266,220,170,181,185
26,Median Number of Rooms,AR,Ashley,5.2,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.5,5.6
27,Number of Rooms: 1,AR,Ashley,225,191,208,224,241,145,137,196,169,96
28,Number of Rooms: 2,AR,Ashley,169,147,180,158,108,108,79,84,95,122
29,Number of Rooms: 3,AR,Ashley,655,605,488,532,563,633,483,570,417,379
30,Number of Rooms: 4,AR,Ashley,1806,1835,1668,1598,1530,1570,1629,1526,1534,1515
31,Number of Rooms: 5,AR,Ashley,3160,3018,3006,3076,3219,3091,3102,3067,2945,2787
32,Number of Rooms: 6,AR,Ashley,2110,2080,2140,2131,2235,2288,2287,2402,2407,2253
33,Number of Rooms: 7,AR,Ashley,1303,1275,1213,1163,1168,1034,1214,1136,1304,1563
34,Number of Rooms: 8,AR,Ashley,569,637,806,802,634,753,674,663,738,884
35,Number of Rooms: 9+,AR,Ashley,301,405,472,409,419,482,496,508,539,584
36,Owner-Occupied,AR,Ashley,16651,16425,16481,15879,15685,15738,15360,15316,15187,15899
37,Renter-Occupied,AR,Ashley,5252,5295,5088,5541,5533,5283,5429,5262,5164,4193
38,Total Housing Units,AR,Ashley,10298,10193,10181,10093,10117,10104,10101,10152,10148,10183
39,Total Population,AR,Ashley,22126,21966,21811,21645,21437,21229,20989,20771,20537,20270
40,Units in Structure: 1 ATTACHED,AR,Ashley,39,65,70,85,90,81,55,56,100,62
41,Units in Structure: 1 DETACHED,AR,Ashley,7339,7113,7100,6873,6859,6901,7061,7052,7256,7454
42,Units in Structure: 10-19,AR,Ashley,82,75,81,26,5,8,4,34,57,67
43,Units in Structure: 2,AR,Ashley,225,187,216,231,248,240,257,229,207,208
44,Units in Structure: 20-49,AR,Ashley,121,94,88,65,59,64,57,82,111,144
45,Units in Structure: 3-4,AR,Ashley,139,152,198,167,128,116,62,12,24,22
46,Units in Structure: 5-9,AR,Ashley,271,249,159,132,196,208,188,190,128,95
47,Units in Structure: 50+,AR,Ashley,47,63,64,72,90,63,48,41,44,0
48,"Units in Structure: Boat,RV,Van,Etc.",AR,Ashley,0,0,34,38,34,38,38,10,0,0
49,Units in Structure: Mobile Home,AR,Ashley,2035,2195,2171,2404,2408,2385,2331,2446,2221,2131
50,Year Built: 1940-1949,AR,Ashley,813,783,744,622,514,1257,1206,1128,1155,1162
51,Year Built: 1950-1959,AR,Ashley,1102,1041,1253,1089,1076,1534,1633,1619,1466,1369
52,Year Built: 1960-1969,AR,Ashley,1851,1679,1548,1695,1630,2398,2408,2201,2536,2560
53,Year Built: 1970-1979,AR,Ashley,2306,2510,2692,2589,2702,1419,1286,1508,1370,1370
54,Year Built: 1980-1989,AR,Ashley,1635,1569,1373,1514,1582,1628,1552,1472,1428,1523
55,Year Built: 1990-1999,AR,Ashley,1363,1407,1473,1405,1512,798,929,903,839,714
56,Year Built: 2000-2009,AR,Ashley,470,393,646,709,709,209,209,208,131,151
57,Year Built: 2010-2013,AR,Ashley,170,250,12,112,116,7,20,66,80,167
58,Year Built: before 1940,AR,Ashley,588,561,440,358,276,483,471,480,432,337
0,Avg household size of owner-occupied unit,AR,Baxter,2.16,2.21,2.25,2.25,2.24,2.21,2.22,2.19,2.19,2.22
1,Avg household size of renter-occupied unit,AR,Baxter,2.2,2.16,2.25,2.21,2.19,2.29,2.32,2.25,2.3,2.23
2,FIPS Code,AR,Baxter,5005,5005,5005,5005,5005,5005,5005,5005,5005,5005
3,House Heating Fuel: Electric,AR,Baxter,8678,8800,8809,9157,9094,9198,9233,9390,9510,9676
4,House Heating Fuel: Fuel Oil,AR,Baxter,33,22,31,24,25,20,19,27,15,13
5,House Heating Fuel: Gas,AR,Baxter,5890,5787,5577,5226,5428,5319,5458,5661,5495,5562
6,House Heating Fuel: Propane,AR,Baxter,2803,2627,2345,2245,2109,2118,1900,1934,2005,1981
7,House Heating Fuel: Wood,AR,Baxter,1176,1200,1253,1348,1441,1401,1329,1189,1121,1015
26,Median Number of Rooms,AR,Baxter,5.3,5.3,5.3,5.2,5.2,5.2,5.3,5.3,5.3,5.4
27,Number of Rooms: 1,AR,Baxter,122,130,174,224,333,404,486,501,591,441
28,Number of Rooms: 2,AR,Baxter,304,387,363,416,407,494,436,472,388,374
29,Number of Rooms: 3,AR,Baxter,1226,1205,1236,1360,1390,1286,1412,1246,1469,1343
30,Number of Rooms: 4,AR,Baxter,5004,5057,5245,5046,4893,4644,4335,4258,4243,4299
31,Number of Rooms: 5,AR,Baxter,5826,5709,5627,5693,5842,5983,6130,6116,5936,5755
32,Number of Rooms: 6,AR,Baxter,4372,4446,4492,4355,4442,4454,4271,4471,4513,4688
33,Number of Rooms: 7,AR,Baxter,2529,2337,2162,2395,2246,2351,2497,2522,2321,2501
34,Number of Rooms: 8,AR,Baxter,1517,1788,1718,1616,1593,1603,1406,1495,1567,1603
35,Number of Rooms: 9+,AR,Baxter,1356,1392,1499,1411,1460,1394,1615,1722,1831,1883
36,Owner-Occupied,AR,Baxter,31048,31810,31499,31232,31127,30388,30162,30430,30559,31203
