Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,IN,5265,5362,6537,5684,4718,4979,5045,5019,4847,3849,3978
,Statewide Total,Cooperative,IN,0,0,0,0,0,0,2,0,0,0,0
,Statewide Total,Privately Owned,IN,58,52,33,30,23,16,19,27,30,34,26
,Statewide Total,Investor Owned,IN,4528,4625,5707,4857,4107,4441,4509,4342,4182,3354,3435
,Statewide Total,Municipal Owned,IN,679,685,797,797,588,522,515,650,635,461,517
39222,VERMILLION RISE MEGA PARK,Municipal Owned,IN,0,0,0,0,0,0,0,0,0,0,0
32553,NEWTON COUNTY LANDFILL PARTNERSHIP,Privately Owned,IN,0,0,0,0,0,0,0,0,0,0,0
32193,"GRANGER ENERGY, LLC",Privately Owned,IN,0,0,0,0,0,0,0,0,0,0,0
31940,"VALLEY RURAL UTILITY CO. C/O UTILITY PIPELINE, LTD.",Cooperative,IN,0,0,0,0,0,0,2,0,0,0,0
22504,WESTFIELD GAS CORP,Investor Owned,IN,14,11,13,6,15,11,13,8,12,9,12
18780,SWITZERLAND COUNTY NATURAL GAS CO,Investor Owned,IN,0,0,0,0,1,0,0,0,0,0,0
18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Investor Owned,IN,545,572,597,468,504,519,462,480,501,509,598
18464,SOUTHEAST INDIANA NATURAL GAS CO,Privately Owned,IN,2,0,0,0,0,0,0,0,1,2,2
17520,ROACHDALE GAS DEPARTMENT,Municipal Owned,IN,0,0,0,0,0,0,1,1,0,0,0
17230,"RENSSELAER MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,IN,0,0,2,0,0,0,0,0,0,0,0
15798,POSEYVILLE MUNICIPLE GAS CO,Municipal Owned,IN,0,0,0,0,2,1,0,0,1,2,0
15616,"PITTSBORO GAS CO, TOWN OF",Municipal Owned,IN,0,0,0,0,0,0,0,4,4,2,2
14400,OSGOOD GAS UTILITY,Municipal Owned,IN,0,1,1,0,0,0,0,0,0,1,0
14190,OHIO VALLEY GAS INC,Investor Owned,IN,2,2,6,2,3,7,13,14,6,12,0
13730,NORTHERN INDIANA PUBLIC SERVICE CO,Investor Owned,IN,2550,2492,3564,3018,2204,2402,2601,2383,2292,1539,1632
13280,"NEW HARMONY GAS DEPT, TOWN OF",Municipal Owned,IN,0,1,0,0,0,1,1,0,1,0,0
12738,MONTEZUMA MUNICIPAL GAS UTILITIES DEPT,Municipal Owned,IN,0,0,0,0,0,0,0,2,0,0,0
12486,MIDWEST NATURAL GAS CORP,Investor Owned,IN,54,72,58,45,34,39,53,36,35,36,27
11536,LINTON MUNICIPAL GAS,Municipal Owned,IN,0,0,0,0,0,3,3,6,7,5,7
11288,SYCAMORE GAS COMPANY,Privately Owned,IN,48,52,32,29,22,16,19,27,25,27,18
11224,LAPEL MUNICIPAL GAS CO,Municipal Owned,IN,0,0,0,0,0,0,0,0,0,0,4
9140,JASPER MUNICIPAL UTILITIES,Municipal Owned,IN,1,0,0,0,0,0,0,0,2,0,1
9120,JASONVILLE GAS UTILITY,Municipal Owned,IN,0,0,0,0,0,1,0,4,6,1,1
8090,INDIANA UTILITIES CORP,Investor Owned,IN,4,7,6,3,4,1,6,3,5,6,4
8080,INDIANA NATURAL GAS CORP,Investor Owned,IN,40,47,30,12,17,19,23,18,13,20,14
8070,INDIANA GAS CO INC,Investor Owned,IN,1313,1396,1398,1285,1318,1422,1329,1390,1315,1208,1124
7670,"HUNTINGBURG GAS SYSTEM, CITY OF",Municipal Owned,IN,0,0,0,0,0,0,0,0,4,4,0
6560,GRANDVIEW MUNICIPAL GAS,Municipal Owned,IN,0,0,0,0,0,0,0,0,1,0,0
5520,FOUNTAINTOWN GAS CO INC,Privately Owned,IN,8,0,0,0,0,0,0,0,4,5,6
2676,COMMUNITY NATURAL GAS INC,Investor Owned,IN,6,26,35,18,7,21,9,10,3,15,24
2392,CITIZENS GAS & COKE UTILITY,Municipal Owned,IN,667,658,785,796,586,512,502,621,598,440,489
2360,CHRISNEY MUNICIPAL GAS CO,Municipal Owned,IN,1,0,0,0,0,0,0,0,1,0,1
1632,BOONVILLE NATURAL GAS CORP,Privately Owned,IN,0,0,1,1,1,0,0,0,0,0,0
1160,BATESVILLE GAS UTILITY,Municipal Owned,IN,3,4,4,0,0,0,3,5,2,2,5
1056,BAINBRIDGE MUNICIPAL GAS,Municipal Owned,IN,0,0,0,0,0,0,0,0,1,0,0
891,AURORA UTILITIES,Municipal Owned,IN,7,21,5,1,0,4,5,7,7,4,7
