,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,FL,Alachua,2.44,2.46,2.46,2.48,2.51,2.54,2.54,2.58,2.61,2.65
1,Avg household size of renter-occupied unit,FL,Alachua,2.18,2.22,2.32,2.37,2.38,2.37,2.43,2.4,2.46,2.42
2,FIPS Code,FL,Alachua,12001,12001,12001,12001,12001,12001,12001,12001,12001,12001
3,House Heating Fuel: Electric,FL,Alachua,72545,73954,74390,74526,75102,76855,76799,77484,77276,78213
4,House Heating Fuel: Fuel Oil,FL,Alachua,727,636,462,389,277,332,268,260,218,163
5,House Heating Fuel: Gas,FL,Alachua,19971,18995,18173,17649,17368,16178,15701,16087,16234,16246
6,House Heating Fuel: Propane,FL,Alachua,3097,2915,2436,2363,2093,1962,2093,2212,2028,1966
7,House Heating Fuel: Wood,FL,Alachua,696,523,537,537,509,475,528,516,424,434
26,Median Number of Rooms,FL,Alachua,5.1,5.1,5.1,5.1,5.0,5.0,5.0,5.0,5.1,5.1
27,Number of Rooms: 1,FL,Alachua,1190,1378,1551,1866,1893,1724,1629,1960,2247,2675
28,Number of Rooms: 2,FL,Alachua,3294,3278,3310,3448,3537,3758,3867,3779,3516,3343
29,Number of Rooms: 3,FL,Alachua,12829,12980,13156,13010,13443,12997,13491,13391,12517,12336
30,Number of Rooms: 4,FL,Alachua,23780,22960,22395,23250,23409,24032,24177,24150,23426,23281
31,Number of Rooms: 5,FL,Alachua,24994,25981,25928,26411,27719,27986,27437,28010,28554,28133
32,Number of Rooms: 6,FL,Alachua,19619,19263,19696,18817,18523,18967,19246,19619,20592,21004
33,Number of Rooms: 7,FL,Alachua,11593,11547,11264,11157,10646,10368,10759,10949,11459,11917
34,Number of Rooms: 8,FL,Alachua,6947,7400,7857,7597,7034,6529,6588,6316,6986,7212
35,Number of Rooms: 9+,FL,Alachua,6756,7248,7430,7265,7111,7298,7001,7108,6992,7514
36,Owner-Occupied,FL,Alachua,130401,130566,131266,129198,129202,130699,131455,134766,138688,142715
37,Renter-Occupied,FL,Alachua,95940,98709,100207,104463,106470,107353,108462,108582,108051,106714
38,Total Housing Units,FL,Alachua,111002,112035,112587,112821,113315,113659,114195,115282,116289,117415
39,Total Population,FL,Alachua,244247,246203,247973,249848,251759,254218,256581,259865,263148,265443
40,Units in Structure: 1 ATTACHED,FL,Alachua,3760,3908,4575,4906,5300,5385,5768,5748,5522,5153
41,Units in Structure: 1 DETACHED,FL,Alachua,55402,56097,57057,56600,56890,57769,58298,58002,58800,59622
42,Units in Structure: 10-19,FL,Alachua,10955,11485,11124,10884,10912,10474,9629,9866,10632,10665
43,Units in Structure: 2,FL,Alachua,3078,3612,3161,3072,3307,3254,2982,2805,2922,2759
44,Units in Structure: 20-49,FL,Alachua,4707,4652,4857,5060,5409,5954,6850,7222,7372,7629
45,Units in Structure: 3-4,FL,Alachua,8539,8221,8525,8391,7462,7359,6991,6693,6375,7110
46,Units in Structure: 5-9,FL,Alachua,11013,10828,10096,10721,10144,9311,9096,9781,9809,9658
47,Units in Structure: 50+,FL,Alachua,3839,3834,3805,4064,4534,4830,4930,5296,5225,5573
48,"Units in Structure: Boat,RV,Van,Etc.",FL,Alachua,6,6,52,89,85,95,97,89,75,73
49,Units in Structure: Mobile Home,FL,Alachua,9703,9392,9335,9034,9272,9228,9554,9780,9557,9173
50,Year Built: 1940-1949,FL,Alachua,2500,2322,2334,2284,2200,7061,7766,7958,7264,6734
51,Year Built: 1950-1959,FL,Alachua,7335,7097,6824,6975,7256,10771,10650,10355,10325,11208
52,Year Built: 1960-1969,FL,Alachua,10353,10454,10491,10520,10697,21448,21344,21443,21836,21792
53,Year Built: 1970-1979,FL,Alachua,21626,21566,21018,21684,21103,23293,23470,23566,23491,23524
54,Year Built: 1980-1989,FL,Alachua,24014,23284,23217,22720,23015,22664,22397,22295,22160,21731
55,Year Built: 1990-1999,FL,Alachua,20705,21376,21940,21774,22198,21307,20635,20705,20775,21099
56,Year Built: 2000-2009,FL,Alachua,13488,13518,22899,22956,22566,1473,2045,2626,3037,3102
57,Year Built: 2010-2013,FL,Alachua,8048,9371,348,517,910,132,431,921,1806,2784
58,Year Built: before 1940,FL,Alachua,2933,3047,3516,3391,3370,2197,2487,2521,2517,2483
0,Avg household size of owner-occupied unit,FL,Baker,2.92,3.0,2.94,3.02,2.96,3.0,2.97,3.02,2.92,3.03
1,Avg household size of renter-occupied unit,FL,Baker,2.62,2.89,2.93,2.96,2.92,2.98,3.08,3.03,2.9,2.58
2,FIPS Code,FL,Baker,12003,12003,12003,12003,12003,12003,12003,12003,12003,12003
3,House Heating Fuel: Electric,FL,Baker,7460,7564,7699,7600,7600,7534,7619,7721,8010,8094
4,House Heating Fuel: Fuel Oil,FL,Baker,109,90,98,42,82,62,74,27,23,44
5,House Heating Fuel: Gas,FL,Baker,70,121,84,41,81,81,81,82,107,106
