,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,NJ,Atlantic,2.64,2.69,2.7,2.71,2.71,2.7,2.69,2.7,2.68,2.66
1,Avg household size of renter-occupied unit,NJ,Atlantic,2.35,2.42,2.47,2.5,2.52,2.52,2.57,2.55,2.53,2.49
2,FIPS Code,NJ,Atlantic,34001,34001,34001,34001,34001,34001,34001,34001,34001,34001
3,House Heating Fuel: Electric,NJ,Atlantic,15635,14917,14692,15058,15565,15359,15357,15374,15085,14656
4,House Heating Fuel: Fuel Oil,NJ,Atlantic,12436,11506,11234,10659,10228,9612,8784,8352,7826,7429
5,House Heating Fuel: Gas,NJ,Atlantic,68497,69920,69996,70144,70108,71616,71798,71652,71956,72811
6,House Heating Fuel: Propane,NJ,Atlantic,3566,3148,2997,2925,2806,2637,2525,2671,2489,2328
7,House Heating Fuel: Wood,NJ,Atlantic,777,1028,1138,1324,1281,1356,1328,1197,1061,1084
26,Median Number of Rooms,NJ,Atlantic,5.5,5.6,5.6,5.6,5.6,5.7,5.7,5.7,5.8,5.8
27,Number of Rooms: 1,NJ,Atlantic,2493,2811,3320,3142,3422,3791,3695,3780,3935,3667
28,Number of Rooms: 2,NJ,Atlantic,3709,3303,2958,3271,2921,2753,2479,2413,2116,2336
29,Number of Rooms: 3,NJ,Atlantic,11966,11611,11673,11733,11750,11712,11790,11351,10870,10947
30,Number of Rooms: 4,NJ,Atlantic,20515,20046,19729,19510,19168,18731,18726,19236,19349,19599
31,Number of Rooms: 5,NJ,Atlantic,23165,22804,22733,22847,23142,22331,21746,21481,21197,20973
32,Number of Rooms: 6,NJ,Atlantic,23717,24695,24320,24114,24350,24036,24102,23983,23353,22400
33,Number of Rooms: 7,NJ,Atlantic,15513,16039,15917,16270,16113,16667,17037,17134,17813,18160
34,Number of Rooms: 8,NJ,Atlantic,12158,11786,12564,11878,12051,11917,12362,12462,13353,13580
35,Number of Rooms: 9+,NJ,Atlantic,12590,13250,13610,14164,14187,15497,15680,15969,16001,16589
36,Owner-Occupied,NJ,Atlantic,189771,192858,190066,186758,185839,184077,182338,183290,180154,178282
37,Renter-Occupied,NJ,Atlantic,69818,71986,75920,80453,82368,84802,85599,83669,82451,81848
38,Total Housing Units,NJ,Atlantic,125826,126345,126824,126929,127104,127435,127617,127809,127987,128251
39,Total Population,NJ,Atlantic,273162,273674,274402,274960,275325,275376,274026,272926,268539,266105
40,Units in Structure: 1 ATTACHED,NJ,Atlantic,10793,10615,10161,10424,9937,9700,10096,10357,10273,10881
41,Units in Structure: 1 DETACHED,NJ,Atlantic,71725,72650,72855,72746,73231,73873,73817,74139,74582,74591
42,Units in Structure: 10-19,NJ,Atlantic,5439,5392,5557,5931,6424,6926,7034,7150,7228,6964
43,Units in Structure: 2,NJ,Atlantic,7662,7709,7820,7851,8373,7786,7928,7667,7785,7519
44,Units in Structure: 20-49,NJ,Atlantic,3389,3492,3568,3311,3193,3273,3232,3388,3549,3610
45,Units in Structure: 3-4,NJ,Atlantic,5444,5504,5391,5649,5289,5324,5558,5743,5449,5230
46,Units in Structure: 5-9,NJ,Atlantic,6820,6969,7478,7470,7359,7381,7161,6465,6033,5966
47,Units in Structure: 50+,NJ,Atlantic,11315,10713,10558,10224,10068,9864,9744,9987,10117,10303
48,"Units in Structure: Boat,RV,Van,Etc.",NJ,Atlantic,33,0,0,0,0,0,0,0,0,28
49,Units in Structure: Mobile Home,NJ,Atlantic,3206,3301,3436,3323,3230,3308,3047,2913,2971,3159
50,Year Built: 1940-1949,NJ,Atlantic,7307,6978,7056,7036,6887,16070,15471,15147,14914,14154
51,Year Built: 1950-1959,NJ,Atlantic,14934,14894,15886,15353,15579,16913,17052,17406,17232,16771
52,Year Built: 1960-1969,NJ,Atlantic,16991,16138,16163,16755,16795,19323,19024,17887,17655,17375
53,Year Built: 1970-1979,NJ,Atlantic,19779,19514,19487,19199,19880,19642,19569,20262,19349,19843
54,Year Built: 1980-1989,NJ,Atlantic,20755,21259,20482,20936,20050,12525,12984,12544,12870,12210
55,Year Built: 1990-1999,NJ,Atlantic,12850,12242,12823,12238,12315,16857,16462,16417,16961,17914
56,Year Built: 2000-2009,NJ,Atlantic,10838,11529,17120,16727,16567,1339,1628,1872,2162,2261
57,Year Built: 2010-2013,NJ,Atlantic,4701,5870,411,622,948,42,205,604,1180,1565
58,Year Built: before 1940,NJ,Atlantic,17671,17921,17396,18063,18083,6597,6836,6548,6441,6337
0,Avg household size of owner-occupied unit,NJ,Bergen,2.85,2.86,2.87,2.86,2.89,2.91,2.91,2.92,2.9,2.89
1,Avg household size of renter-occupied unit,NJ,Bergen,2.25,2.28,2.31,2.35,2.38,2.39,2.4,2.42,2.39,2.37
2,FIPS Code,NJ,Bergen,34003,34003,34003,34003,34003,34003,34003,34003,34003,34003
3,House Heating Fuel: Electric,NJ,Bergen,27981,28339,28225,29242,30264,31386,31928,34022,35105,37407
4,House Heating Fuel: Fuel Oil,NJ,Bergen,33677,29900,26932,24463,22411,21189,19002,17691,15734,14689
5,House Heating Fuel: Gas,NJ,Bergen,267380,270232,274189,276099,276902,276346,278954,278732,279804,279229
6,House Heating Fuel: Propane,NJ,Bergen,3148,2907,3420,3628,3773,4041,4382,4436,4545,5190
7,House Heating Fuel: Wood,NJ,Bergen,223,242,271,324,385,349,379,360,264,228
26,Median Number of Rooms,NJ,Bergen,5.9,5.9,5.9,5.9,5.8,5.8,5.8,5.8,5.8,5.8
27,Number of Rooms: 1,NJ,Bergen,4690,5299,6099,6263,6267,6523,7028,7251,7948,8610
28,Number of Rooms: 2,NJ,Bergen,9497,8842,7670,7754,8008,7888,7938,7912,7881,8536
29,Number of Rooms: 3,NJ,Bergen,39455,38555,38936,39131,40463,39440,39222,40468,40393,40132
30,Number of Rooms: 4,NJ,Bergen,47437,48174,47986,48334,48718,49590,49219,48559,49007,48868
31,Number of Rooms: 5,NJ,Bergen,51862,52589,52556,54093,55079,55227,54640,55154,55124,53604
32,Number of Rooms: 6,NJ,Bergen,59944,59388,60196,60027,59453,59024,58962,57756,56616,56364
33,Number of Rooms: 7,NJ,Bergen,49628,49750,49055,48414,47814,47209,47347,47249,47929,48895
34,Number of Rooms: 8,NJ,Bergen,37944,37677,37798,37802,37838,37804,37605,37146,37459,37019
35,Number of Rooms: 9+,NJ,Bergen,50665,51580,52689,51597,50658,51273,52811,54137,54297,55800
36,Owner-Occupied,NJ,Bergen,641558,637805,634664,629810,627799,633379,633440,637113,631766,635951
37,Renter-Occupied,NJ,Bergen,244230,251897,260957,271709,281280,281683,285500,289566,287234,283860
38,Total Housing Units,NJ,Bergen,351122,351854,352985,353415,354298,353978,354772,355632,356654,357828
39,Total Population,NJ,Bergen,896482,900730,906781,912795,920456,926330,930310,937920,929999,930390
40,Units in Structure: 1 ATTACHED,NJ,Bergen,16878,17133,17381,17988,17920,17944,18174,18081,17635,18567
