,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,MI,Alcona,2.42,2.37,2.27,2.18,2.07,2.06,2.04,2.03,2.0,2.04
1,Avg household size of renter-occupied unit,MI,Alcona,2.43,2.22,2.32,2.24,2.3,2.26,2.35,2.35,2.36,2.16
2,FIPS Code,MI,Alcona,26001,26001,26001,26001,26001,26001,26001,26001,26001,26001
3,House Heating Fuel: Electric,MI,Alcona,225,228,248,260,285,271,286,297,299,275
4,House Heating Fuel: Fuel Oil,MI,Alcona,197,156,139,118,140,148,146,121,120,103
5,House Heating Fuel: Gas,MI,Alcona,1613,1656,1738,1747,1791,1763,1750,1735,1766,1807
6,House Heating Fuel: Propane,MI,Alcona,1675,1591,1620,1712,1714,1738,1751,1752,1719,1728
7,House Heating Fuel: Wood,MI,Alcona,825,954,935,960,1010,1008,963,995,1018,1002
26,Median Number of Rooms,MI,Alcona,5.1,5.1,5.0,4.9,4.8,4.8,4.7,4.7,4.8,4.9
27,Number of Rooms: 1,MI,Alcona,138,203,227,281,330,283,251,332,327,347
28,Number of Rooms: 2,MI,Alcona,240,333,319,401,488,536,575,595,598,519
29,Number of Rooms: 3,MI,Alcona,896,1029,1165,1354,1465,1581,1688,1637,1521,1538
30,Number of Rooms: 4,MI,Alcona,2188,2022,1975,2118,2358,2351,2403,2451,2461,2243
31,Number of Rooms: 5,MI,Alcona,3543,3453,3419,3065,2749,2647,2515,2309,2422,2558
32,Number of Rooms: 6,MI,Alcona,2021,1983,1987,1873,1804,1755,1704,1625,1625,1615
33,Number of Rooms: 7,MI,Alcona,1052,1015,937,953,863,887,939,1098,1104,1185
34,Number of Rooms: 8,MI,Alcona,527,529,524,512,545,570,530,563,622,654
35,Number of Rooms: 9+,MI,Alcona,482,517,513,479,459,446,426,507,497,529
36,Owner-Occupied,MI,Alcona,10078,9924,9741,9530,9206,9177,8970,8899,8791,9021
37,Renter-Occupied,MI,Alcona,1098,1008,1046,1112,1312,1237,1356,1381,1439,1203
38,Total Housing Units,MI,Alcona,11087,11084,11066,11036,11061,11056,11031,11117,11177,11188
39,Total Population,MI,Alcona,11238,11102,10943,10785,10657,10550,10461,10413,10364,10353
40,Units in Structure: 1 ATTACHED,MI,Alcona,33,26,36,36,41,42,51,48,43,56
41,Units in Structure: 1 DETACHED,MI,Alcona,9882,9769,9761,9587,9507,9551,9561,9557,9676,9732
42,Units in Structure: 10-19,MI,Alcona,8,9,4,7,13,13,10,19,26,18
43,Units in Structure: 2,MI,Alcona,6,2,2,5,13,13,25,25,23,23
44,Units in Structure: 20-49,MI,Alcona,25,26,28,34,51,54,52,65,55,37
45,Units in Structure: 3-4,MI,Alcona,19,16,29,27,25,21,18,19,21,19
46,Units in Structure: 5-9,MI,Alcona,51,50,60,35,34,21,29,23,25,27
47,Units in Structure: 50+,MI,Alcona,0,0,1,1,1,1,2,0,3,3
48,"Units in Structure: Boat,RV,Van,Etc.",MI,Alcona,2,3,3,3,3,0,3,4,4,3
49,Units in Structure: Mobile Home,MI,Alcona,1061,1183,1142,1301,1373,1340,1280,1357,1301,1270
50,Year Built: 1940-1949,MI,Alcona,656,673,741,806,890,1336,1402,1442,1565,1620
51,Year Built: 1950-1959,MI,Alcona,1021,1023,1052,1227,1286,1973,1930,1859,1740,1673
52,Year Built: 1960-1969,MI,Alcona,1676,1831,1851,1915,1930,2414,2499,2588,2541,2464
53,Year Built: 1970-1979,MI,Alcona,3437,3383,3244,2859,2623,1400,1362,1437,1402,1342
54,Year Built: 1980-1989,MI,Alcona,1869,1816,1569,1442,1385,1428,1375,1460,1458,1501
55,Year Built: 1990-1999,MI,Alcona,1215,1158,1252,1350,1360,830,799,756,806,887
56,Year Built: 2000-2009,MI,Alcona,388,415,663,719,812,9,29,57,56,49
57,Year Built: 2010-2013,MI,Alcona,109,119,0,0,6,0,10,9,37,66
58,Year Built: before 1940,MI,Alcona,716,666,694,718,769,860,790,712,729,680
0,Avg household size of owner-occupied unit,MI,Alger,2.33,2.39,2.39,2.31,2.35,2.43,2.47,2.56,2.74,2.8
1,Avg household size of renter-occupied unit,MI,Alger,1.83,2.09,2.27,2.54,2.3,2.41,2.23,2.34,2.08,2.16
2,FIPS Code,MI,Alger,26003,26003,26003,26003,26003,26003,26003,26003,26003,26003
3,House Heating Fuel: Electric,MI,Alger,202,211,203,173,185,176,135,169,180,191
4,House Heating Fuel: Fuel Oil,MI,Alger,156,125,78,69,69,69,82,98,105,105
5,House Heating Fuel: Gas,MI,Alger,1748,1658,1583,1554,1561,1543,1525,1393,1362,1318
6,House Heating Fuel: Propane,MI,Alger,874,824,830,865,836,788,869,841,811,833
7,House Heating Fuel: Wood,MI,Alger,653,741,821,899,912,839,750,677,560,481
26,Median Number of Rooms,MI,Alger,5.3,5.1,5.1,5.0,4.9,4.8,4.7,4.7,4.7,4.7
27,Number of Rooms: 1,MI,Alger,43,81,89,103,148,174,158,189,206,224
28,Number of Rooms: 2,MI,Alger,154,175,176,188,247,246,203,277,330,309
29,Number of Rooms: 3,MI,Alger,613,639,746,820,831,897,931,913,971,979
30,Number of Rooms: 4,MI,Alger,1229,1339,1263,1392,1440,1566,1613,1708,1574,1543
31,Number of Rooms: 5,MI,Alger,1573,1595,1579,1536,1557,1571,1593,1588,1560,1593
32,Number of Rooms: 6,MI,Alger,1417,1286,1206,1102,1000,943,924,884,894,859
33,Number of Rooms: 7,MI,Alger,715,638,622,608,520,425,416,478,494,567
34,Number of Rooms: 8,MI,Alger,320,293,333,389,455,459,436,363,330,284
35,Number of Rooms: 9+,MI,Alger,474,489,545,436,382,300,324,252,312,333
36,Owner-Occupied,MI,Alger,7026,7096,7099,7061,7251,7246,7316,7204,7191,7074
37,Renter-Occupied,MI,Alger,1232,1329,1330,1386,1203,1187,1041,1018,967,1037
38,Total Housing Units,MI,Alger,6538,6535,6559,6574,6580,6581,6598,6652,6671,6691
39,Total Population,MI,Alger,9604,9571,9531,9497,9516,9476,9396,9254,9194,9151
40,Units in Structure: 1 ATTACHED,MI,Alger,11,7,8,6,13,13,33,34,46,61
41,Units in Structure: 1 DETACHED,MI,Alger,5610,5486,5567,5609,5615,5657,5782,5865,5782,5776
42,Units in Structure: 10-19,MI,Alger,65,88,88,79,83,109,86,105,134,141
43,Units in Structure: 2,MI,Alger,120,165,145,108,143,143,136,109,116,89
44,Units in Structure: 20-49,MI,Alger,35,27,12,5,5,11,12,6,10,12
45,Units in Structure: 3-4,MI,Alger,83,72,38,36,51,49,50,59,64,72
46,Units in Structure: 5-9,MI,Alger,151,118,109,76,72,33,30,32,71,82
47,Units in Structure: 50+,MI,Alger,64,77,72,51,38,37,32,36,31,39
48,"Units in Structure: Boat,RV,Van,Etc.",MI,Alger,1,5,3,2,3,0,0,0,0,0
49,Units in Structure: Mobile Home,MI,Alger,398,490,517,602,557,529,437,406,417,419
50,Year Built: 1940-1949,MI,Alger,575,543,569,523,479,633,641,670,670,621
51,Year Built: 1950-1959,MI,Alger,606,564,572,607,697,868,855,962,890,811
52,Year Built: 1960-1969,MI,Alger,482,483,460,637,750,1127,947,1009,1084,1094
53,Year Built: 1970-1979,MI,Alger,1469,1517,1398,1264,1259,832,1001,985,1074,1124
54,Year Built: 1980-1989,MI,Alger,659,729,785,758,695,926,1120,1132,1159,1264
55,Year Built: 1990-1999,MI,Alger,993,1051,998,969,865,549,547,465,472,487
56,Year Built: 2000-2009,MI,Alger,296,308,564,588,615,13,34,34,40,52
57,Year Built: 2010-2013,MI,Alger,104,100,0,4,10,11,13,12,17,23
58,Year Built: before 1940,MI,Alger,1354,1240,1213,1224,1210,459,364,378,401,421
0,Avg household size of owner-occupied unit,MI,Allegan,2.67,2.66,2.66,2.66,2.69,2.7,2.72,2.7,2.69,2.7
1,Avg household size of renter-occupied unit,MI,Allegan,2.37,2.4,2.46,2.53,2.51,2.53,2.49,2.43,2.46,2.4
2,FIPS Code,MI,Allegan,26005,26005,26005,26005,26005,26005,26005,26005,26005,26005
3,House Heating Fuel: Electric,MI,Allegan,2042,2136,2160,2191,2158,2176,2120,2060,2239,2289
4,House Heating Fuel: Fuel Oil,MI,Allegan,3335,2993,2665,2225,1724,1571,1351,1200,1300,1225
5,House Heating Fuel: Gas,MI,Allegan,23822,24270,24503,24552,24599,24752,25190,25658,25747,26445
6,House Heating Fuel: Propane,MI,Allegan,9057,8413,8055,7661,7503,7391,7235,7065,7069,7025
7,House Heating Fuel: Wood,MI,Allegan,2284,2364,2562,2677,2591,2675,2843,2716,2641,2621
26,Median Number of Rooms,MI,Allegan,6.0,6.0,6.1,6.1,6.0,6.0,6.1,6.0,6.1,6.1
27,Number of Rooms: 1,MI,Allegan,171,157,252,256,240,223,354,332,348,368
28,Number of Rooms: 2,MI,Allegan,637,575,318,328,401,560,667,708,694,638
29,Number of Rooms: 3,MI,Allegan,2785,2505,2443,2596,2483,2452,2457,2259,2187,2377
30,Number of Rooms: 4,MI,Allegan,6600,6505,6346,6333,6225,6322,6097,6245,6014,5893
