,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,KS,Allen,All Sectors,Ammonia,CAP,2567.678198038021,TON
1,KS,Allen,All Sectors,Carbon Monoxide,CAP,43715.18090927481,TON
2,KS,Allen,All Sectors,Nitrogen Oxides,CAP,15552.098886089785,TON
3,KS,Allen,All Sectors,PM10 Primary (Filt + Cond),CAP,17029.982208999034,TON
4,KS,Allen,All Sectors,PM2.5 Primary (Filt + Cond),CAP,5654.542685556928,TON
5,KS,Allen,All Sectors,Sulfur Dioxide,CAP,490.3022910599613,TON
6,KS,Allen,All Sectors,Volatile Organic Compounds,CAP,28468.406925150994,TON
7,KS,Allen,All Sectors,Carbon Dioxide,GHG,1209012.955380333,TON
8,KS,Allen,All Sectors,Methane,GHG,2358.444577849435,TON
9,KS,Allen,All Sectors,Nitrous Oxide,GHG,37.800720564714,TON
10,KS,Anderson,All Sectors,Ammonia,CAP,2567.678198038021,TON
11,KS,Anderson,All Sectors,Carbon Monoxide,CAP,43715.18090927481,TON
12,KS,Anderson,All Sectors,Nitrogen Oxides,CAP,15552.098886089785,TON
13,KS,Anderson,All Sectors,PM10 Primary (Filt + Cond),CAP,17029.982208999034,TON
14,KS,Anderson,All Sectors,PM2.5 Primary (Filt + Cond),CAP,5654.542685556928,TON
15,KS,Anderson,All Sectors,Sulfur Dioxide,CAP,490.3022910599613,TON
16,KS,Anderson,All Sectors,Volatile Organic Compounds,CAP,28468.406925150994,TON
17,KS,Anderson,All Sectors,Carbon Dioxide,GHG,1209012.955380333,TON
18,KS,Anderson,All Sectors,Methane,GHG,2358.444577849435,TON
19,KS,Anderson,All Sectors,Nitrous Oxide,GHG,37.800720564714,TON
20,KS,Atchison,All Sectors,Ammonia,CAP,2567.678198038021,TON
21,KS,Atchison,All Sectors,Carbon Monoxide,CAP,43715.18090927481,TON
22,KS,Atchison,All Sectors,Nitrogen Oxides,CAP,15552.098886089785,TON
23,KS,Atchison,All Sectors,PM10 Primary (Filt + Cond),CAP,17029.982208999034,TON
24,KS,Atchison,All Sectors,PM2.5 Primary (Filt + Cond),CAP,5654.542685556928,TON
25,KS,Atchison,All Sectors,Sulfur Dioxide,CAP,490.3022910599613,TON
26,KS,Atchison,All Sectors,Volatile Organic Compounds,CAP,28468.406925150994,TON
