,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,LA,Acadia,All Sectors,Ammonia,CAP,2039.0493903472084,TON
1,LA,Acadia,All Sectors,Carbon Monoxide,CAP,29260.500833655413,TON
2,LA,Acadia,All Sectors,Nitrogen Oxides,CAP,6049.606227039647,TON
3,LA,Acadia,All Sectors,PM10 Primary (Filt + Cond),CAP,7841.917530377654,TON
4,LA,Acadia,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2709.824961558215,TON
5,LA,Acadia,All Sectors,Sulfur Dioxide,CAP,314.49412315823463,TON
6,LA,Acadia,All Sectors,Volatile Organic Compounds,CAP,58690.73687203131,TON
7,LA,Allen,All Sectors,Ammonia,CAP,2039.0493903472084,TON
8,LA,Allen,All Sectors,Carbon Monoxide,CAP,29260.500833655413,TON
9,LA,Allen,All Sectors,Nitrogen Oxides,CAP,6049.606227039647,TON
10,LA,Allen,All Sectors,PM10 Primary (Filt + Cond),CAP,7841.917530377654,TON
11,LA,Allen,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2709.824961558215,TON
12,LA,Allen,All Sectors,Sulfur Dioxide,CAP,314.49412315823463,TON
13,LA,Allen,All Sectors,Volatile Organic Compounds,CAP,58690.73687203131,TON
14,LA,Allen,All Sectors,Carbon Dioxide,GHG,7098852.17319355,TON
15,LA,Allen,All Sectors,Methane,GHG,255.337502750171,TON
16,LA,Allen,All Sectors,Nitrous Oxide,GHG,42.298786432600004,TON
17,LA,Ascension,All Sectors,Ammonia,CAP,2039.0493903472084,TON
18,LA,Ascension,All Sectors,Carbon Monoxide,CAP,29260.500833655413,TON
19,LA,Ascension,All Sectors,Nitrogen Oxides,CAP,6049.606227039647,TON
20,LA,Ascension,All Sectors,PM10 Primary (Filt + Cond),CAP,7841.917530377654,TON
21,LA,Ascension,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2709.824961558215,TON
22,LA,Ascension,All Sectors,Sulfur Dioxide,CAP,314.49412315823463,TON
23,LA,Ascension,All Sectors,Volatile Organic Compounds,CAP,58690.73687203131,TON
24,LA,Assumption,All Sectors,Ammonia,CAP,2039.0493903472084,TON
25,LA,Assumption,All Sectors,Carbon Monoxide,CAP,29260.500833655413,TON
26,LA,Assumption,All Sectors,Nitrogen Oxides,CAP,6049.606227039647,TON
27,LA,Assumption,All Sectors,PM10 Primary (Filt + Cond),CAP,7841.917530377654,TON
28,LA,Assumption,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2709.824961558215,TON
29,LA,Assumption,All Sectors,Sulfur Dioxide,CAP,314.49412315823463,TON
30,LA,Assumption,All Sectors,Volatile Organic Compounds,CAP,58690.73687203131,TON
31,LA,Assumption,All Sectors,Carbon Dioxide,GHG,7098852.17319355,TON
32,LA,Assumption,All Sectors,Methane,GHG,255.337502750171,TON
33,LA,Assumption,All Sectors,Nitrous Oxide,GHG,42.298786432600004,TON
34,LA,Avoyelles,All Sectors,Ammonia,CAP,2039.0493903472084,TON
35,LA,Avoyelles,All Sectors,Carbon Monoxide,CAP,29260.500833655413,TON
36,LA,Avoyelles,All Sectors,Nitrogen Oxides,CAP,6049.606227039647,TON
37,LA,Avoyelles,All Sectors,PM10 Primary (Filt + Cond),CAP,7841.917530377654,TON
38,LA,Avoyelles,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2709.824961558215,TON
39,LA,Avoyelles,All Sectors,Sulfur Dioxide,CAP,314.49412315823463,TON
40,LA,Avoyelles,All Sectors,Volatile Organic Compounds,CAP,58690.73687203131,TON
41,LA,Avoyelles,All Sectors,Carbon Dioxide,GHG,7098852.17319355,TON
42,LA,Avoyelles,All Sectors,Methane,GHG,255.337502750171,TON
