,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,OH,Adams,All Sectors,Ammonia,CAP,7182.7007865373835,TON
1,OH,Adams,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
2,OH,Adams,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
3,OH,Adams,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
4,OH,Adams,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
5,OH,Adams,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
6,OH,Adams,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
7,OH,Allen,All Sectors,Ammonia,CAP,7182.7007865373835,TON
8,OH,Allen,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
9,OH,Allen,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
10,OH,Allen,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
11,OH,Allen,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
12,OH,Allen,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
13,OH,Allen,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
14,OH,Ashland,All Sectors,Ammonia,CAP,7182.7007865373835,TON
15,OH,Ashland,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
16,OH,Ashland,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
17,OH,Ashland,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
18,OH,Ashland,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
19,OH,Ashland,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
20,OH,Ashland,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
21,OH,Ashtabula,All Sectors,Ammonia,CAP,7182.7007865373835,TON
22,OH,Ashtabula,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
23,OH,Ashtabula,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
24,OH,Ashtabula,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
25,OH,Ashtabula,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
26,OH,Ashtabula,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
27,OH,Ashtabula,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
28,OH,Ashtabula,All Sectors,Carbon Dioxide,GHG,1323326.8209746582,TON
29,OH,Ashtabula,All Sectors,Methane,GHG,120.44491018741999,TON
30,OH,Ashtabula,All Sectors,Nitrous Oxide,GHG,9.871512328699998,TON
31,OH,Athens,All Sectors,Ammonia,CAP,7182.7007865373835,TON
32,OH,Athens,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
33,OH,Athens,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
34,OH,Athens,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
35,OH,Athens,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
36,OH,Athens,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
37,OH,Athens,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
38,OH,Athens,All Sectors,Carbon Dioxide,GHG,1323326.8209746582,TON
39,OH,Athens,All Sectors,Methane,GHG,120.44491018741999,TON
40,OH,Athens,All Sectors,Nitrous Oxide,GHG,9.871512328699998,TON
41,OH,Auglaize,All Sectors,Ammonia,CAP,7182.7007865373835,TON
42,OH,Auglaize,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
43,OH,Auglaize,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
44,OH,Auglaize,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
45,OH,Auglaize,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
46,OH,Auglaize,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
47,OH,Auglaize,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
48,OH,Belmont,All Sectors,Ammonia,CAP,7182.7007865373835,TON
49,OH,Belmont,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
50,OH,Belmont,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
51,OH,Belmont,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
52,OH,Belmont,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
53,OH,Belmont,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
54,OH,Belmont,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
55,OH,Brown,All Sectors,Ammonia,CAP,7182.7007865373835,TON
56,OH,Brown,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
57,OH,Brown,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
58,OH,Brown,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
59,OH,Brown,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
60,OH,Brown,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
61,OH,Brown,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
62,OH,Butler,All Sectors,Ammonia,CAP,7182.7007865373835,TON
63,OH,Butler,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
64,OH,Butler,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
65,OH,Butler,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
66,OH,Butler,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
67,OH,Butler,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
68,OH,Butler,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
69,OH,Butler,All Sectors,Carbon Dioxide,GHG,1323326.8209746582,TON
70,OH,Butler,All Sectors,Methane,GHG,120.44491018741999,TON
71,OH,Butler,All Sectors,Nitrous Oxide,GHG,9.871512328699998,TON
72,OH,Carroll,All Sectors,Ammonia,CAP,7182.7007865373835,TON
73,OH,Carroll,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
74,OH,Carroll,All Sectors,Nitrogen Oxides,CAP,7884.722977797899,TON
75,OH,Carroll,All Sectors,PM10 Primary (Filt + Cond),CAP,12628.951579255805,TON
76,OH,Carroll,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1456.9403186904374,TON
77,OH,Carroll,All Sectors,Sulfur Dioxide,CAP,2341.6512058960398,TON
78,OH,Carroll,All Sectors,Volatile Organic Compounds,CAP,25417.37653873741,TON
79,OH,Carroll,All Sectors,Carbon Dioxide,GHG,1323326.8209746582,TON
80,OH,Carroll,All Sectors,Methane,GHG,120.44491018741999,TON
81,OH,Carroll,All Sectors,Nitrous Oxide,GHG,9.871512328699998,TON
82,OH,Champaign,All Sectors,Ammonia,CAP,7182.7007865373835,TON
83,OH,Champaign,All Sectors,Carbon Monoxide,CAP,14824.434252757515,TON
