,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,MD,Allegany,All Sectors,Ammonia,CAP,119.94332426183799,TON
1,MD,Allegany,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
2,MD,Allegany,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
3,MD,Allegany,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
4,MD,Allegany,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
5,MD,Allegany,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
6,MD,Allegany,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
7,MD,Anne Arundel,All Sectors,Ammonia,CAP,119.94332426183799,TON
8,MD,Anne Arundel,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
9,MD,Anne Arundel,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
10,MD,Anne Arundel,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
11,MD,Anne Arundel,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
12,MD,Anne Arundel,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
13,MD,Anne Arundel,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
14,MD,Anne Arundel,All Sectors,Carbon Dioxide,GHG,1283497.8887095999,TON
15,MD,Anne Arundel,All Sectors,Methane,GHG,214.27930363324,TON
16,MD,Anne Arundel,All Sectors,Nitrous Oxide,GHG,107.53380941510001,TON
17,MD,Baltimore,All Sectors,Ammonia,CAP,119.94332426183799,TON
18,MD,Baltimore,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
19,MD,Baltimore,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
20,MD,Baltimore,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
21,MD,Baltimore,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
22,MD,Baltimore,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
23,MD,Baltimore,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
24,MD,Baltimore,All Sectors,Carbon Dioxide,GHG,1283497.8887095999,TON
25,MD,Baltimore,All Sectors,Methane,GHG,214.27930363324,TON
26,MD,Baltimore,All Sectors,Nitrous Oxide,GHG,107.53380941510001,TON
27,MD,Baltimore city,All Sectors,Ammonia,CAP,119.94332426183799,TON
28,MD,Baltimore city,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
29,MD,Baltimore city,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
30,MD,Baltimore city,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
31,MD,Baltimore city,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
32,MD,Baltimore city,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
33,MD,Baltimore city,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
34,MD,Calvert,All Sectors,Ammonia,CAP,119.94332426183799,TON
35,MD,Calvert,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
36,MD,Calvert,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
37,MD,Calvert,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
38,MD,Calvert,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
39,MD,Calvert,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
40,MD,Calvert,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
41,MD,Calvert,All Sectors,Carbon Dioxide,GHG,1283497.8887095999,TON
42,MD,Calvert,All Sectors,Methane,GHG,214.27930363324,TON
43,MD,Calvert,All Sectors,Nitrous Oxide,GHG,107.53380941510001,TON
44,MD,Caroline,All Sectors,Ammonia,CAP,119.94332426183799,TON
45,MD,Caroline,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
46,MD,Caroline,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
47,MD,Caroline,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
48,MD,Caroline,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
49,MD,Caroline,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
50,MD,Caroline,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
51,MD,Carroll,All Sectors,Ammonia,CAP,119.94332426183799,TON
52,MD,Carroll,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
53,MD,Carroll,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
54,MD,Carroll,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
55,MD,Carroll,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
56,MD,Carroll,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
57,MD,Carroll,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
58,MD,Carroll,All Sectors,Carbon Dioxide,GHG,1283497.8887095999,TON
59,MD,Carroll,All Sectors,Methane,GHG,214.27930363324,TON
60,MD,Carroll,All Sectors,Nitrous Oxide,GHG,107.53380941510001,TON
61,MD,Cecil,All Sectors,Ammonia,CAP,119.94332426183799,TON
62,MD,Cecil,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
63,MD,Cecil,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
64,MD,Cecil,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
65,MD,Cecil,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
66,MD,Cecil,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
67,MD,Cecil,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
68,MD,Cecil,All Sectors,Carbon Dioxide,GHG,1283497.8887095999,TON
69,MD,Cecil,All Sectors,Methane,GHG,214.27930363324,TON
70,MD,Cecil,All Sectors,Nitrous Oxide,GHG,107.53380941510001,TON
71,MD,Charles,All Sectors,Ammonia,CAP,119.94332426183799,TON
72,MD,Charles,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
73,MD,Charles,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
74,MD,Charles,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
75,MD,Charles,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
76,MD,Charles,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
77,MD,Charles,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
78,MD,Charles,All Sectors,Carbon Dioxide,GHG,1283497.8887095999,TON
79,MD,Charles,All Sectors,Methane,GHG,214.27930363324,TON
80,MD,Charles,All Sectors,Nitrous Oxide,GHG,107.53380941510001,TON
81,MD,Dorchester,All Sectors,Ammonia,CAP,119.94332426183799,TON
82,MD,Dorchester,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
83,MD,Dorchester,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
84,MD,Dorchester,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
85,MD,Dorchester,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
86,MD,Dorchester,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
87,MD,Dorchester,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
88,MD,Frederick,All Sectors,Ammonia,CAP,119.94332426183799,TON
89,MD,Frederick,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
90,MD,Frederick,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
91,MD,Frederick,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
