,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,MD,All Sectors,Ammonia,CAP,119.94332426183799,TON
1,MD,All Sectors,Carbon Monoxide,CAP,24668.2749019218,TON
2,MD,All Sectors,Nitrogen Oxides,CAP,1108.7775413966,TON
3,MD,All Sectors,PM10 Primary (Filt + Cond),CAP,2085.66113124736,TON
4,MD,All Sectors,PM2.5 Primary (Filt + Cond),CAP,366.2806958583381,TON
5,MD,All Sectors,Sulfur Dioxide,CAP,43.835594701788196,TON
6,MD,All Sectors,Volatile Organic Compounds,CAP,7741.631598067788,TON
7,MD,All Sectors,Carbon Dioxide,GHG,1283497.8887095999,TON
8,MD,All Sectors,Methane,GHG,214.27930363324,TON
9,MD,All Sectors,Nitrous Oxide,GHG,107.53380941510001,TON
10,MD,Agriculture - Crops & Livestock Dust,PM10 Primary (Filt + Cond),CAP,1213.90164747,TON
11,MD,Agriculture - Livestock Waste,Ammonia,CAP,7.468841999999999,TON
12,MD,Agriculture - Livestock Waste,Volatile Organic Compounds,CAP,3.0554757199999996,TON
13,MD,Biogenics - Vegetation and Soil,Carbon Monoxide,CAP,474.8956,TON
14,MD,Biogenics - Vegetation and Soil,Nitrogen Oxides,CAP,223.2296,TON
15,MD,Biogenics - Vegetation and Soil,Volatile Organic Compounds,CAP,5849.353,TON
16,MD,Bulk Gasoline Terminals,PM2.5 Primary (Filt + Cond),CAP,0.4894832999999999,TON
17,MD,Commercial Cooking,Volatile Organic Compounds,CAP,10.40338883,TON
18,MD,Dust - Construction Dust,PM10 Primary (Filt + Cond),CAP,30.79695,TON
19,MD,Dust - Paved Road Dust,PM10 Primary (Filt + Cond),CAP,502.7943,TON
20,MD,Dust - Unpaved Road Dust,PM10 Primary (Filt + Cond),CAP,40.42302,TON
21,MD,Dust - Unpaved Road Dust,PM2.5 Primary (Filt + Cond),CAP,1.373046,TON
22,MD,Fires - Prescribed Fires,Ammonia,CAP,5.764238,TON
23,MD,Fires - Prescribed Fires,PM10 Primary (Filt + Cond),CAP,5.135644,TON
24,MD,Fires - Prescribed Fires,Sulfur Dioxide,CAP,0.7055239999999999,TON
25,MD,Fires - Prescribed Fires,Volatile Organic Compounds,CAP,393.945083,TON
26,MD,Fires - Prescribed Fires,Carbon Dioxide,GHG,101.9633,TON
27,MD,Fires - Prescribed Fires,Methane,GHG,90.85818,TON
28,MD,Fires - Wildfires,Carbon Monoxide,CAP,35.880062,TON
29,MD,Fires - Wildfires,Nitrogen Oxides,CAP,21.133348,TON
30,MD,Fires - Wildfires,PM10 Primary (Filt + Cond),CAP,0.4874159999999999,TON
31,MD,Fires - Wildfires,PM2.5 Primary (Filt + Cond),CAP,192.634643,TON
32,MD,Fires - Wildfires,Sulfur Dioxide,CAP,1.4660579999999999,TON
33,MD,Fires - Wildfires,Volatile Organic Compounds,CAP,1.410758,TON
34,MD,Fires - Wildfires,Carbon Dioxide,GHG,100.933672,TON
35,MD,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.09035641,TON
36,MD,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,8.972996,TON
37,MD,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,63.576063000000005,TON
38,MD,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
39,MD,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
40,MD,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
41,MD,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
42,MD,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.36885690000000004,TON
43,MD,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,40.39336,TON
44,MD,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.7100983000000001,TON
45,MD,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.1354384,TON
46,MD,Fuel Comb - Comm/Institutional - Natural Gas,Nitrous Oxide,GHG,0.5804136,TON
47,MD,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.066206998,TON
48,MD,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.14798023,TON
49,MD,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.008798021,TON
50,MD,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,10.43643,TON
51,MD,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,4.2606563,TON
52,MD,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.9734837799999999,TON
53,MD,Fuel Comb - Comm/Institutional - Other,Carbon Dioxide,GHG,79.4205,TON
54,MD,Fuel Comb - Electric Generation - Coal,Ammonia,CAP,0.1275,TON
