Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,IL,22613,19856,19324,20498,19947,23199,25124,24733,32502,40539,40071
,Statewide Total,Cooperative,IL,95,64,56,82,97,75,59,55,52,43,43
,Statewide Total,Privately Owned,IL,18,27,34,20,27,22,30,28,28,29,36
,Statewide Total,Investor Owned,IL,22151,19480,18928,20085,19518,22685,24722,24332,32130,40106,39574
,Statewide Total,Municipal Owned,IL,349,285,306,311,305,417,313,318,292,361,418
32563,"CENTER ETHANOL COMPANY, LLC",Privately Owned,IL,0,0,0,0,0,0,0,0,0,0,0
32513,AMEREN ILLINOIS COMPANY,Investor Owned,IL,4776,4166,4573,5871,5639,6861,8029,7847,7509,7437,7331
32282,JO-CARROLL ENERGY,Cooperative,IL,3,4,5,17,27,17,18,18,15,18,22
32147,MARATHON PIPE LINE LLC,Investor Owned,IL,0,0,0,0,0,0,0,0,0,0,0
31859,VILLAGE OF MORTON,Municipal Owned,IL,42,45,73,53,55,47,48,38,35,25,38
30889,"RANTOUL, VILLAGE OF",Municipal Owned,IL,38,28,16,34,28,25,22,14,22,18,12
22700,"WINCHESTER, CITY OF",Municipal Owned,IL,1,2,1,1,1,2,2,4,0,10,2
22567,"WHITE HALL GAS DEPT, CITY OF",Municipal Owned,IL,3,3,3,1,1,4,0,14,0,3,4
22525,WESTVILLE GAS COMMISSION,Municipal Owned,IL,0,0,1,2,2,0,6,0,4,2,0
22287,"WAYNE CITY GAS UTILITY, VILLAGE OF",Municipal Owned,IL,0,0,2,1,2,2,1,2,2,5,4
22273,WAVERLY GAS DEPT,Municipal Owned,IL,1,3,0,0,5,1,0,2,2,8,2
22217,WATERLOO MUNICIPAL GAS SYSTEM,Municipal Owned,IL,1,2,0,0,1,5,4,3,2,4,1
21260,CITY OF VIENNA MUNICIPAL GAS SYSTEM,Municipal Owned,IL,5,6,7,7,6,3,3,9,1,4,11
19510,"TOLEDO, VILLAGE OF",Municipal Owned,IL,1,0,0,0,0,0,2,5,2,0,0
19350,THEBES MUNICIPAL GAS CO,Municipal Owned,IL,1,0,1,0,0,4,0,0,1,1,4
19070,"TAMMS MUNICIPAL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,4,8,2,2,3,1,1,1,2,2,1
18704,"SULLIVAN GAS DEPT, CITY OF",Municipal Owned,IL,11,11,13,22,2,0,6,0,0,0,4
18656,"STONINGTON, VILLAGE OF",Municipal Owned,IL,4,0,0,0,3,2,0,0,0,1,0
18400,Rock Energy Cooperative,Cooperative,IL,92,60,51,65,70,58,41,37,37,25,21
18332,"SIMS MUNICIPAL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,1,1,1,4,2,0,0,1,8,2,6
18248,SHAWNEETOWN MUNICIPAL GAS SYSTEM,Municipal Owned,IL,1,2,0,4,1,0,0,1,0,0,1
18088,"SALEM, CITY OF",Municipal Owned,IL,10,6,5,14,19,6,4,4,5,10,7
17690,ROSSVILLE MUNICIPAL GAS SYSTEM,Municipal Owned,IL,2,0,0,0,0,0,0,1,0,0,0
17670,"ROODHOUSE ILLINOIS, CITY OF",Municipal Owned,IL,0,4,3,0,0,3,0,7,3,1,4
17510,VILLAGE OF RIVERTON,Municipal Owned,IL,1,0,2,1,0,0,4,3,8,8,5
17160,"RED BUD UTILITIES, CITY OF",Municipal Owned,IL,4,2,3,3,1,4,2,0,4,5,3
15700,"PLEASANT HILL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,2,0,0,0,3,5,6,2,0,0,1
15630,PITTSFIELD MUNICIPAL GAS UTILITY,Municipal Owned,IL,0,1,7,3,7,6,4,16,5,18,25
15567,"PINCKNEYVILLE MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,IL,10,7,9,5,7,16,3,4,6,11,19
15329,PEOPLES GAS LIGHT & COKE CO,Investor Owned,IL,2425,2335,2261,2421,2167,2470,2261,2181,1883,2557,3341
15168,"PAWNEE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,3,4,4,5,4,9,3,4,4,18,38
13710,NORTHERN ILLINOIS GAS CO,Investor Owned,IL,14400,12344,11582,11332,11332,12932,14048,13963,22411,28942,27525
13660,NORTH SHORE GAS CO,Investor Owned,IL,497,592,439,406,347,372,344,287,289,1135,1338
13530,"NORRIS CITY GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,8,1,0,0,0,0,0,1,0,0
13250,"NEW BOSTON GAS DEPT, CITY OF",Municipal Owned,IL,3,0,4,0,1,0,2,2,1,0,3
13030,"NASHVILLE, CITY OF",Municipal Owned,IL,6,0,0,1,5,5,8,12,1,5,14
12858,MT CARMEL PUBLIC UTILITY CO,Investor Owned,IL,8,15,16,18,3,8,12,11,5,1,0
12510,"MILFORD GAS SYSTEMS, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,2,3,2
12294,"MCLEANSBORO GAS SYSTEM, CITY OF",Municipal Owned,IL,3,4,1,3,5,7,7,17,8,5,3
12216,"MARTINSVILLE GAS DEPT, CITY OF",Municipal Owned,IL,0,12,0,0,2,2,1,0,2,1,1
12186,"MARSHALL GAS DEPT, CITY OF",Municipal Owned,IL,4,1,0,1,5,1,2,2,1,0,0
11840,"LOUISVILLE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,7,6,3,0,3,7,2,4,2,2,1
10070,KARNAK MUNICIPAL GAS UTILITY,Municipal Owned,IL,7,6,1,1,0,0,1,0,3,0,2
9300,JONESBORO MUNICIPAL GAS,Municipal Owned,IL,8,2,5,3,6,14,3,4,23,21,18
8030,ILLINOIS GAS CO,Privately Owned,IL,18,27,34,20,27,22,30,28,28,29,36
6780,"GREENUP, VILLAGE OF",Municipal Owned,IL,13,6,7,6,14,17,36,13,13,11,14
6640,"GRAYVILLE GAS DEPT, CITY OF",Municipal Owned,IL,4,0,9,35,9,5,3,9,6,0,35
6550,"GRAND TOWER MUNICIPAL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,4,1,1,0,2,1,0,1,4,1
6280,"GEFF MUNICIPAL GAS UTILITY, VILLAGE OF",Municipal Owned,IL,0,0,0,0,2,0,0,0,0,0,3
5550,"FRANKLIN GAS DEPT, CITY OF",Municipal Owned,IL,2,5,1,6,2,2,4,6,8,5,4
5280,"FLORA MUNICIPAL GAS UTILITY, CITY OF",Municipal Owned,IL,7,17,3,4,8,52,31,31,18,12,18
5220,FLAT ROCK GAS DEPT,Municipal Owned,IL,0,0,0,0,1,3,0,0,0,3,0
5170,"FINDLAY GAS UTILITIES, VILLAGE OF",Municipal Owned,IL,2,0,0,1,1,0,0,0,0,0,0
5030,FAIRFIELD MUNICIPAL GAS UTILITY,Municipal Owned,IL,17,24,11,10,18,26,13,11,13,38,31
4507,"EQUALITY, VILLAGE OF",Municipal Owned,IL,3,5,11,1,2,1,1,1,3,8,1
4470,"ENFIELD GAS DEPT, VILLAGE OF",Municipal Owned,IL,0,1,0,7,6,13,11,5,10,8,9
4240,EDINBURG GAS SYSTEM,Municipal Owned,IL,6,3,0,5,0,0,2,0,0,1,1
3630,"DUPO GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,5,7,8,11,7,13,16,21,13,10,15
3420,"DIVERNON GAS DEPT, VILLAGE OF",Municipal Owned,IL,2,0,1,0,0,2,0,7,2,11,2
3060,DAHLGREN GAS SYSTEM,Municipal Owned,IL,0,0,0,0,0,1,1,0,0,2,0
2888,"CROSSVILLE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,1,0,0,1,0,0,0
2728,CONSUMERS GAS CO,Investor Owned,IL,45,28,57,37,30,42,28,43,33,34,39
2532,COBDEN MUNICIPAL GAS SYSTEM,Municipal Owned,IL,3,0,8,1,0,1,1,6,3,3,1
2468,VILLAGE OF CLAY CITY,Municipal Owned,IL,0,0,2,2,2,11,3,2,7,1,7
2372,"CISNE GAS DEPT, VILLAGE OF",Municipal Owned,IL,0,0,0,0,1,0,1,0,0,0,1
2316,"CHESTER GAS DEPT, CITY OF",Municipal Owned,IL,5,4,8,10,15,11,12,14,13,21,3
2132,CASEY MUNICIPAL GAS SYSTEM,Municipal Owned,IL,1,9,8,3,2,2,7,1,3,1,2
2016,CAIRO PUBLIC UTILITIES SYSTEM,Municipal Owned,IL,16,0,20,19,18,23,5,0,0,2,0
1944,BUSHNELL MUNICIPAL GAS UTILITY,Municipal Owned,IL,36,19,34,1,3,43,2,2,3,0,1
1568,BLUFORD MUNICIPAL GAS SYSTEM,Municipal Owned,IL,6,2,3,6,3,0,0,0,1,1,0
1392,BETHANY MUNICIPAL GAS SYSTEM,Municipal Owned,IL,16,0,0,6,3,0,0,0,0,4,5
1256,BELLE RIVE GAS CO,Municipal Owned,IL,11,3,0,3,2,1,4,0,0,1,1
855,"AUBURN GAS DEPT, CITY OF",Municipal Owned,IL,1,0,1,0,0,2,3,4,6,7,18
522,ANNA MUNICIPAL GAS CO,Municipal Owned,IL,7,2,2,1,5,5,4,4,8,14,6
252,"ALEDO GAS DEPT, CITY OF",Municipal Owned,IL,2,0,0,1,0,0,5,4,1,0,3
