,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,ME,Androscoggin,2.46,2.51,2.53,2.55,2.53,2.52,2.51,2.46,2.45,2.44
1,Avg household size of renter-occupied unit,ME,Androscoggin,2.09,2.09,2.06,2.04,2.03,2.01,2.01,2.01,2.01,2.01
2,FIPS Code,ME,Androscoggin,23001,23001,23001,23001,23001,23001,23001,23001,23001,23001
3,House Heating Fuel: Electric,ME,Androscoggin,1656,1563,1501,1625,1756,1931,1870,2222,2330,2384
4,House Heating Fuel: Fuel Oil,ME,Androscoggin,34089,33331,32682,31714,30793,30287,29501,29005,28759,29025
5,House Heating Fuel: Gas,ME,Androscoggin,2791,3223,3524,3882,4404,4888,5312,5778,6046,6117
6,House Heating Fuel: Propane,ME,Androscoggin,2357,2242,2266,2324,2117,2232,2765,3093,3207,3521
7,House Heating Fuel: Wood,ME,Androscoggin,2809,3061,3558,3669,4313,4217,4084,3853,3707,3152
26,Median Number of Rooms,ME,Androscoggin,5.2,5.2,5.3,5.2,5.2,5.2,5.2,5.2,5.3,5.3
27,Number of Rooms: 1,ME,Androscoggin,845,883,1011,1236,1276,1306,1461,1524,1445,1333
28,Number of Rooms: 2,ME,Androscoggin,1262,1182,1219,1372,1518,1588,1633,1729,1804,1799
29,Number of Rooms: 3,ME,Androscoggin,4885,4830,4755,4992,5046,5049,4622,4512,4311,4410
30,Number of Rooms: 4,ME,Androscoggin,9645,9330,8945,8817,8364,7940,8074,7978,8116,8375
31,Number of Rooms: 5,ME,Androscoggin,11207,11271,11029,11170,11355,11823,11816,12349,12099,11913
32,Number of Rooms: 6,ME,Androscoggin,8397,8470,8725,8865,8686,8595,8876,8910,8802,8916
33,Number of Rooms: 7,ME,Androscoggin,5790,5729,6046,5432,5526,5458,5444,5367,5684,5401
34,Number of Rooms: 8,ME,Androscoggin,3296,3437,3251,3173,3398,3447,3290,3282,3250,3316
35,Number of Rooms: 9+,ME,Androscoggin,3524,3860,4127,3986,4018,3958,3918,3965,4224,4429
36,Owner-Occupied,ME,Androscoggin,73624,74227,73642,72615,71981,71639,71404,71357,71608,71758
37,Renter-Occupied,ME,Androscoggin,29525,30195,30841,31809,32330,32622,32790,32774,32645,32640
38,Total Housing Units,ME,Androscoggin,48851,48992,49108,49043,49187,49164,49134,49616,49735,49892
39,Total Population,ME,Androscoggin,107882,107785,107766,107634,107470,107393,107376,107317,107444,107602
40,Units in Structure: 1 ATTACHED,ME,Androscoggin,910,849,859,860,819,830,788,723,674,737
41,Units in Structure: 1 DETACHED,ME,Androscoggin,27990,28304,27911,27652,27906,28050,28196,29247,29217,29449
42,Units in Structure: 10-19,ME,Androscoggin,1418,1314,1374,1392,1237,1394,1421,1380,1379,1235
43,Units in Structure: 2,ME,Androscoggin,4384,4447,4521,4314,4202,4161,4318,4202,4313,4472
44,Units in Structure: 20-49,ME,Androscoggin,927,1021,1074,1245,1238,1208,1133,1195,1200,1283
45,Units in Structure: 3-4,ME,Androscoggin,3928,3779,3771,3766,3769,3829,3894,3770,3499,3413
46,Units in Structure: 5-9,ME,Androscoggin,3488,3569,3506,3716,3877,3605,3537,3606,3813,3674
47,Units in Structure: 50+,ME,Androscoggin,815,815,953,1038,1220,1187,1237,1216,1253,1243
48,"Units in Structure: Boat,RV,Van,Etc.",ME,Androscoggin,0,0,0,0,0,0,0,0,9,8
49,Units in Structure: Mobile Home,ME,Androscoggin,4991,4894,5139,5060,4919,4900,4610,4277,4378,4378
50,Year Built: 1940-1949,ME,Androscoggin,2722,2539,2487,2440,2625,4311,4424,4388,4639,4387
51,Year Built: 1950-1959,ME,Androscoggin,5216,4966,4556,4199,4446,4231,4267,4183,4356,4558
52,Year Built: 1960-1969,ME,Androscoggin,4388,4396,4509,4607,4516,6661,6248,6615,6352,6363
53,Year Built: 1970-1979,ME,Androscoggin,6302,6292,6031,6435,6339,6717,6547,6215,6043,5736
54,Year Built: 1980-1989,ME,Androscoggin,6710,6898,6975,7001,6980,4665,4929,4826,5039,4967
55,Year Built: 1990-1999,ME,Androscoggin,4576,4462,4660,4472,4500,4674,4682,4737,4530,4833
56,Year Built: 2000-2009,ME,Androscoggin,2604,2574,4132,4397,4455,551,689,733,843,946
57,Year Built: 2010-2013,ME,Androscoggin,1011,1383,203,292,352,6,47,112,194,420
58,Year Built: before 1940,ME,Androscoggin,15322,15482,15555,15200,14974,2672,2827,2762,2870,2963
0,Avg household size of owner-occupied unit,ME,Aroostook,2.43,2.44,2.42,2.38,2.37,2.37,2.37,2.35,2.36,2.36
1,Avg household size of renter-occupied unit,ME,Aroostook,1.96,1.95,1.95,1.96,1.94,1.92,1.96,1.93,1.89,1.84
2,FIPS Code,ME,Aroostook,23003,23003,23003,23003,23003,23003,23003,23003,23003,23003
3,House Heating Fuel: Electric,ME,Aroostook,1789,1766,1787,1782,1862,1924,1931,2190,2368,2754
4,House Heating Fuel: Fuel Oil,ME,Aroostook,23721,22807,21868,21362,21004,20095,19595,19812,19879,19976
5,House Heating Fuel: Gas,ME,Aroostook,67,67,90,139,175,203,210,263,215,188
6,House Heating Fuel: Propane,ME,Aroostook,466,509,547,570,498,529,601,597,697,744
7,House Heating Fuel: Wood,ME,Aroostook,3856,4313,4918,5322,5410,5592,5503,5005,4603,4326
26,Median Number of Rooms,ME,Aroostook,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.3,5.3,5.4
27,Number of Rooms: 1,ME,Aroostook,1315,1492,1558,1578,1487,1216,1178,1220,1133,1081
28,Number of Rooms: 2,ME,Aroostook,1412,1517,1408,1486,1785,1801,1845,1807,1641,1418
29,Number of Rooms: 3,ME,Aroostook,4298,4331,4432,4516,4238,4115,3943,3995,3851,3909
30,Number of Rooms: 4,ME,Aroostook,7493,7200,7233,6934,7028,6986,6865,6662,6965,6433
31,Number of Rooms: 5,ME,Aroostook,8270,8090,8016,8149,8255,8287,8066,8119,7988,8254
32,Number of Rooms: 6,ME,Aroostook,6629,6459,6524,6238,6312,6722,6939,6798,6909,7218
33,Number of Rooms: 7,ME,Aroostook,4675,4803,4485,4539,4349,4249,4291,4942,4822,4869
34,Number of Rooms: 8,ME,Aroostook,2701,2850,2833,2901,2797,2794,2861,2890,2978,2989
35,Number of Rooms: 9+,ME,Aroostook,2689,2800,3030,3114,3239,3307,3439,3377,3589,3745
36,Owner-Occupied,ME,Aroostook,53728,53306,52816,51974,51396,50794,50900,50326,50153,50229
37,Renter-Occupied,ME,Aroostook,16799,16763,16869,17187,17170,17071,16350,16291,15826,15187
38,Total Housing Units,ME,Aroostook,39482,39542,39519,39455,39490,39477,39427,39810,39876,39916
39,Total Population,ME,Aroostook,72412,72143,71757,71230,70653,70005,69405,68840,68269,67809
40,Units in Structure: 1 ATTACHED,ME,Aroostook,227,308,381,383,363,390,310,278,295,307
41,Units in Structure: 1 DETACHED,ME,Aroostook,28255,28364,28268,28319,28244,28007,28423,28535,28435,28843
42,Units in Structure: 10-19,ME,Aroostook,444,495,569,561,659,785,729,881,859,739
43,Units in Structure: 2,ME,Aroostook,1937,1894,1925,1732,1790,1559,1522,1520,1470,1326
44,Units in Structure: 20-49,ME,Aroostook,689,750,737,676,669,666,614,676,794,807
45,Units in Structure: 3-4,ME,Aroostook,2130,2019,2041,2108,2124,2336,2292,2340,2289,2503
46,Units in Structure: 5-9,ME,Aroostook,1518,1530,1529,1653,1595,1608,1458,1445,1477,1236
47,Units in Structure: 50+,ME,Aroostook,225,217,262,231,225,229,210,209,285,274
48,"Units in Structure: Boat,RV,Van,Etc.",ME,Aroostook,9,13,13,13,13,11,5,3,7,5
49,Units in Structure: Mobile Home,ME,Aroostook,4048,3952,3794,3779,3808,3886,3864,3923,3965,3876
50,Year Built: 1940-1949,ME,Aroostook,3305,3245,3156,3139,2916,4168,4331,4358,4155,4121
51,Year Built: 1950-1959,ME,Aroostook,4260,4048,4041,4132,4014,3351,3365,3349,3450,3242
52,Year Built: 1960-1969,ME,Aroostook,3716,3681,3552,3457,3468,6442,6265,6487,6663,6587
53,Year Built: 1970-1979,ME,Aroostook,6709,6495,6579,6533,6553,4913,4937,4892,4911,4965
54,Year Built: 1980-1989,ME,Aroostook,4961,5085,5046,5076,5016,3949,4032,4171,4060,4000
55,Year Built: 1990-1999,ME,Aroostook,3557,3481,3560,3766,3880,3667,3777,3726,3730,3772
56,Year Built: 2000-2009,ME,Aroostook,1562,1766,3071,3484,3594,338,536,681,759,768
57,Year Built: 2010-2013,ME,Aroostook,623,891,82,112,238,0,48,82,171,312
58,Year Built: before 1940,ME,Aroostook,10789,10850,10432,9756,9811,2960,2759,2800,2923,3009
0,Avg household size of owner-occupied unit,ME,Cumberland,2.49,2.49,2.48,2.48,2.5,2.53,2.53,2.51,2.52,2.51
1,Avg household size of renter-occupied unit,ME,Cumberland,1.96,1.98,2.01,2.04,2.04,2.04,2.04,2.04,2.01,2.0
2,FIPS Code,ME,Cumberland,23005,23005,23005,23005,23005,23005,23005,23005,23005,23005
3,House Heating Fuel: Electric,ME,Cumberland,5789,5802,5949,6423,6343,6138,6631,7358,8090,9449
4,House Heating Fuel: Fuel Oil,ME,Cumberland,81526,80215,78503,75981,73813,71611,69801,68010,66897,65753
5,House Heating Fuel: Gas,ME,Cumberland,15572,16116,17236,18059,18640,19943,21432,21976,23188,23675
6,House Heating Fuel: Propane,ME,Cumberland,8204,8762,8970,9105,9933,10468,11199,12441,12881,13752
7,House Heating Fuel: Wood,ME,Cumberland,4191,4805,5603,6314,6838,6888,6566,6518,6012,5499
26,Median Number of Rooms,ME,Cumberland,5.5,5.5,5.5,5.6,5.6,5.5,5.6,5.5,5.6,5.5
27,Number of Rooms: 1,ME,Cumberland,2530,2813,2743,2680,2665,2647,2799,3045,3270,3457
28,Number of Rooms: 2,ME,Cumberland,4458,4247,4288,4416,4543,4652,4638,4753,4789,5069
