,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,IL,Adams,All Sectors,Ammonia,CAP,3689.030854388636,TON
1,IL,Adams,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
2,IL,Adams,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
3,IL,Adams,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
4,IL,Adams,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
5,IL,Adams,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
6,IL,Adams,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
7,IL,Adams,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
8,IL,Adams,All Sectors,Methane,GHG,3592.981439137373,TON
9,IL,Adams,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
10,IL,Alexander,All Sectors,Ammonia,CAP,3689.030854388636,TON
11,IL,Alexander,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
12,IL,Alexander,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
13,IL,Alexander,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
14,IL,Alexander,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
15,IL,Alexander,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
16,IL,Alexander,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
17,IL,Alexander,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
18,IL,Alexander,All Sectors,Methane,GHG,3592.981439137373,TON
19,IL,Alexander,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
20,IL,Bond,All Sectors,Ammonia,CAP,3689.030854388636,TON
21,IL,Bond,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
22,IL,Bond,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
23,IL,Bond,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
24,IL,Bond,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
25,IL,Bond,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
26,IL,Bond,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
27,IL,Bond,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
28,IL,Bond,All Sectors,Methane,GHG,3592.981439137373,TON
29,IL,Bond,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
30,IL,Boone,All Sectors,Ammonia,CAP,3689.030854388636,TON
31,IL,Boone,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
32,IL,Boone,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
33,IL,Boone,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
34,IL,Boone,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
35,IL,Boone,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
36,IL,Boone,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
37,IL,Brown,All Sectors,Ammonia,CAP,3689.030854388636,TON
38,IL,Brown,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
39,IL,Brown,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
40,IL,Brown,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
41,IL,Brown,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
42,IL,Brown,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
43,IL,Brown,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
44,IL,Brown,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
45,IL,Brown,All Sectors,Methane,GHG,3592.981439137373,TON
46,IL,Brown,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
47,IL,Bureau,All Sectors,Ammonia,CAP,3689.030854388636,TON
48,IL,Bureau,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
49,IL,Bureau,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
50,IL,Bureau,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
51,IL,Bureau,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
52,IL,Bureau,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
53,IL,Bureau,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
54,IL,Calhoun,All Sectors,Ammonia,CAP,3689.030854388636,TON
55,IL,Calhoun,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
56,IL,Calhoun,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
57,IL,Calhoun,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
58,IL,Calhoun,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
59,IL,Calhoun,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
60,IL,Calhoun,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
61,IL,Calhoun,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
62,IL,Calhoun,All Sectors,Methane,GHG,3592.981439137373,TON
63,IL,Calhoun,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
64,IL,Carroll,All Sectors,Ammonia,CAP,3689.030854388636,TON
65,IL,Carroll,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
66,IL,Carroll,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
67,IL,Carroll,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
68,IL,Carroll,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
69,IL,Carroll,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
70,IL,Carroll,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
71,IL,Carroll,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
72,IL,Carroll,All Sectors,Methane,GHG,3592.981439137373,TON
73,IL,Carroll,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
74,IL,Cass,All Sectors,Ammonia,CAP,3689.030854388636,TON
75,IL,Cass,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
76,IL,Cass,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
77,IL,Cass,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
78,IL,Cass,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
79,IL,Cass,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
80,IL,Cass,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
81,IL,Champaign,All Sectors,Ammonia,CAP,3689.030854388636,TON
82,IL,Champaign,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
83,IL,Champaign,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
84,IL,Champaign,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
85,IL,Champaign,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
86,IL,Champaign,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
87,IL,Champaign,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
88,IL,Champaign,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
89,IL,Champaign,All Sectors,Methane,GHG,3592.981439137373,TON
90,IL,Champaign,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
91,IL,Christian,All Sectors,Ammonia,CAP,3689.030854388636,TON
92,IL,Christian,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
93,IL,Christian,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
94,IL,Christian,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
95,IL,Christian,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
96,IL,Christian,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
97,IL,Christian,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
98,IL,Clark,All Sectors,Ammonia,CAP,3689.030854388636,TON
99,IL,Clark,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
100,IL,Clark,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
101,IL,Clark,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
102,IL,Clark,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
103,IL,Clark,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
104,IL,Clark,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
105,IL,Clark,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
106,IL,Clark,All Sectors,Methane,GHG,3592.981439137373,TON
107,IL,Clark,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
108,IL,Clay,All Sectors,Ammonia,CAP,3689.030854388636,TON
109,IL,Clay,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
110,IL,Clay,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
111,IL,Clay,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
112,IL,Clay,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
113,IL,Clay,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
114,IL,Clay,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
115,IL,Clinton,All Sectors,Ammonia,CAP,3689.030854388636,TON
116,IL,Clinton,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
117,IL,Clinton,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
118,IL,Clinton,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
119,IL,Clinton,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
120,IL,Clinton,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
121,IL,Clinton,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
122,IL,Clinton,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
123,IL,Clinton,All Sectors,Methane,GHG,3592.981439137373,TON
124,IL,Clinton,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
125,IL,Coles,All Sectors,Ammonia,CAP,3689.030854388636,TON
126,IL,Coles,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
127,IL,Coles,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
128,IL,Coles,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
129,IL,Coles,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
130,IL,Coles,All Sectors,Sulfur Dioxide,CAP,1094.3525494417129,TON
131,IL,Coles,All Sectors,Volatile Organic Compounds,CAP,9207.795919190343,TON
132,IL,Coles,All Sectors,Carbon Dioxide,GHG,607240.26402019,TON
133,IL,Coles,All Sectors,Methane,GHG,3592.981439137373,TON
134,IL,Coles,All Sectors,Nitrous Oxide,GHG,22.974965336738002,TON
135,IL,Cook,All Sectors,Ammonia,CAP,3689.030854388636,TON
136,IL,Cook,All Sectors,Carbon Monoxide,CAP,11080.10896899955,TON
137,IL,Cook,All Sectors,Nitrogen Oxides,CAP,15525.608623727678,TON
138,IL,Cook,All Sectors,PM10 Primary (Filt + Cond),CAP,23494.164506120524,TON
139,IL,Cook,All Sectors,PM2.5 Primary (Filt + Cond),CAP,8506.929581991639,TON
