,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,ND,Adams,All Sectors,Ammonia,CAP,1843.7949696850671,TON
1,ND,Adams,All Sectors,Carbon Monoxide,CAP,11129.35459377074,TON
2,ND,Adams,All Sectors,Nitrogen Oxides,CAP,3794.958573798967,TON
3,ND,Adams,All Sectors,PM10 Primary (Filt + Cond),CAP,14848.932538454881,TON
4,ND,Adams,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2525.829473535476,TON
5,ND,Adams,All Sectors,Sulfur Dioxide,CAP,1114.8324417821088,TON
6,ND,Adams,All Sectors,Volatile Organic Compounds,CAP,6292.382970778291,TON
7,ND,Adams,All Sectors,Carbon Dioxide,GHG,9063075.907414978,TON
8,ND,Adams,All Sectors,Methane,GHG,215.30683983909,TON
9,ND,Adams,All Sectors,Nitrous Oxide,GHG,16.151678119033,TON
10,ND,Barnes,All Sectors,Ammonia,CAP,1843.7949696850671,TON
11,ND,Barnes,All Sectors,Carbon Monoxide,CAP,11129.35459377074,TON
12,ND,Barnes,All Sectors,Nitrogen Oxides,CAP,3794.958573798967,TON
13,ND,Barnes,All Sectors,PM10 Primary (Filt + Cond),CAP,14848.932538454881,TON
14,ND,Barnes,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2525.829473535476,TON
15,ND,Barnes,All Sectors,Sulfur Dioxide,CAP,1114.8324417821088,TON
16,ND,Barnes,All Sectors,Volatile Organic Compounds,CAP,6292.382970778291,TON
17,ND,Benson,All Sectors,Ammonia,CAP,1843.7949696850671,TON
18,ND,Benson,All Sectors,Carbon Monoxide,CAP,11129.35459377074,TON
19,ND,Benson,All Sectors,Nitrogen Oxides,CAP,3794.958573798967,TON
20,ND,Benson,All Sectors,PM10 Primary (Filt + Cond),CAP,14848.932538454881,TON
21,ND,Benson,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2525.829473535476,TON
22,ND,Benson,All Sectors,Sulfur Dioxide,CAP,1114.8324417821088,TON
23,ND,Benson,All Sectors,Volatile Organic Compounds,CAP,6292.382970778291,TON
24,ND,Benson,All Sectors,Carbon Dioxide,GHG,9063075.907414978,TON
25,ND,Benson,All Sectors,Methane,GHG,215.30683983909,TON
26,ND,Benson,All Sectors,Nitrous Oxide,GHG,16.151678119033,TON
27,ND,Billings,All Sectors,Ammonia,CAP,1843.7949696850671,TON
28,ND,Billings,All Sectors,Carbon Monoxide,CAP,11129.35459377074,TON
29,ND,Billings,All Sectors,Nitrogen Oxides,CAP,3794.958573798967,TON
30,ND,Billings,All Sectors,PM10 Primary (Filt + Cond),CAP,14848.932538454881,TON
31,ND,Billings,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2525.829473535476,TON
32,ND,Billings,All Sectors,Sulfur Dioxide,CAP,1114.8324417821088,TON
33,ND,Billings,All Sectors,Volatile Organic Compounds,CAP,6292.382970778291,TON
34,ND,Billings,All Sectors,Carbon Dioxide,GHG,9063075.907414978,TON
35,ND,Billings,All Sectors,Methane,GHG,215.30683983909,TON
36,ND,Billings,All Sectors,Nitrous Oxide,GHG,16.151678119033,TON
37,ND,Bottineau,All Sectors,Ammonia,CAP,1843.7949696850671,TON
38,ND,Bottineau,All Sectors,Carbon Monoxide,CAP,11129.35459377074,TON
39,ND,Bottineau,All Sectors,Nitrogen Oxides,CAP,3794.958573798967,TON
40,ND,Bottineau,All Sectors,PM10 Primary (Filt + Cond),CAP,14848.932538454881,TON
41,ND,Bottineau,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2525.829473535476,TON
42,ND,Bottineau,All Sectors,Sulfur Dioxide,CAP,1114.8324417821088,TON
43,ND,Bottineau,All Sectors,Volatile Organic Compounds,CAP,6292.382970778291,TON
44,ND,Bottineau,All Sectors,Carbon Dioxide,GHG,9063075.907414978,TON
45,ND,Bottineau,All Sectors,Methane,GHG,215.30683983909,TON
