,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,MT,Beaverhead,2.29,2.21,2.21,2.23,2.21,2.33,2.34,2.34,2.35,2.34
1,Avg household size of renter-occupied unit,MT,Beaverhead,2.2,1.98,1.9,1.91,1.95,1.85,1.96,2.02,2.0,1.99
2,FIPS Code,MT,Beaverhead,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
3,House Heating Fuel: Electric,MT,Beaverhead,856,1059,1192,1248,1269,1275,1226,1197,1198,1172
4,House Heating Fuel: Fuel Oil,MT,Beaverhead,48,67,56,67,39,22,21,17,17,10
5,House Heating Fuel: Gas,MT,Beaverhead,1713,1616,1637,1549,1660,1590,1500,1408,1351,1437
6,House Heating Fuel: Propane,MT,Beaverhead,582,567,474,502,440,446,529,663,695,699
7,House Heating Fuel: Wood,MT,Beaverhead,651,643,702,677,646,660,658,622,685,658
26,Median Number of Rooms,MT,Beaverhead,5.4,5.4,5.4,5.3,5.2,5.2,5.1,5.1,5.2,5.0
27,Number of Rooms: 1,MT,Beaverhead,74,87,119,149,142,169,206,225,269,323
28,Number of Rooms: 2,MT,Beaverhead,179,171,182,166,168,182,199,195,201,218
29,Number of Rooms: 3,MT,Beaverhead,424,475,492,521,537,644,731,745,751,795
30,Number of Rooms: 4,MT,Beaverhead,868,854,840,918,1012,957,1012,988,958,886
31,Number of Rooms: 5,MT,Beaverhead,1137,1095,1064,1075,1038,916,817,797,744,828
32,Number of Rooms: 6,MT,Beaverhead,856,891,834,718,614,732,649,621,695,688
33,Number of Rooms: 7,MT,Beaverhead,538,514,482,462,505,505,464,492,509,427
34,Number of Rooms: 8,MT,Beaverhead,359,352,377,428,421,400,504,524,466,444
35,Number of Rooms: 9+,MT,Beaverhead,721,784,859,816,836,754,674,731,738,735
36,Owner-Occupied,MT,Beaverhead,5800,5538,5639,5870,5902,6066,5922,6125,6265,6324
37,Renter-Occupied,MT,Beaverhead,3045,2951,2954,2818,2847,2726,2898,2734,2613,2558
38,Total Housing Units,MT,Beaverhead,5156,5223,5249,5253,5273,5259,5256,5318,5331,5344
39,Total Population,MT,Beaverhead,9132,9170,9228,9278,9294,9291,9317,9360,9393,9415
40,Units in Structure: 1 ATTACHED,MT,Beaverhead,87,92,83,36,31,35,42,54,59,41
41,Units in Structure: 1 DETACHED,MT,Beaverhead,3708,3798,3817,3874,3877,3849,3805,3778,3837,3873
42,Units in Structure: 10-19,MT,Beaverhead,76,74,55,52,53,28,14,33,18,11
43,Units in Structure: 2,MT,Beaverhead,97,147,145,227,234,235,227,239,125,132
44,Units in Structure: 20-49,MT,Beaverhead,17,17,32,42,47,59,73,73,61,70
45,Units in Structure: 3-4,MT,Beaverhead,90,90,107,128,151,132,144,168,209,209
46,Units in Structure: 5-9,MT,Beaverhead,119,143,103,46,64,102,99,116,194,144
47,Units in Structure: 50+,MT,Beaverhead,6,6,13,12,7,10,50,41,43,47
48,"Units in Structure: Boat,RV,Van,Etc.",MT,Beaverhead,3,0,0,0,0,0,0,0,0,1
49,Units in Structure: Mobile Home,MT,Beaverhead,953,856,894,836,809,809,802,816,785,816
50,Year Built: 1940-1949,MT,Beaverhead,168,148,150,133,159,492,379,405,381,346
51,Year Built: 1950-1959,MT,Beaverhead,445,495,489,502,499,313,335,358,394,385
52,Year Built: 1960-1969,MT,Beaverhead,660,584,590,442,406,1151,1155,1015,963,976
53,Year Built: 1970-1979,MT,Beaverhead,921,916,1053,1189,1183,568,555,494,470,546
54,Year Built: 1980-1989,MT,Beaverhead,568,520,523,540,543,893,882,992,939,820
55,Year Built: 1990-1999,MT,Beaverhead,787,827,863,788,903,624,657,687,674,684
56,Year Built: 2000-2009,MT,Beaverhead,213,282,478,559,554,61,81,97,78,104
57,Year Built: 2010-2013,MT,Beaverhead,156,200,11,16,29,0,2,2,37,83
58,Year Built: before 1940,MT,Beaverhead,1238,1251,1092,1084,997,151,166,105,163,156
0,Avg household size of owner-occupied unit,MT,Big Horn,3.55,3.6,3.53,3.5,3.48,3.37,3.4,3.3,3.53,3.7
1,Avg household size of renter-occupied unit,MT,Big Horn,3.46,3.59,3.69,4.13,4.04,4.05,3.98,3.91,3.68,3.61
2,FIPS Code,MT,Big Horn,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
3,House Heating Fuel: Electric,MT,Big Horn,542,530,624,602,683,752,881,907,869,886
4,House Heating Fuel: Fuel Oil,MT,Big Horn,47,51,50,59,38,16,19,24,25,1
5,House Heating Fuel: Gas,MT,Big Horn,1424,1445,1434,1350,1392,1340,1284,1323,1369,1258
6,House Heating Fuel: Propane,MT,Big Horn,1256,1140,1185,1163,1121,1228,1164,1168,1175,1168
7,House Heating Fuel: Wood,MT,Big Horn,119,109,62,88,114,132,155,207,201,230
26,Median Number of Rooms,MT,Big Horn,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.3
27,Number of Rooms: 1,MT,Big Horn,22,27,35,47,39,42,49,48,56,131
28,Number of Rooms: 2,MT,Big Horn,151,207,216,183,119,196,137,117,136,147
29,Number of Rooms: 3,MT,Big Horn,275,192,203,241,285,289,266,258,211,173
30,Number of Rooms: 4,MT,Big Horn,982,1104,1060,935,992,981,911,853,887,878
31,Number of Rooms: 5,MT,Big Horn,1526,1437,1480,1529,1448,1461,1506,1498,1469,1355
32,Number of Rooms: 6,MT,Big Horn,903,905,861,899,902,922,891,963,946,979
33,Number of Rooms: 7,MT,Big Horn,236,226,262,286,344,335,406,487,571,618
34,Number of Rooms: 8,MT,Big Horn,219,279,274,250,256,242,216,242,219,282
35,Number of Rooms: 9+,MT,Big Horn,388,312,309,306,290,209,286,271,230,169
