Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,OK,3017,3431,3641,3535,3247,2820,3297,3403,3135,3553,3535
,Statewide Total,Cooperative,OK,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Privately Owned,OK,0,0,0,0,0,0,1,0,0,0,0
,Statewide Total,Investor Owned,OK,2980,3388,3568,3488,3214,2779,3277,3359,3080,3497,3503
,Statewide Total,Municipal Owned,OK,37,43,73,47,33,41,19,44,55,56,32
39546,TONKAWA MUNICIPAL AUTHORITY,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
32686,"HGA, LLC",Cooperative,OK,0,0,0,0,0,0,0,0,0,0,0
32636,"TALL OAK MID-CON, LLC",Privately Owned,OK,0,0,0,0,0,0,0,0,0,0,0
31984,"RURAL WATER, SEWER, GAS & SOLID WASTE MGMT. DIST. #10 OF DELAWARE CTY, OK",Municipal Owned,OK,0,0,1,0,0,0,0,0,0,0,0
31637,PANHANDLE NATURAL GAS,Privately Owned,OK,0,0,0,0,0,0,1,0,0,0,0
31597,CITY OF HOOKER,Municipal Owned,OK,0,0,0,0,0,0,0,1,2,8,5
31286,"ONEOK GAS TRANSPORTATION, LLC",Investor Owned,OK,6,2,0,0,0,0,0,0,0,0,0
31159,"KANSAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",Investor Owned,OK,108,279,194,124,110,99,112,99,113,92,134
30629,"ONEOK FIELD SERVICES COMPANY, L.L.C.",Investor Owned,OK,0,0,0,0,0,0,0,0,0,0,0
30588,ENERFIN RESOURCES I LIMITED PARTNERSHIP,Privately Owned,OK,0,0,0,0,0,0,0,0,0,0,0
30563,GROVE MUNICIPAL SERVICES AUTHORITY,Municipal Owned,OK,5,8,9,8,4,8,12,9,8,13,7
30527,FAIRLAND GAS CO,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
30526,OILTON PUBLIC WORKS AUTHORITY,Municipal Owned,OK,0,0,0,0,2,0,0,0,0,0,0
30507,AFTON PUBLIC WORKS AUTHORITY (APWA),Municipal Owned,OK,0,2,6,3,0,0,0,0,0,2,0
26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Investor Owned,OK,0,0,0,0,0,0,0,0,0,0,0
24010,YALE WATER & SEWER TRUST,Municipal Owned,OK,0,0,9,7,0,0,0,0,0,0,0
22665,"WILLOW GAS DEPT, TOWN OF",Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
22140,WANN PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
22042,WAKITA UTILITIES AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
21210,VICI PUBLIC WORKS AUTH,Municipal Owned,OK,0,1,3,0,1,0,0,1,1,0,2
19770,TUTTLE PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
19060,"TALOGA, TOWN OF",Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
18578,SPERRY UTILITY SERVICES AUTH,Municipal Owned,OK,1,0,0,0,0,0,0,0,0,0,0
18360,SLICK PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
