Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,NH,323,313,310,289,322,348,179,56,41,33,50
,Statewide Total,Cooperative,NH,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Privately Owned,NH,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Investor Owned,NH,323,313,310,289,322,348,179,56,41,33,50
,Statewide Total,Municipal Owned,NH,0,0,0,0,0,0,0,0,0,0,0
39799,"PETERBOROUGH RETIREMENT COMMUNITY AT UPLAND FARM, INC.",Privately Owned,NH,0,0,0,0,0,0,0,0,0,0,0
31665,UNIVERSITY OF NEW HAMPSHIRE,Privately Owned,NH,0,0,0,0,0,0,0,0,0,0,0
31265,NEW HAMPSHIRE GAS CORP,Investor Owned,NH,0,0,0,0,0,0,0,0,0,0,0
16667,ENERGY NORTH NATURAL GAS INC,Investor Owned,NH,275,212,199,201,253,250,130,0,0,0,0
13800,"NORTHERN UTILITIES, INC. (NH)",Investor Owned,NH,48,101,111,88,69,98,49,56,41,33,50
