Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,NY,9030,10541,9144,9567,13544,14469,10949,10839,11946,10478,7577
,Statewide Total,Cooperative,NY,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Privately Owned,NY,11,12,15,18,24,13,14,12,11,8,12
,Statewide Total,Investor Owned,NY,9019,10529,9129,9549,13520,14456,10935,10827,11935,10470,7565
,Statewide Total,Municipal Owned,NY,0,0,0,0,0,0,0,0,0,0,0
39261,VILLAGE OF HAMILTON MUNICIPAL GAS UTILITY,Municipal Owned,NY,0,0,0,0,0,0,0,0,0,0,0
32201,"NEA CROSS OF NY, INC.",Privately Owned,NY,0,0,0,0,0,0,0,0,0,0,0
32133,CHAUTAUQUA UTILITIES INCORPORATED,Privately Owned,NY,0,0,0,0,0,0,0,0,0,0,0
18084,ST LAWRENCE GAS CO INC,Privately Owned,NY,11,12,15,18,24,13,14,12,10,8,12
17570,ROCHESTER GAS & ELECTRIC CORP,Investor Owned,NY,0,107,67,121,137,129,175,202,177,41,118
17240,RESERVE GAS CO INC,Privately Owned,NY,0,0,0,0,0,0,0,0,1,0,0
14330,ORANGE & ROCKLAND UTILITY INC,Investor Owned,NY,366,327,303,351,345,407,248,246,253,221,194
13420,NEW YORK STATE ELECTRIC & GAS CORP,Investor Owned,NY,115,220,110,96,125,138,138,167,164,115,141
13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Investor Owned,NY,880,970,1080,1056,1309,1228,761,711,850,762,632
11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,Investor Owned,NY,1350,1570,1609,1488,1455,1502,1296,1193,1268,1231,937
5160,FILLMORE GAS CO INC,Privately Owned,NY,0,0,0,0,0,0,0,0,0,0,0
2800,CORNING NATURAL GAS CORP,Investor Owned,NY,0,88,40,52,57,66,41,34,45,82,35
2704,CONSOLIDATED EDISON CO OF NEW YORK,Investor Owned,NY,4194,4403,3814,3764,5996,6858,4876,4422,4949,4335,3211
2196,CENTRAL HUDSON GAS & ELECTRIC CORP,Investor Owned,NY,109,149,141,142,181,212,157,182,177,149,107
1800,KEYSPAN ENERGY DELIVERY - NY CITY,Investor Owned,NY,2005,2695,1965,2479,3915,3916,3243,3670,4052,3534,2190
1168,BATH ELECTRIC GAS & WATER SYSTEMS,Municipal Owned,NY,0,0,0,0,0,0,0,0,0,0,0
