,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,CT,Fairfield,All Sectors,Ammonia,CAP,38.290857456,TON
1,CT,Fairfield,All Sectors,Carbon Monoxide,CAP,3552.8240780107003,TON
2,CT,Fairfield,All Sectors,Nitrogen Oxides,CAP,1316.962915644,TON
3,CT,Fairfield,All Sectors,PM10 Primary (Filt + Cond),CAP,16.675470028,TON
4,CT,Fairfield,All Sectors,PM2.5 Primary (Filt + Cond),CAP,94.28733738259001,TON
5,CT,Fairfield,All Sectors,Sulfur Dioxide,CAP,86.6010821453013,TON
6,CT,Fairfield,All Sectors,Volatile Organic Compounds,CAP,4024.679442082,TON
7,CT,Fairfield,All Sectors,Carbon Dioxide,GHG,3233077.07419,TON
8,CT,Fairfield,All Sectors,Methane,GHG,7.118412999999999,TON
9,CT,Hartford,All Sectors,Ammonia,CAP,38.290857456,TON
10,CT,Hartford,All Sectors,Carbon Monoxide,CAP,3552.8240780107003,TON
11,CT,Hartford,All Sectors,Nitrogen Oxides,CAP,1316.962915644,TON
12,CT,Hartford,All Sectors,PM10 Primary (Filt + Cond),CAP,16.675470028,TON
13,CT,Hartford,All Sectors,PM2.5 Primary (Filt + Cond),CAP,94.28733738259001,TON
14,CT,Hartford,All Sectors,Sulfur Dioxide,CAP,86.6010821453013,TON
15,CT,Hartford,All Sectors,Volatile Organic Compounds,CAP,4024.679442082,TON
16,CT,Hartford,All Sectors,Carbon Dioxide,GHG,3233077.07419,TON
17,CT,Hartford,All Sectors,Methane,GHG,7.118412999999999,TON
18,CT,Litchfield,All Sectors,Ammonia,CAP,38.290857456,TON
19,CT,Litchfield,All Sectors,Carbon Monoxide,CAP,3552.8240780107003,TON
20,CT,Litchfield,All Sectors,Nitrogen Oxides,CAP,1316.962915644,TON
21,CT,Litchfield,All Sectors,PM10 Primary (Filt + Cond),CAP,16.675470028,TON
22,CT,Litchfield,All Sectors,PM2.5 Primary (Filt + Cond),CAP,94.28733738259001,TON
23,CT,Litchfield,All Sectors,Sulfur Dioxide,CAP,86.6010821453013,TON
24,CT,Litchfield,All Sectors,Volatile Organic Compounds,CAP,4024.679442082,TON
25,CT,Middlesex,All Sectors,Ammonia,CAP,38.290857456,TON
26,CT,Middlesex,All Sectors,Carbon Monoxide,CAP,3552.8240780107003,TON
27,CT,Middlesex,All Sectors,Nitrogen Oxides,CAP,1316.962915644,TON
28,CT,Middlesex,All Sectors,PM10 Primary (Filt + Cond),CAP,16.675470028,TON
29,CT,Middlesex,All Sectors,PM2.5 Primary (Filt + Cond),CAP,94.28733738259001,TON
30,CT,Middlesex,All Sectors,Sulfur Dioxide,CAP,86.6010821453013,TON
31,CT,Middlesex,All Sectors,Volatile Organic Compounds,CAP,4024.679442082,TON
32,CT,New Haven,All Sectors,Ammonia,CAP,38.290857456,TON
33,CT,New Haven,All Sectors,Carbon Monoxide,CAP,3552.8240780107003,TON
34,CT,New Haven,All Sectors,Nitrogen Oxides,CAP,1316.962915644,TON
35,CT,New Haven,All Sectors,PM10 Primary (Filt + Cond),CAP,16.675470028,TON
36,CT,New Haven,All Sectors,PM2.5 Primary (Filt + Cond),CAP,94.28733738259001,TON
