,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,TX,All Sectors,Ammonia,CAP,7903.560512595622,TON
1,TX,All Sectors,Carbon Monoxide,CAP,160966.24153510583,TON
2,TX,All Sectors,Nitrogen Oxides,CAP,51032.81093761032,TON
3,TX,All Sectors,PM10 Primary (Filt + Cond),CAP,37296.55942407801,TON
4,TX,All Sectors,PM2.5 Primary (Filt + Cond),CAP,11647.862448156347,TON
5,TX,All Sectors,Sulfur Dioxide,CAP,1407.2206937212836,TON
6,TX,All Sectors,Volatile Organic Compounds,CAP,95778.74702785673,TON
7,TX,All Sectors,Carbon Dioxide,GHG,32975307.431074757,TON
8,TX,All Sectors,Methane,GHG,23412.491491322082,TON
9,TX,All Sectors,Nitrous Oxide,GHG,460.8823206820271,TON
10,TX,Agriculture - Crops & Livestock Dust,PM10 Primary (Filt + Cond),CAP,12335.827751784,TON
11,TX,Agriculture - Crops & Livestock Dust,PM2.5 Primary (Filt + Cond),CAP,3329.8946309004,TON
12,TX,Agriculture - Fertilizer Application,Ammonia,CAP,881.4000000000001,TON
13,TX,Agriculture - Livestock Waste,Ammonia,CAP,4785.852547203,TON
14,TX,Agriculture - Livestock Waste,Volatile Organic Compounds,CAP,596.7139384768999,TON
15,TX,Biogenics - Vegetation and Soil,Carbon Monoxide,CAP,21692.694,TON
16,TX,Biogenics - Vegetation and Soil,Nitrogen Oxides,CAP,2940.2176,TON
17,TX,Biogenics - Vegetation and Soil,Volatile Organic Compounds,CAP,54730.837,TON
18,TX,Bulk Gasoline Terminals,Sulfur Dioxide,CAP,0.0636,TON
19,TX,Bulk Gasoline Terminals,Volatile Organic Compounds,CAP,54.1243,TON
20,TX,Commercial Cooking,Ammonia,CAP,0.0,TON
21,TX,Commercial Cooking,Carbon Monoxide,CAP,243.38000000000002,TON
22,TX,Commercial Cooking,Nitrogen Oxides,CAP,0.0,TON
23,TX,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,47.03,TON
24,TX,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,10.89,TON
25,TX,Commercial Cooking,Sulfur Dioxide,CAP,0.0,TON
26,TX,Commercial Cooking,Volatile Organic Compounds,CAP,21.07,TON
27,TX,Dust - Construction Dust,Ammonia,CAP,0.0,TON
28,TX,Dust - Construction Dust,Carbon Monoxide,CAP,0.0,TON
29,TX,Dust - Construction Dust,Nitrogen Oxides,CAP,0.0,TON
30,TX,Dust - Construction Dust,PM10 Primary (Filt + Cond),CAP,196.55476574,TON
31,TX,Dust - Construction Dust,PM2.5 Primary (Filt + Cond),CAP,32.314678481,TON
32,TX,Dust - Construction Dust,Sulfur Dioxide,CAP,0.0,TON
33,TX,Dust - Construction Dust,Volatile Organic Compounds,CAP,0.0,TON
34,TX,Dust - Paved Road Dust,PM10 Primary (Filt + Cond),CAP,3251.7790299999997,TON
35,TX,Dust - Paved Road Dust,PM2.5 Primary (Filt + Cond),CAP,848.0077510000001,TON
36,TX,Dust - Unpaved Road Dust,PM10 Primary (Filt + Cond),CAP,16142.206999999999,TON
37,TX,Dust - Unpaved Road Dust,PM2.5 Primary (Filt + Cond),CAP,3620.0719499999996,TON
