,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,GA,All Sectors,Ammonia,CAP,4390.073747639475,TON
1,GA,All Sectors,Carbon Monoxide,CAP,101850.40387388613,TON
2,GA,All Sectors,Nitrogen Oxides,CAP,10134.343685806918,TON
3,GA,All Sectors,PM10 Primary (Filt + Cond),CAP,12070.836844453068,TON
4,GA,All Sectors,PM2.5 Primary (Filt + Cond),CAP,3994.8116653709594,TON
5,GA,All Sectors,Sulfur Dioxide,CAP,332.32196037217443,TON
6,GA,All Sectors,Volatile Organic Compounds,CAP,91881.5464312825,TON
7,GA,All Sectors,Carbon Dioxide,GHG,3137163.882662667,TON
8,GA,All Sectors,Methane,GHG,1183.307766618087,TON
9,GA,All Sectors,Nitrous Oxide,GHG,37.377686935278,TON
10,GA,Agriculture - Crops & Livestock Dust,PM10 Primary (Filt + Cond),CAP,3420.08814695,TON
11,GA,Agriculture - Crops & Livestock Dust,PM2.5 Primary (Filt + Cond),CAP,174.83062464339002,TON
12,GA,Agriculture - Fertilizer Application,Ammonia,CAP,122.1,TON
13,GA,Agriculture - Livestock Waste,Ammonia,CAP,4109.82486043,TON
14,GA,Agriculture - Livestock Waste,Volatile Organic Compounds,CAP,358.5500199695,TON
15,GA,Biogenics - Vegetation and Soil,Carbon Monoxide,CAP,8071.1121,TON
16,GA,Biogenics - Vegetation and Soil,Nitrogen Oxides,CAP,970.75737,TON
17,GA,Biogenics - Vegetation and Soil,Volatile Organic Compounds,CAP,78498.297,TON
18,GA,Bulk Gasoline Terminals,Volatile Organic Compounds,CAP,80.848480416,TON
19,GA,Commercial Cooking,Carbon Monoxide,CAP,45.28962646,TON
20,GA,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,125.65031086,TON
21,GA,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,214.9309721,TON
22,GA,Commercial Cooking,Volatile Organic Compounds,CAP,68.79937079480001,TON
23,GA,Dust - Construction Dust,PM10 Primary (Filt + Cond),CAP,32.03841737,TON
24,GA,Dust - Construction Dust,PM2.5 Primary (Filt + Cond),CAP,35.45522578900001,TON
25,GA,Dust - Paved Road Dust,PM10 Primary (Filt + Cond),CAP,2467.7306500000004,TON
26,GA,Dust - Paved Road Dust,PM2.5 Primary (Filt + Cond),CAP,118.94228,TON
27,GA,Dust - Unpaved Road Dust,PM10 Primary (Filt + Cond),CAP,4534.983200000001,TON
28,GA,Dust - Unpaved Road Dust,PM2.5 Primary (Filt + Cond),CAP,167.33461,TON
29,GA,Fires - Agricultural Field Burning,Ammonia,CAP,14.255672,TON
30,GA,Fires - Agricultural Field Burning,Carbon Monoxide,CAP,312.07768999999996,TON
31,GA,Fires - Agricultural Field Burning,Nitrogen Oxides,CAP,1.5340101000000002,TON
32,GA,Fires - Agricultural Field Burning,PM10 Primary (Filt + Cond),CAP,76.57573,TON
33,GA,Fires - Agricultural Field Burning,PM2.5 Primary (Filt + Cond),CAP,19.884286,TON
34,GA,Fires - Agricultural Field Burning,Sulfur Dioxide,CAP,1.7604991,TON
