,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,MA,Barnstable,All Sectors,Ammonia,CAP,460.568007530905,TON
1,MA,Barnstable,All Sectors,Carbon Monoxide,CAP,44781.625683030994,TON
2,MA,Barnstable,All Sectors,Nitrogen Oxides,CAP,2873.8660894648738,TON
3,MA,Barnstable,All Sectors,PM10 Primary (Filt + Cond),CAP,2342.11847149028,TON
4,MA,Barnstable,All Sectors,PM2.5 Primary (Filt + Cond),CAP,543.3599556144,TON
5,MA,Barnstable,All Sectors,Sulfur Dioxide,CAP,48.7855348104396,TON
6,MA,Barnstable,All Sectors,Volatile Organic Compounds,CAP,13550.348870965998,TON
7,MA,Barnstable,All Sectors,Carbon Dioxide,GHG,152871.5747471,TON
8,MA,Barnstable,All Sectors,Methane,GHG,0.412289627,TON
9,MA,Barnstable,All Sectors,Nitrous Oxide,GHG,0.931639736,TON
10,MA,Berkshire,All Sectors,Ammonia,CAP,460.568007530905,TON
11,MA,Berkshire,All Sectors,Carbon Monoxide,CAP,44781.625683030994,TON
12,MA,Berkshire,All Sectors,Nitrogen Oxides,CAP,2873.8660894648738,TON
13,MA,Berkshire,All Sectors,PM10 Primary (Filt + Cond),CAP,2342.11847149028,TON
14,MA,Berkshire,All Sectors,PM2.5 Primary (Filt + Cond),CAP,543.3599556144,TON
15,MA,Berkshire,All Sectors,Sulfur Dioxide,CAP,48.7855348104396,TON
16,MA,Berkshire,All Sectors,Volatile Organic Compounds,CAP,13550.348870965998,TON
17,MA,Bristol,All Sectors,Ammonia,CAP,460.568007530905,TON
18,MA,Bristol,All Sectors,Carbon Monoxide,CAP,44781.625683030994,TON
19,MA,Bristol,All Sectors,Nitrogen Oxides,CAP,2873.8660894648738,TON
20,MA,Bristol,All Sectors,PM10 Primary (Filt + Cond),CAP,2342.11847149028,TON
21,MA,Bristol,All Sectors,PM2.5 Primary (Filt + Cond),CAP,543.3599556144,TON
22,MA,Bristol,All Sectors,Sulfur Dioxide,CAP,48.7855348104396,TON
23,MA,Bristol,All Sectors,Volatile Organic Compounds,CAP,13550.348870965998,TON
24,MA,Dukes,All Sectors,Ammonia,CAP,460.568007530905,TON
25,MA,Dukes,All Sectors,Carbon Monoxide,CAP,44781.625683030994,TON
26,MA,Dukes,All Sectors,Nitrogen Oxides,CAP,2873.8660894648738,TON
27,MA,Dukes,All Sectors,PM10 Primary (Filt + Cond),CAP,2342.11847149028,TON
28,MA,Dukes,All Sectors,PM2.5 Primary (Filt + Cond),CAP,543.3599556144,TON
