,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,MA,All Sectors,Ammonia,CAP,460.568007530905,TON
1,MA,All Sectors,Carbon Monoxide,CAP,44781.625683030994,TON
2,MA,All Sectors,Nitrogen Oxides,CAP,2873.8660894648738,TON
3,MA,All Sectors,PM10 Primary (Filt + Cond),CAP,2342.11847149028,TON
4,MA,All Sectors,PM2.5 Primary (Filt + Cond),CAP,543.3599556144,TON
5,MA,All Sectors,Sulfur Dioxide,CAP,48.7855348104396,TON
6,MA,All Sectors,Volatile Organic Compounds,CAP,13550.348870965998,TON
7,MA,All Sectors,Carbon Dioxide,GHG,152871.5747471,TON
8,MA,All Sectors,Methane,GHG,0.412289627,TON
9,MA,All Sectors,Nitrous Oxide,GHG,0.931639736,TON
10,MA,Biogenics - Vegetation and Soil,Carbon Monoxide,CAP,652.5936,TON
11,MA,Biogenics - Vegetation and Soil,Volatile Organic Compounds,CAP,8484.101999999999,TON
12,MA,Dust - Paved Road Dust,PM10 Primary (Filt + Cond),CAP,1955.203,TON
13,MA,Fires - Prescribed Fires,PM10 Primary (Filt + Cond),CAP,0.005034,TON
14,MA,Fires - Prescribed Fires,Sulfur Dioxide,CAP,0.088999,TON
15,MA,Fires - Wildfires,Carbon Monoxide,CAP,78.78054,TON
16,MA,Fires - Wildfires,Nitrogen Oxides,CAP,3.872005,TON
17,MA,Fires - Wildfires,PM10 Primary (Filt + Cond),CAP,12.445307,TON
18,MA,Fires - Wildfires,Sulfur Dioxide,CAP,0.6154470000000001,TON
19,MA,Fires - Wildfires,Carbon Dioxide,GHG,973.285174,TON
20,MA,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,222.5367,TON
21,MA,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.3625501,TON
22,MA,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
23,MA,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,2.729873,TON
24,MA,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,522.63536,TON
25,MA,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,5.217980000000001,TON
26,MA,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,7.169193988,TON
27,MA,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.5104385,TON
28,MA,Fuel Comb - Electric Generation - Biomass,Carbon Monoxide,CAP,223.92,TON
29,MA,Fuel Comb - Electric Generation - Coal,Nitrogen Oxides,CAP,577.5,TON
30,MA,Fuel Comb - Electric Generation - Coal,PM10 Primary (Filt + Cond),CAP,14.044111,TON
31,MA,Fuel Comb - Electric Generation - Natural Gas,Ammonia,CAP,0.0002,TON
32,MA,Fuel Comb - Electric Generation - Natural Gas,Nitrogen Oxides,CAP,269.0948,TON
33,MA,Fuel Comb - Electric Generation - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.70458,TON
34,MA,Fuel Comb - Electric Generation - Oil,Nitrogen Oxides,CAP,51.1558,TON
35,MA,Fuel Comb - Electric Generation - Oil,Sulfur Dioxide,CAP,0.1377,TON
36,MA,"Fuel Comb - Industrial Boilers, ICEs - Biomass",Carbon Monoxide,CAP,45.80944,TON
37,MA,"Fuel Comb - Industrial Boilers, ICEs - Biomass",Nitrogen Oxides,CAP,17.043860000000002,TON
38,MA,"Fuel Comb - Industrial Boilers, ICEs - Biomass",PM10 Primary (Filt + Cond),CAP,23.92023,TON
39,MA,"Fuel Comb - Industrial Boilers, ICEs - Biomass",PM2.5 Primary (Filt + Cond),CAP,20.68151,TON
40,MA,"Fuel Comb - Industrial Boilers, ICEs - Biomass",Volatile Organic Compounds,CAP,3.748352,TON
41,MA,"Fuel Comb - Industrial Boilers, ICEs - Coal",Nitrogen Oxides,CAP,0.0,TON
42,MA,"Fuel Comb - Industrial Boilers, ICEs - Coal",PM10 Primary (Filt + Cond),CAP,0.0,TON
43,MA,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Carbon Monoxide,CAP,229.2756,TON
44,MA,"Fuel Comb - Industrial Boilers, ICEs - Oil",Sulfur Dioxide,CAP,5.0182602,TON
45,MA,"Fuel Comb - Industrial Boilers, ICEs - Other",PM10 Primary (Filt + Cond),CAP,0.000508846,TON
46,MA,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,44.527440000000006,TON
47,MA,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,172.6481,TON
48,MA,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,3.72832,TON
49,MA,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.5548201,TON
50,MA,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,1.880618191,TON
51,MA,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,6.29769847,TON
52,MA,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,55.882114,TON
53,MA,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,21.66716885,TON
54,MA,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,18.70431405,TON
55,MA,Fuel Comb - Residential - Other,Ammonia,CAP,0.0262425,TON
56,MA,Fuel Comb - Residential - Wood,Ammonia,CAP,0.79897956,TON
57,MA,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,231.01436111,TON
58,MA,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,296.62208049,TON
59,MA,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,24.425464804,TON
60,MA,Industrial Processes - Cement Manuf,PM10 Primary (Filt + Cond),CAP,0.0,TON
61,MA,Industrial Processes - Chemical Manuf,Nitrogen Oxides,CAP,4.5794,TON
62,MA,Industrial Processes - Chemical Manuf,PM2.5 Primary (Filt + Cond),CAP,5.440004707000001,TON
63,MA,Industrial Processes - Chemical Manuf,Volatile Organic Compounds,CAP,10.2262,TON
64,MA,Industrial Processes - Ferrous Metals,PM2.5 Primary (Filt + Cond),CAP,1.21,TON
65,MA,Industrial Processes - NEC,PM2.5 Primary (Filt + Cond),CAP,19.5923604181,TON
66,MA,Industrial Processes - NEC,Volatile Organic Compounds,CAP,64.772735,TON
67,MA,Industrial Processes - Non-ferrous Metals,Nitrogen Oxides,CAP,0.0179,TON
68,MA,Industrial Processes - Pulp & Paper,Nitrogen Oxides,CAP,0.0,TON
