Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,OH,52277,43489,39582,34882,32666,35027,37142,34403,29774,30094,27335
,Statewide Total,Cooperative,OH,289,500,737,721,976,1129,425,575,433,485,473
,Statewide Total,Privately Owned,OH,561,455,451,407,479,475,442,456,501,462,444
,Statewide Total,Investor Owned,OH,51077,42174,38119,33487,30896,33174,35827,33116,28554,28802,26069
,Statewide Total,Municipal Owned,OH,350,360,275,267,315,249,448,256,286,345,349
38953,AUSTIN POWDER COMPANY,Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
36724,"CONSOLIDATED GAS COOPERATIVE, INC.",Cooperative,OH,0,0,0,0,0,0,0,1,8,0,0
32594,OAKWOOD MUNICIPAL GAS,Municipal Owned,OH,0,0,0,0,0,1,0,0,2,0,0
32397,"GLENWOOD ENERGY OF OXFORD, INC.",Privately Owned,OH,41,35,33,19,35,24,24,18,34,0,15
32379,"COBRA PIPELINE COMPANY, LTD.",Privately Owned,OH,0,0,0,0,0,0,0,11,7,0,1
32192,"GRANGER ENERGY OF LAKE COUNTY, LLC",Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
32173,BRIGHT ENERGY,Cooperative,OH,9,0,0,4,0,7,4,3,8,7,7
32092,"ROSS ENERGY, LLC",Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
32085,"MADISON ENERGY COOPERATIVE ASSOCIATION, INC. C/O UTILITY PIPELINE, LTD.",Cooperative,OH,1,0,0,1,0,1,43,27,29,26,15
32084,"VILLAGE ENERGY COOPERATIVE ASSOCIATION, INC. C/O UTILITY PIPELINE, LTD.",Cooperative,OH,0,0,0,3,5,4,1,3,3,2,3
32034,"NGO TRANSMISSION, INC.",Cooperative,OH,0,0,0,0,0,0,0,7,1,1,2
31985,THE VILLAGE OF OBETZ,Municipal Owned,OH,0,0,17,0,3,3,1,1,1,1,29
31959,ALL AMERICAN ENERGY,Cooperative,OH,1,0,0,0,0,4,0,0,10,20,38
31521,CONSUMERS GAS COOPERATIVE,Cooperative,OH,4,0,7,0,0,0,6,2,1,1,2
31470,VECTREN ENERGY DELIVERY OF OHIO,Investor Owned,OH,2020,2075,2171,2348,3159,3952,4864,4847,3971,2972,2192
31413,COMMUNITY ENERGY RESOURCE COOPERATIVE,Cooperative,OH,3,1,2,2,5,3,2,4,11,3,3
30930,KNG ENERGY INC,Investor Owned,OH,43,67,39,19,49,38,40,29,22,7,20
26358,EASTERN NATURAL GAS CO,Privately Owned,OH,69,55,48,24,36,41,41,38,39,23,15
22623,WILLIAMSPORT CORP,Municipal Owned,OH,1,0,0,0,0,0,1,0,0,2,3
22238,WATERVILLE GAS & OIL CO,Privately Owned,OH,23,21,16,7,18,9,9,16,11,6,8
22236,WATERVILLE GAS CO,Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
21200,"VERONA GAS DEPT, VILLAGE OF",Municipal Owned,OH,0,1,0,0,0,8,1,1,1,0,0
18680,SUBURBAN NATURAL GAS COMPANY,Privately Owned,OH,63,61,84,100,104,97,53,71,106,92,41
18369,SWICKARD GAS CO,Privately Owned,OH,6,3,10,3,8,8,6,6,4,4,5
18272,SHELDON GAS CO,Privately Owned,OH,9,0,14,12,12,8,17,13,6,9,9
15546,PIKE NATURAL GAS CO,Privately Owned,OH,55,48,35,34,52,61,46,41,51,36,25
15515,PIEDMONT GAS CO,Privately Owned,OH,6,3,6,4,4,7,5,5,3,1,6
14180,OHIO VALLEY GAS CORP,Investor Owned,OH,0,1,3,3,0,2,3,2,1,0,7
14130,OHIO GAS CO,Privately Owned,OH,181,121,108,113,101,94,123,128,128,89,107
14121,OHIO CUMBERLAND GAS CO,Privately Owned,OH,8,3,6,3,3,10,7,12,7,16,12
13725,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,Privately Owned,OH,0,0,0,0,0,1,1,0,0,0,0
13635,NORTHEAST OHIO NATURAL GAS CORP,Privately Owned,OH,59,64,66,59,76,89,80,71,82,159,177
13302,NATIONAL GAS & OIL CORP,Cooperative,OH,271,499,728,711,966,1110,369,528,362,425,403
11208,"LANCASTER MUNICIPAL GAS CO, CITY OF",Municipal Owned,OH,145,133,117,121,159,111,120,145,199,280,262
7040,"HAMILTON GAS DEPT, CITY OF",Municipal Owned,OH,204,226,141,146,153,126,325,109,83,62,55
5350,FORAKER GAS CO,Privately Owned,OH,9,8,3,9,3,5,5,5,5,6,5
4060,DOMINION ENERGY OHIO,Investor Owned,OH,22930,15891,13686,9787,8664,9627,11311,11384,9395,9311,7868
2596,COLUMBIA GAS OF OHIO INC,Investor Owned,OH,20064,18282,17214,15641,14501,15600,15168,13184,11337,11915,11548
2364,DUKE ENERGY OHIO,Investor Owned,OH,6020,5858,5006,5689,4523,3955,4441,3670,3828,4597,4434
666,ARLINGTON NATURAL GAS CO,Privately Owned,OH,32,33,22,20,27,21,25,21,18,21,18
