Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,OH,16591,14128,14356,14275,14226,13505,14171,13448,13392,13223,10497
,Statewide Total,Cooperative,OH,28,76,132,120,197,271,126,147,165,149,143
,Statewide Total,Privately Owned,OH,227,158,154,167,195,159,207,202,203,230,244
,Statewide Total,Investor Owned,OH,16206,13729,13974,13857,13703,12975,13704,13013,12965,12742,10039
,Statewide Total,Municipal Owned,OH,130,165,96,131,131,100,134,86,59,102,71
38953,AUSTIN POWDER COMPANY,Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
36724,"CONSOLIDATED GAS COOPERATIVE, INC.",Cooperative,OH,0,0,0,0,0,0,0,0,6,0,0
32594,OAKWOOD MUNICIPAL GAS,Municipal Owned,OH,0,0,0,0,0,0,0,0,0,0,0
32397,"GLENWOOD ENERGY OF OXFORD, INC.",Privately Owned,OH,2,0,0,0,0,11,9,5,10,0,0
32379,"COBRA PIPELINE COMPANY, LTD.",Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
32192,"GRANGER ENERGY OF LAKE COUNTY, LLC",Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
32173,BRIGHT ENERGY,Cooperative,OH,0,0,0,0,0,2,0,0,1,0,0
32092,"ROSS ENERGY, LLC",Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
32085,"MADISON ENERGY COOPERATIVE ASSOCIATION, INC. C/O UTILITY PIPELINE, LTD.",Cooperative,OH,0,0,0,1,0,1,10,10,9,4,6
32084,"VILLAGE ENERGY COOPERATIVE ASSOCIATION, INC. C/O UTILITY PIPELINE, LTD.",Cooperative,OH,0,0,0,3,4,4,1,2,3,1,2
32034,"NGO TRANSMISSION, INC.",Cooperative,OH,0,0,0,0,0,0,0,0,0,0,0
31985,THE VILLAGE OF OBETZ,Municipal Owned,OH,0,0,0,0,0,1,1,0,0,0,0
31959,ALL AMERICAN ENERGY,Cooperative,OH,1,0,0,0,0,1,0,0,1,0,0
31521,CONSUMERS GAS COOPERATIVE,Cooperative,OH,0,0,1,0,0,0,0,0,0,0,0
31470,VECTREN ENERGY DELIVERY OF OHIO,Investor Owned,OH,405,791,746,1012,1118,981,1291,1332,1033,844,635
31413,COMMUNITY ENERGY RESOURCE COOPERATIVE,Cooperative,OH,2,1,0,0,1,2,1,4,6,2,3
30930,KNG ENERGY INC,Investor Owned,OH,6,10,7,5,14,11,11,12,10,2,7
26358,EASTERN NATURAL GAS CO,Privately Owned,OH,37,20,11,8,19,16,11,4,11,11,7
22623,WILLIAMSPORT CORP,Municipal Owned,OH,0,0,0,0,0,0,0,0,0,0,2
22238,WATERVILLE GAS & OIL CO,Privately Owned,OH,7,8,7,3,10,6,4,10,3,4,7
22236,WATERVILLE GAS CO,Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
21200,"VERONA GAS DEPT, VILLAGE OF",Municipal Owned,OH,0,0,0,0,0,0,0,0,0,0,0
18680,SUBURBAN NATURAL GAS COMPANY,Privately Owned,OH,0,7,4,14,16,7,16,16,19,25,20
18369,SWICKARD GAS CO,Privately Owned,OH,0,1,1,0,0,0,0,0,0,0,0
18272,SHELDON GAS CO,Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
15546,PIKE NATURAL GAS CO,Privately Owned,OH,17,15,12,19,21,14,11,15,10,10,12
15515,PIEDMONT GAS CO,Privately Owned,OH,6,0,6,0,0,5,4,2,1,1,5
14180,OHIO VALLEY GAS CORP,Investor Owned,OH,0,1,0,1,0,0,2,2,0,0,4
14130,OHIO GAS CO,Privately Owned,OH,124,80,63,84,81,59,94,97,89,68,78
14121,OHIO CUMBERLAND GAS CO,Privately Owned,OH,0,0,1,0,2,10,7,12,7,16,12
13725,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
13635,NORTHEAST OHIO NATURAL GAS CORP,Privately Owned,OH,28,26,47,39,46,31,51,41,53,95,103
13302,NATIONAL GAS & OIL CORP,Cooperative,OH,25,75,131,116,192,261,114,131,139,142,132
11208,"LANCASTER MUNICIPAL GAS CO, CITY OF",Municipal Owned,OH,49,61,48,55,54,34,54,65,48,72,57
7040,"HAMILTON GAS DEPT, CITY OF",Municipal Owned,OH,81,104,48,76,77,65,79,21,11,30,12
5350,FORAKER GAS CO,Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
4060,DOMINION ENERGY OHIO,Investor Owned,OH,5907,4047,4738,4149,4052,4186,4705,4688,4295,4156,3230
2596,COLUMBIA GAS OF OHIO INC,Investor Owned,OH,7874,6800,6865,6341,6618,6000,4913,4963,5092,4983,4352
2364,DUKE ENERGY OHIO,Investor Owned,OH,2014,2080,1618,2349,1901,1797,2782,2016,2535,2757,1811
666,ARLINGTON NATURAL GAS CO,Privately Owned,OH,6,1,2,0,0,0,0,0,0,0,0
