,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,NM,Bernalillo,All Sectors,Ammonia,CAP,4824.2687300988,TON
1,NM,Bernalillo,All Sectors,Carbon Monoxide,CAP,20019.280945653874,TON
2,NM,Bernalillo,All Sectors,Nitrogen Oxides,CAP,3528.0794392239995,TON
3,NM,Bernalillo,All Sectors,PM10 Primary (Filt + Cond),CAP,876.1526876808483,TON
4,NM,Bernalillo,All Sectors,PM2.5 Primary (Filt + Cond),CAP,964.2855442083998,TON
5,NM,Bernalillo,All Sectors,Sulfur Dioxide,CAP,147.78223300492738,TON
6,NM,Bernalillo,All Sectors,Volatile Organic Compounds,CAP,10068.587269990907,TON
7,NM,Catron,All Sectors,Ammonia,CAP,4824.2687300988,TON
8,NM,Catron,All Sectors,Carbon Monoxide,CAP,20019.280945653874,TON
9,NM,Catron,All Sectors,Nitrogen Oxides,CAP,3528.0794392239995,TON
10,NM,Catron,All Sectors,PM10 Primary (Filt + Cond),CAP,876.1526876808483,TON
11,NM,Catron,All Sectors,PM2.5 Primary (Filt + Cond),CAP,964.2855442083998,TON
12,NM,Catron,All Sectors,Sulfur Dioxide,CAP,147.78223300492738,TON
13,NM,Catron,All Sectors,Volatile Organic Compounds,CAP,10068.587269990907,TON
14,NM,Catron,All Sectors,Carbon Dioxide,GHG,1260426.0314848789,TON
15,NM,Catron,All Sectors,Methane,GHG,213.03202791539996,TON
16,NM,Catron,All Sectors,Nitrous Oxide,GHG,0.66484550275,TON
17,NM,Catron,All Sectors,Sulfur Hexafluoride,GHG,0.1300727569999999,TON
18,NM,Chaves,All Sectors,Ammonia,CAP,4824.2687300988,TON
19,NM,Chaves,All Sectors,Carbon Monoxide,CAP,20019.280945653874,TON
20,NM,Chaves,All Sectors,Nitrogen Oxides,CAP,3528.0794392239995,TON
21,NM,Chaves,All Sectors,PM10 Primary (Filt + Cond),CAP,876.1526876808483,TON
22,NM,Chaves,All Sectors,PM2.5 Primary (Filt + Cond),CAP,964.2855442083998,TON
23,NM,Chaves,All Sectors,Sulfur Dioxide,CAP,147.78223300492738,TON
24,NM,Chaves,All Sectors,Volatile Organic Compounds,CAP,10068.587269990907,TON
25,NM,Cibola,All Sectors,Ammonia,CAP,4824.2687300988,TON
26,NM,Cibola,All Sectors,Carbon Monoxide,CAP,20019.280945653874,TON
27,NM,Cibola,All Sectors,Nitrogen Oxides,CAP,3528.0794392239995,TON
28,NM,Cibola,All Sectors,PM10 Primary (Filt + Cond),CAP,876.1526876808483,TON
29,NM,Cibola,All Sectors,PM2.5 Primary (Filt + Cond),CAP,964.2855442083998,TON
30,NM,Cibola,All Sectors,Sulfur Dioxide,CAP,147.78223300492738,TON
31,NM,Cibola,All Sectors,Volatile Organic Compounds,CAP,10068.587269990907,TON
32,NM,Colfax,All Sectors,Ammonia,CAP,4824.2687300988,TON
33,NM,Colfax,All Sectors,Carbon Monoxide,CAP,20019.280945653874,TON
34,NM,Colfax,All Sectors,Nitrogen Oxides,CAP,3528.0794392239995,TON
35,NM,Colfax,All Sectors,PM10 Primary (Filt + Cond),CAP,876.1526876808483,TON
36,NM,Colfax,All Sectors,PM2.5 Primary (Filt + Cond),CAP,964.2855442083998,TON
37,NM,Colfax,All Sectors,Sulfur Dioxide,CAP,147.78223300492738,TON
38,NM,Colfax,All Sectors,Volatile Organic Compounds,CAP,10068.587269990907,TON
39,NM,Curry,All Sectors,Ammonia,CAP,4824.2687300988,TON
40,NM,Curry,All Sectors,Carbon Monoxide,CAP,20019.280945653874,TON
41,NM,Curry,All Sectors,Nitrogen Oxides,CAP,3528.0794392239995,TON
42,NM,Curry,All Sectors,PM10 Primary (Filt + Cond),CAP,876.1526876808483,TON
43,NM,Curry,All Sectors,PM2.5 Primary (Filt + Cond),CAP,964.2855442083998,TON
44,NM,Curry,All Sectors,Sulfur Dioxide,CAP,147.78223300492738,TON
45,NM,Curry,All Sectors,Volatile Organic Compounds,CAP,10068.587269990907,TON
46,NM,Curry,All Sectors,Carbon Dioxide,GHG,1260426.0314848789,TON
47,NM,Curry,All Sectors,Methane,GHG,213.03202791539996,TON
48,NM,Curry,All Sectors,Nitrous Oxide,GHG,0.66484550275,TON
49,NM,Curry,All Sectors,Sulfur Hexafluoride,GHG,0.1300727569999999,TON
50,NM,De Baca,All Sectors,Ammonia,CAP,4824.2687300988,TON
51,NM,De Baca,All Sectors,Carbon Monoxide,CAP,20019.280945653874,TON
52,NM,De Baca,All Sectors,Nitrogen Oxides,CAP,3528.0794392239995,TON
53,NM,De Baca,All Sectors,PM10 Primary (Filt + Cond),CAP,876.1526876808483,TON
54,NM,De Baca,All Sectors,PM2.5 Primary (Filt + Cond),CAP,964.2855442083998,TON
55,NM,De Baca,All Sectors,Sulfur Dioxide,CAP,147.78223300492738,TON
56,NM,De Baca,All Sectors,Volatile Organic Compounds,CAP,10068.587269990907,TON
57,NM,De Baca,All Sectors,Carbon Dioxide,GHG,1260426.0314848789,TON
58,NM,De Baca,All Sectors,Methane,GHG,213.03202791539996,TON
59,NM,De Baca,All Sectors,Nitrous Oxide,GHG,0.66484550275,TON
60,NM,De Baca,All Sectors,Sulfur Hexafluoride,GHG,0.1300727569999999,TON
61,NM,Dona Ana,All Sectors,Ammonia,CAP,4824.2687300988,TON
62,NM,Dona Ana,All Sectors,Carbon Monoxide,CAP,20019.280945653874,TON
63,NM,Dona Ana,All Sectors,Nitrogen Oxides,CAP,3528.0794392239995,TON
64,NM,Dona Ana,All Sectors,PM10 Primary (Filt + Cond),CAP,876.1526876808483,TON
65,NM,Dona Ana,All Sectors,PM2.5 Primary (Filt + Cond),CAP,964.2855442083998,TON
