Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,AL,15591,14532,13284,13654,9905,11252,11742,10451,9555,8942,8643
,Statewide Total,Cooperative,AL,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Privately Owned,AL,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Investor Owned,AL,12456,11193,9440,9448,7175,7863,7783,6469,5473,4930,4886
,Statewide Total,Municipal Owned,AL,3135,3339,3844,4206,2730,3389,3959,3982,4082,4012,3757
39315,UPPER SAND MOUNTAIN GAS DISTRICT,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,2,0
38918,COOPERATIVE DISTRICT FOR NORTHEAST ALABAMA GAS,Cooperative,AL,0,0,0,0,0,0,0,0,0,0,0
31157,WHEELER BASIN NATURAL GAS CO,Investor Owned,AL,21,11,20,21,23,19,16,24,19,20,25
30530,EAST CENTRAL ALABAMA GAS DISTRICT,Municipal Owned,AL,18,4,2,2,1,1,3,2,2,4,9
24040,"YORK GAS DEPT, CITY OF",Municipal Owned,AL,12,16,34,4,3,5,7,4,8,2,5
22693,WILTON GAS DEPT,Municipal Owned,AL,0,0,3,0,0,1,2,1,0,1,0
22605,WILCOX COUNTY GAS DISTRIBUTION,Municipal Owned,AL,0,0,0,1,0,0,0,3,0,0,1
22406,WEST JEFFERSON GAS SYSTEM,Municipal Owned,AL,8,7,10,7,3,5,6,2,4,7,3
22322,WEDOWEE UTILITIES GAS BOARD,Municipal Owned,AL,15,10,53,20,0,0,0,0,0,0,0
22014,WADLEY GAS SYSTEMS,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
21300,"VINA GAS SYSTEM, TOWN OF",Municipal Owned,AL,4,3,6,8,8,8,2,10,13,9,8
20150,UNION SPRINGS UTILITIES BOARD,Municipal Owned,AL,3,1,0,0,0,0,0,0,1,3,4
19760,"TUSCUMBIA GAS DEPT, CITY OF",Municipal Owned,AL,10,14,14,15,22,10,10,16,5,4,2
19740,"TRUSSVILLE, UTILITIES BOARD, CITY OF",Municipal Owned,AL,48,104,361,960,210,473,629,776,668,721,768
19050,"TALLASSEE, CITY OF",Municipal Owned,AL,8,6,7,8,12,16,15,14,9,48,19
18784,SYLACAUGA GAS SYSTEM,Municipal Owned,AL,198,167,175,160,133,99,94,118,99,119,89
18708,SUMITON GAS BOARD,Municipal Owned,AL,20,64,25,6,9,20,19,10,17,15,11
18644,STEVENSON UTILITIES BOARD,Municipal Owned,AL,3,4,6,4,5,11,1,1,3,0,0
18456,SOUTHEAST GAS,Municipal Owned,AL,260,549,779,572,0,509,630,423,633,711,702
18252,SHEFFIELD GAS DEPARTMENT,Municipal Owned,AL,4,7,10,4,6,7,6,5,5,10,5
18140,SCOTTSBORO WATER SEWER & GAS BOARD,Municipal Owned,AL,10,12,5,9,11,12,5,19,7,8,6
17750,RUSSELVILLE GAS BOARD,Municipal Owned,AL,13,12,7,10,5,11,16,11,17,16,8
17590,"ROCKFORD GAS BOARD, TOWN OF",Municipal Owned,AL,1,1,16,6,4,6,15,4,1,3,9
17556,"ROBERTSDALE GAS SYSTEM, CITY OF",Municipal Owned,AL,0,21,14,7,17,8,11,19,17,10,16
17550,ROANOKE UTILITIES BOARD,Municipal Owned,AL,1,2,3,1,0,1,0,1,0,2,1
17130,"RED BAY NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,AL,29,44,104,65,20,21,64,15,32,15,19
15525,"PIEDMONT WATER WORKS GAS & SEWER BOARD, CITY OF",Municipal Owned,AL,8,18,9,16,13,9,6,23,16,11,14
15504,PICKENS COUNTY NATURAL GAS DISTRICT,Municipal Owned,AL,8,12,7,1,4,4,1,2,4,6,70
14320,ONEONTA GAS DEPT,Municipal Owned,AL,23,17,17,9,18,17,24,19,18,30,35
13820,NORTHWEST ALABAMA GAS DISTRICT,Municipal Owned,AL,199,205,195,242,225,233,184,145,227,192,157
13535,NORTH ALABAMA GAS DISTRICT,Municipal Owned,AL,53,57,30,58,59,47,62,76,66,52,68
12900,MULGA NATURAL GAS SYSTEM,Municipal Owned,AL,32,46,39,26,34,22,7,15,15,3,4
12824,MOULTON GAS SYSTEM,Municipal Owned,AL,8,13,6,7,8,4,5,6,5,6,3
12642,SPIRE GULF INC.,Investor Owned,AL,1611,1440,1389,1380,1087,1416,1643,1003,724,606,550
12180,MARSHALL COUNTY GAS DISTRICT,Municipal Owned,AL,337,270,247,254,219,165,168,198,174,163,165
12120,MAPLESVILLE GAS SYSTEM,Municipal Owned,AL,5,4,6,8,8,10,6,5,4,10,11
11595,"LIVINGSTON UTILITIES BOARD, CITY OF",Municipal Owned,AL,8,12,16,5,3,2,3,2,4,6,8
11216,"LANETT GAS DEPT, CITY OF",Municipal Owned,AL,92,66,54,50,36,25,22,24,18,13,21
9070,"JACKSONVILLE WATER WORK, GAS & SEWER BOARD",Municipal Owned,AL,10,4,2,29,26,28,21,40,32,17,17
7685,HUNTSVILLE GAS SYSTEM,Municipal Owned,AL,240,155,174,277,173,269,271,260,279,266,167
7110,HARTSELLE UTILITIES BOARD,Municipal Owned,AL,6,6,4,4,8,14,15,16,25,20,28
6630,GRAYSVILLE MUNICIPAL GAS SYSTEM,Municipal Owned,AL,145,100,155,96,290,199,70,66,166,140,132
6460,"GORDO WATER GAS & SEWER BOARD, TOWN OF",Municipal Owned,AL,5,3,5,6,7,0,5,9,5,6,2
6320,GENEVA COUNTY GAS DIST,Municipal Owned,AL,6,3,12,7,2,1,2,3,7,6,7
5700,FULTONDALE GAS BOARD,Municipal Owned,AL,93,56,37,40,27,4,70,47,9,18,10
5340,"FOLEY UTILITY BOARD, CITY OF (RIVIERA UTIL)",Municipal Owned,AL,34,24,30,36,36,27,52,60,58,56,50
5300,"FLORENCE GAS DEPT, CITY OF",Municipal Owned,AL,349,334,327,239,267,198,515,557,507,347,296
5090,"FAYETTE GAS BOARD, CITY OF",Municipal Owned,AL,27,11,44,5,14,7,13,9,28,43,11
5040,"FAIRHOPE GAS SYSTEM, CITY OF",Municipal Owned,AL,124,130,148,148,102,59,122,133,185,131,142
3490,"DORA GAS BOARD, TOWN OF",Municipal Owned,AL,8,14,18,16,24,18,21,30,15,9,2
3200,DEKALB - CHEROKEE COUNTIES GAS DISTRICT,Municipal Owned,AL,33,41,44,25,29,24,38,28,35,42,28
3183,DECATUR UTILITIES - GAS DEPARTMENT,Municipal Owned,AL,111,84,95,94,87,95,111,110,120,108,110
3130,"DAPHNE UTILITY DEPT, CITY OF",Municipal Owned,AL,70,142,46,122,71,22,37,91,23,21,16
3050,DADEVILLE WATER SUPPPLY & GAS BOARD,Municipal Owned,AL,5,2,3,5,3,2,0,0,1,0,1
2904,CULLMAN - JEFFERSON CO GAS DIST,Municipal Owned,AL,75,98,70,70,63,81,71,67,96,83,93
2784,"CORDOVA, WATER WORKS & GAS BOARD FO THE CITY OF",Municipal Owned,AL,31,19,17,5,23,6,19,19,11,2,7
2688,SOUTH ALABAMA GAS DISTRICT,Municipal Owned,AL,15,16,13,14,43,43,26,42,17,30,26
2456,CLARKE - MOBILE COUNTIES GAS DIST,Municipal Owned,AL,50,88,75,117,59,81,72,58,36,54,60
2421,"CITRONELLE GAS UTILITIES BOARD, TOWN OF",Municipal Owned,AL,86,106,128,128,93,169,104,131,91,115,107
2304,CHILDERSBURG GAS BOARD,Municipal Owned,AL,35,26,17,13,18,15,19,15,8,14,2
2300,CHEROKEE WATERWORKS & GAS BOARD,Municipal Owned,AL,19,12,8,3,3,0,2,0,2,27,11
2088,"CARBON HILL GAS BOARD, CITY OF",Municipal Owned,AL,4,19,4,0,0,0,5,4,1,5,2
2044,CAMP HILL UTILITY BOARD,Municipal Owned,AL,0,0,4,6,1,5,6,0,0,0,0
2020,CITY OF CALERA NATURAL GAS,Municipal Owned,AL,7,14,2,18,49,43,53,29,35,28,19
1808,BROOKSIDE GAS SYSTEM,Municipal Owned,AL,0,6,9,15,11,12,15,4,11,16,1
1736,BRIDGEPORT UTILITIES BOARD,Municipal Owned,AL,4,2,4,7,4,6,4,8,4,7,7
1728,"BREWTON GAS DEPT, CITY OF",Municipal Owned,AL,27,35,34,34,30,35,26,15,19,11,7
1584,BOAZ GAS BOARD,Municipal Owned,AL,8,1,9,2,3,30,20,9,38,29,42
1192,NORTH BALDWIN UTILITIES,Municipal Owned,AL,4,0,0,0,18,28,37,40,27,29,21
828,"WEST ESCAMBIA UTILITIES, INC.",Municipal Owned,AL,4,5,14,46,31,62,42,31,42,56,18
766,ATHENS GAS DEPARTMENT,Municipal Owned,AL,2,1,0,0,0,17,38,30,32,42,44
261,ALEXANDER CITY MUNICIPAL GAS,Municipal Owned,AL,60,14,32,34,19,27,14,52,25,32,30
180,SPIRE ALABAMA INC.,Investor Owned,AL,10824,9742,8031,8047,6065,6428,6124,5442,4730,4304,4311
