Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,MD,584,2585,2960,3481,3339,2919,3028,2660,3795,4526,3837
,Statewide Total,Cooperative,MD,0,0,0,0,0,0,1,0,0,0,0
,Statewide Total,Privately Owned,MD,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Investor Owned,MD,584,2583,2960,3477,3339,2916,3026,2656,3794,4520,3835
,Statewide Total,Municipal Owned,MD,0,2,0,4,0,3,1,4,1,6,2
39102,SANDPIPER ENERGY,Investor Owned,MD,0,0,0,31,51,64,26,30,8,16,3
37276,PETROLEUM EQUIPMENT TA (FOR POORES PROPANE LP SYSTEMS),Privately Owned,MD,0,0,0,0,0,0,0,0,0,0,0
37083,"DEEP CREEK MOUNTAIN UTILITIES, LLC",Cooperative,MD,0,0,0,0,0,0,0,0,0,0,0
37066,CRISFIELD HOUSING AUTHORITY,Privately Owned,MD,0,0,0,0,0,0,0,0,0,0,0
32170,AERO ENERGY,Cooperative,MD,0,0,0,0,0,0,1,0,0,0,0
4376,ELKTON GAS,Investor Owned,MD,7,3,4,6,6,7,3,1,6,2,2
4190,EASTON UTILITIES COMMISSION,Municipal Owned,MD,0,2,0,4,0,3,1,4,1,6,2
2588,COLUMBIA GAS OF MARYLAND INC,Investor Owned,MD,135,111,141,153,171,171,139,116,135,98,87
2309,CHESAPEAKE UTILITIES CORPORATION,Investor Owned,MD,57,40,70,56,25,26,36,44,22,35,39
1088,BALTIMORE GAS AND ELECTRIC COMPANY,Investor Owned,MD,385,2429,2745,3231,3086,2648,2822,2465,3623,4369,3704
