,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,MO,Adair,All Sectors,Ammonia,CAP,2459.06218283268,TON
1,MO,Adair,All Sectors,Carbon Monoxide,CAP,48882.91897092732,TON
2,MO,Adair,All Sectors,Nitrogen Oxides,CAP,9727.141447791493,TON
3,MO,Adair,All Sectors,PM10 Primary (Filt + Cond),CAP,46523.99554756209,TON
4,MO,Adair,All Sectors,PM2.5 Primary (Filt + Cond),CAP,3230.450284748895,TON
5,MO,Adair,All Sectors,Sulfur Dioxide,CAP,1869.9902580770618,TON
6,MO,Adair,All Sectors,Volatile Organic Compounds,CAP,45961.43799350384,TON
7,MO,Andrew,All Sectors,Ammonia,CAP,2459.06218283268,TON
8,MO,Andrew,All Sectors,Carbon Monoxide,CAP,48882.91897092732,TON
9,MO,Andrew,All Sectors,Nitrogen Oxides,CAP,9727.141447791493,TON
10,MO,Andrew,All Sectors,PM10 Primary (Filt + Cond),CAP,46523.99554756209,TON
11,MO,Andrew,All Sectors,PM2.5 Primary (Filt + Cond),CAP,3230.450284748895,TON
12,MO,Andrew,All Sectors,Sulfur Dioxide,CAP,1869.9902580770618,TON
13,MO,Andrew,All Sectors,Volatile Organic Compounds,CAP,45961.43799350384,TON
14,MO,Andrew,All Sectors,Carbon Dioxide,GHG,6055214.623096923,TON
15,MO,Andrew,All Sectors,Methane,GHG,2117.148392968044,TON
16,MO,Andrew,All Sectors,Nitrous Oxide,GHG,41.86278285995,TON
17,MO,Atchison,All Sectors,Ammonia,CAP,2459.06218283268,TON
18,MO,Atchison,All Sectors,Carbon Monoxide,CAP,48882.91897092732,TON
19,MO,Atchison,All Sectors,Nitrogen Oxides,CAP,9727.141447791493,TON
20,MO,Atchison,All Sectors,PM10 Primary (Filt + Cond),CAP,46523.99554756209,TON
21,MO,Atchison,All Sectors,PM2.5 Primary (Filt + Cond),CAP,3230.450284748895,TON
22,MO,Atchison,All Sectors,Sulfur Dioxide,CAP,1869.9902580770618,TON
23,MO,Atchison,All Sectors,Volatile Organic Compounds,CAP,45961.43799350384,TON
24,MO,Atchison,All Sectors,Carbon Dioxide,GHG,6055214.623096923,TON
25,MO,Atchison,All Sectors,Methane,GHG,2117.148392968044,TON
26,MO,Atchison,All Sectors,Nitrous Oxide,GHG,41.86278285995,TON
27,MO,Audrain,All Sectors,Ammonia,CAP,2459.06218283268,TON
28,MO,Audrain,All Sectors,Carbon Monoxide,CAP,48882.91897092732,TON
29,MO,Audrain,All Sectors,Nitrogen Oxides,CAP,9727.141447791493,TON
30,MO,Audrain,All Sectors,PM10 Primary (Filt + Cond),CAP,46523.99554756209,TON
31,MO,Audrain,All Sectors,PM2.5 Primary (Filt + Cond),CAP,3230.450284748895,TON
32,MO,Audrain,All Sectors,Sulfur Dioxide,CAP,1869.9902580770618,TON
33,MO,Audrain,All Sectors,Volatile Organic Compounds,CAP,45961.43799350384,TON
34,MO,Audrain,All Sectors,Carbon Dioxide,GHG,6055214.623096923,TON
35,MO,Audrain,All Sectors,Methane,GHG,2117.148392968044,TON
36,MO,Audrain,All Sectors,Nitrous Oxide,GHG,41.86278285995,TON
37,MO,Barry,All Sectors,Ammonia,CAP,2459.06218283268,TON
38,MO,Barry,All Sectors,Carbon Monoxide,CAP,48882.91897092732,TON
39,MO,Barry,All Sectors,Nitrogen Oxides,CAP,9727.141447791493,TON
40,MO,Barry,All Sectors,PM10 Primary (Filt + Cond),CAP,46523.99554756209,TON
41,MO,Barry,All Sectors,PM2.5 Primary (Filt + Cond),CAP,3230.450284748895,TON
42,MO,Barry,All Sectors,Sulfur Dioxide,CAP,1869.9902580770618,TON
