Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,MS,1833,1187,1593,1429,1574,2098,1569,1433,1374,1020,1077
,Statewide Total,Cooperative,MS,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Privately Owned,MS,10,19,1,5,14,22,2,1,2,1,0
,Statewide Total,Investor Owned,MS,1290,663,1412,1190,1321,1856,1351,1251,1187,872,916
,Statewide Total,Municipal Owned,MS,533,505,180,234,239,220,216,181,185,147,161
39406,MISSISSIPPI NATURAL INC.,Privately Owned,MS,0,0,0,0,0,4,2,1,2,1,0
38940,SOUTHEAST UTILITIES LLC,Privately Owned,MS,0,0,1,2,2,2,0,0,0,0,0
38011,KEESLER AIR FORCE BASE,Municipal Owned,MS,0,0,0,0,10,2,0,0,0,0,0
32196,OAKLAND YALOBUSHA NATURAL GAS DISTRICT,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
32180,SEBASTOPOL NATURAL GAS DISTRICT,Investor Owned,MS,0,0,0,0,3,2,0,0,2,0,1
32065,"TREMONT, CITY OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
31794,MISSISSIPPI RIVER GAS LLC,Privately Owned,MS,10,19,0,3,12,16,0,0,0,0,0
31525,CITY OF RIENZI MUNICIPAL GAS,Municipal Owned,MS,3,0,0,0,1,0,0,0,0,0,0
31473,NORTHEAST MS NATURAL GAS DISTRICT,Cooperative,MS,0,0,0,0,0,0,0,0,0,0,0
30878,KILMICHAEL NATURAL GAS,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
30565,WEST LINCOLN NATURAL GAS DISTRICT,Municipal Owned,MS,2,2,0,0,0,0,0,0,0,0,0
22882,"WOODVILLE, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,1
22658,SPIRE MISSISSIPPI INC,Investor Owned,MS,27,41,28,18,3,4,0,28,82,87,124
22343,"WEIR NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
22259,"WAVELAND WATER & GAS DEPT, CITY OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
22105,"WALNUT MUNICIPLE GAS SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
22098,"WALNUT GROVE GAS SYSTEM, CITY OF",Municipal Owned,MS,0,0,0,0,2,2,2,1,0,2,1
21220,"VICKSBURG, CITY OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
20310,"UTICA, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
19475,TISHOMINGO GAS SYSTEM,Municipal Owned,MS,0,0,8,0,0,0,0,0,3,0,0
18224,SHANNON MUNICIPLE GAS SYSTEM,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
18178,SENATOBIA MUNICIPAL GAS SYSTEM,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
17480,RIPLEY GAS SYSTEM,Municipal Owned,MS,23,33,19,21,10,7,2,11,5,4,9
15755,"PONTOTOC, CITY OF",Municipal Owned,MS,0,0,0,0,0,2,0,0,0,0,0
15497,"PICAYUNE UTILITIES DEPT, CITY OF",Municipal Owned,MS,0,0,0,18,29,7,9,13,5,18,0
14270,"OLIVE BRANCH MUNICIPAL GAS, CITY OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
13226,NEW ALBANY GAS SYSTEM,Municipal Owned,MS,42,45,34,42,22,43,46,35,36,41,26
12816,"MOSS POINT MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,MS,350,350,59,112,116,87,116,65,82,29,30
12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Investor Owned,MS,1263,622,1384,1172,1315,1850,1351,1223,1103,785,791
12383,METCALFE MUNICIPAL GAS,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
11480,"LIBERTY MUNICIPLE SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
8326,ITAWAMBA INDUSTRIAL GAS CO,Privately Owned,MS,0,0,0,0,0,0,0,0,0,0,0
7325,HOLLY SPRINGS MUNICIPAL GAS,Municipal Owned,MS,9,10,17,1,16,8,2,9,8,6,1
6410,GLOSTER MUNICIPAL GAS SYSTEM,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
5690,FULTON MUNICIPAL GAS SYSTEM,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
3580,"DUCK HILL GAS SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
2788,"CORINTH GAS DEPT, CITY OF",Municipal Owned,MS,0,23,26,30,10,37,32,18,27,13,39
2465,CLAIBORNE NATURAL GAS INC,Privately Owned,MS,0,0,0,0,0,0,0,0,0,0,0
2336,CHICKASAWHAY NATURAL GAS DIST,Municipal Owned,MS,0,0,0,3,0,0,0,0,0,0,0
2232,"CENTREVILLE MUNICIPAL GAS, TOWN OF",Municipal Owned,MS,3,0,0,0,0,12,6,13,0,0,0
2060,CANTON MUNICIPAL UTILITY,Municipal Owned,MS,1,0,0,0,0,0,0,0,0,0,0
2047,CALEDONIA NATURAL GAS DISTRICT,Municipal Owned,MS,14,24,5,0,0,0,0,0,0,3,6
1976,"BYHALIA MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
1922,BURNSVILLE GAS CO,Privately Owned,MS,0,0,0,0,0,0,0,0,0,0,0
1624,BOONEVILLE MUNICIPAL GAS SYSTEM,Municipal Owned,MS,86,18,12,7,21,0,0,16,19,26,37
1280,"BELMONT NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,10,1,0,0,5,11
1224,"BEAUMONT MUNICIPAL GAS, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
1208,"BAY SPRINGS NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,2,3,0,0,0,0,0
1200,"BAY ST LOUIS MUNICIPLE GAS, CITY OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
1152,"BATESVILLE GAS DEPT, CITY OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
969,BALDWYN MUN GAS SYST,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
729,"ASHLAND MUNICIPAL GAS, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
