,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,NY,Albany,All Sectors,Ammonia,CAP,1553.9031822432275,TON
1,NY,Albany,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
2,NY,Albany,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
3,NY,Albany,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
4,NY,Albany,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
5,NY,Albany,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
6,NY,Albany,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
7,NY,Albany,All Sectors,Carbon Dioxide,GHG,886457.8529327222,TON
8,NY,Albany,All Sectors,Methane,GHG,278.725559726584,TON
9,NY,Albany,All Sectors,Nitrous Oxide,GHG,57.492542002994995,TON
10,NY,Allegany,All Sectors,Ammonia,CAP,1553.9031822432275,TON
11,NY,Allegany,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
12,NY,Allegany,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
13,NY,Allegany,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
14,NY,Allegany,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
15,NY,Allegany,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
16,NY,Allegany,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
17,NY,Bronx,All Sectors,Ammonia,CAP,1553.9031822432275,TON
18,NY,Bronx,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
19,NY,Bronx,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
20,NY,Bronx,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
21,NY,Bronx,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
22,NY,Bronx,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
23,NY,Bronx,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
24,NY,Broome,All Sectors,Ammonia,CAP,1553.9031822432275,TON
25,NY,Broome,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
26,NY,Broome,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
27,NY,Broome,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
28,NY,Broome,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
29,NY,Broome,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
30,NY,Broome,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
31,NY,Broome,All Sectors,Carbon Dioxide,GHG,886457.8529327222,TON
32,NY,Broome,All Sectors,Methane,GHG,278.725559726584,TON
33,NY,Broome,All Sectors,Nitrous Oxide,GHG,57.492542002994995,TON
34,NY,Cattaraugus,All Sectors,Ammonia,CAP,1553.9031822432275,TON
35,NY,Cattaraugus,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
36,NY,Cattaraugus,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
37,NY,Cattaraugus,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
38,NY,Cattaraugus,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
39,NY,Cattaraugus,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
40,NY,Cattaraugus,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
41,NY,Cattaraugus,All Sectors,Carbon Dioxide,GHG,886457.8529327222,TON
42,NY,Cattaraugus,All Sectors,Methane,GHG,278.725559726584,TON
43,NY,Cattaraugus,All Sectors,Nitrous Oxide,GHG,57.492542002994995,TON
44,NY,Cayuga,All Sectors,Ammonia,CAP,1553.9031822432275,TON
45,NY,Cayuga,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
46,NY,Cayuga,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
47,NY,Cayuga,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
48,NY,Cayuga,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
49,NY,Cayuga,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
50,NY,Cayuga,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
51,NY,Cayuga,All Sectors,Carbon Dioxide,GHG,886457.8529327222,TON
52,NY,Cayuga,All Sectors,Methane,GHG,278.725559726584,TON
53,NY,Cayuga,All Sectors,Nitrous Oxide,GHG,57.492542002994995,TON
54,NY,Chautauqua,All Sectors,Ammonia,CAP,1553.9031822432275,TON
55,NY,Chautauqua,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
56,NY,Chautauqua,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
57,NY,Chautauqua,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
58,NY,Chautauqua,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
59,NY,Chautauqua,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
60,NY,Chautauqua,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
61,NY,Chemung,All Sectors,Ammonia,CAP,1553.9031822432275,TON
62,NY,Chemung,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
63,NY,Chemung,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
64,NY,Chemung,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
65,NY,Chemung,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
66,NY,Chemung,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
67,NY,Chemung,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
68,NY,Chenango,All Sectors,Ammonia,CAP,1553.9031822432275,TON
69,NY,Chenango,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
70,NY,Chenango,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
71,NY,Chenango,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
72,NY,Chenango,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
73,NY,Chenango,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
74,NY,Chenango,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
75,NY,Clinton,All Sectors,Ammonia,CAP,1553.9031822432275,TON
76,NY,Clinton,All Sectors,Carbon Monoxide,CAP,10572.84670372785,TON
77,NY,Clinton,All Sectors,Nitrogen Oxides,CAP,7111.660194926192,TON
78,NY,Clinton,All Sectors,PM10 Primary (Filt + Cond),CAP,3728.299734066077,TON
79,NY,Clinton,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1924.4213563722321,TON
80,NY,Clinton,All Sectors,Sulfur Dioxide,CAP,800.5881871239203,TON
81,NY,Clinton,All Sectors,Volatile Organic Compounds,CAP,8449.370370400895,TON
82,NY,Clinton,All Sectors,Carbon Dioxide,GHG,886457.8529327222,TON
83,NY,Clinton,All Sectors,Methane,GHG,278.725559726584,TON
84,NY,Clinton,All Sectors,Nitrous Oxide,GHG,57.492542002994995,TON
85,NY,Columbia,All Sectors,Ammonia,CAP,1553.9031822432275,TON
