,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,VA,Accomack,All Sectors,Ammonia,CAP,901.0475599074247,TON
1,VA,Accomack,All Sectors,Carbon Monoxide,CAP,21916.225879962316,TON
2,VA,Accomack,All Sectors,Nitrogen Oxides,CAP,1792.162815519234,TON
3,VA,Accomack,All Sectors,PM10 Primary (Filt + Cond),CAP,9070.322097975815,TON
4,VA,Accomack,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2246.883243362732,TON
5,VA,Accomack,All Sectors,Sulfur Dioxide,CAP,116.47003959342699,TON
6,VA,Accomack,All Sectors,Volatile Organic Compounds,CAP,28510.032455227287,TON
7,VA,Accomack,All Sectors,Carbon Dioxide,GHG,682856.5459112541,TON
8,VA,Accomack,All Sectors,Methane,GHG,82584.51175055285,TON
9,VA,Accomack,All Sectors,Nitrous Oxide,GHG,41.157575128855115,TON
10,VA,Albemarle,All Sectors,Ammonia,CAP,901.0475599074247,TON
11,VA,Albemarle,All Sectors,Carbon Monoxide,CAP,21916.225879962316,TON
12,VA,Albemarle,All Sectors,Nitrogen Oxides,CAP,1792.162815519234,TON
13,VA,Albemarle,All Sectors,PM10 Primary (Filt + Cond),CAP,9070.322097975815,TON
14,VA,Albemarle,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2246.883243362732,TON
15,VA,Albemarle,All Sectors,Sulfur Dioxide,CAP,116.47003959342699,TON
16,VA,Albemarle,All Sectors,Volatile Organic Compounds,CAP,28510.032455227287,TON
17,VA,Alexandria city,All Sectors,Ammonia,CAP,901.0475599074247,TON
18,VA,Alexandria city,All Sectors,Carbon Monoxide,CAP,21916.225879962316,TON
19,VA,Alexandria city,All Sectors,Nitrogen Oxides,CAP,1792.162815519234,TON
20,VA,Alexandria city,All Sectors,PM10 Primary (Filt + Cond),CAP,9070.322097975815,TON
21,VA,Alexandria city,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2246.883243362732,TON
22,VA,Alexandria city,All Sectors,Sulfur Dioxide,CAP,116.47003959342699,TON
23,VA,Alexandria city,All Sectors,Volatile Organic Compounds,CAP,28510.032455227287,TON
24,VA,Alexandria city,All Sectors,Carbon Dioxide,GHG,682856.5459112541,TON
25,VA,Alexandria city,All Sectors,Methane,GHG,82584.51175055285,TON
26,VA,Alexandria city,All Sectors,Nitrous Oxide,GHG,41.157575128855115,TON
27,VA,Alleghany,All Sectors,Ammonia,CAP,901.0475599074247,TON
28,VA,Alleghany,All Sectors,Carbon Monoxide,CAP,21916.225879962316,TON
29,VA,Alleghany,All Sectors,Nitrogen Oxides,CAP,1792.162815519234,TON
30,VA,Alleghany,All Sectors,PM10 Primary (Filt + Cond),CAP,9070.322097975815,TON
31,VA,Alleghany,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2246.883243362732,TON
32,VA,Alleghany,All Sectors,Sulfur Dioxide,CAP,116.47003959342699,TON
33,VA,Alleghany,All Sectors,Volatile Organic Compounds,CAP,28510.032455227287,TON
34,VA,Amelia,All Sectors,Ammonia,CAP,901.0475599074247,TON
35,VA,Amelia,All Sectors,Carbon Monoxide,CAP,21916.225879962316,TON
36,VA,Amelia,All Sectors,Nitrogen Oxides,CAP,1792.162815519234,TON
37,VA,Amelia,All Sectors,PM10 Primary (Filt + Cond),CAP,9070.322097975815,TON
38,VA,Amelia,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2246.883243362732,TON
39,VA,Amelia,All Sectors,Sulfur Dioxide,CAP,116.47003959342699,TON
40,VA,Amelia,All Sectors,Volatile Organic Compounds,CAP,28510.032455227287,TON
41,VA,Amherst,All Sectors,Ammonia,CAP,901.0475599074247,TON
42,VA,Amherst,All Sectors,Carbon Monoxide,CAP,21916.225879962316,TON
43,VA,Amherst,All Sectors,Nitrogen Oxides,CAP,1792.162815519234,TON
44,VA,Amherst,All Sectors,PM10 Primary (Filt + Cond),CAP,9070.322097975815,TON
45,VA,Amherst,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2246.883243362732,TON
46,VA,Amherst,All Sectors,Sulfur Dioxide,CAP,116.47003959342699,TON
47,VA,Amherst,All Sectors,Volatile Organic Compounds,CAP,28510.032455227287,TON
48,VA,Amherst,All Sectors,Carbon Dioxide,GHG,682856.5459112541,TON
49,VA,Amherst,All Sectors,Methane,GHG,82584.51175055285,TON
50,VA,Amherst,All Sectors,Nitrous Oxide,GHG,41.157575128855115,TON
