,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,WI,Adams,All Sectors,Ammonia,CAP,1414.4805840076992,TON
1,WI,Adams,All Sectors,Carbon Monoxide,CAP,20900.50924604506,TON
2,WI,Adams,All Sectors,Nitrogen Oxides,CAP,7553.671064866603,TON
3,WI,Adams,All Sectors,PM10 Primary (Filt + Cond),CAP,6795.856267083849,TON
4,WI,Adams,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2943.925190132242,TON
5,WI,Adams,All Sectors,Sulfur Dioxide,CAP,62.73624953861788,TON
6,WI,Adams,All Sectors,Volatile Organic Compounds,CAP,30062.204450641377,TON
7,WI,Adams,All Sectors,Carbon Dioxide,GHG,2896143.397933741,TON
8,WI,Adams,All Sectors,Methane,GHG,101.75072942781398,TON
9,WI,Adams,All Sectors,Nitrous Oxide,GHG,12.0118603474,TON
10,WI,Adams,All Sectors,Sulfur Hexafluoride,GHG,0.0,TON
11,WI,Ashland,All Sectors,Ammonia,CAP,1414.4805840076992,TON
12,WI,Ashland,All Sectors,Carbon Monoxide,CAP,20900.50924604506,TON
13,WI,Ashland,All Sectors,Nitrogen Oxides,CAP,7553.671064866603,TON
14,WI,Ashland,All Sectors,PM10 Primary (Filt + Cond),CAP,6795.856267083849,TON
15,WI,Ashland,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2943.925190132242,TON
16,WI,Ashland,All Sectors,Sulfur Dioxide,CAP,62.73624953861788,TON
17,WI,Ashland,All Sectors,Volatile Organic Compounds,CAP,30062.204450641377,TON
18,WI,Barron,All Sectors,Ammonia,CAP,1414.4805840076992,TON
19,WI,Barron,All Sectors,Carbon Monoxide,CAP,20900.50924604506,TON
20,WI,Barron,All Sectors,Nitrogen Oxides,CAP,7553.671064866603,TON
21,WI,Barron,All Sectors,PM10 Primary (Filt + Cond),CAP,6795.856267083849,TON
22,WI,Barron,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2943.925190132242,TON
23,WI,Barron,All Sectors,Sulfur Dioxide,CAP,62.73624953861788,TON
24,WI,Barron,All Sectors,Volatile Organic Compounds,CAP,30062.204450641377,TON
25,WI,Bayfield,All Sectors,Ammonia,CAP,1414.4805840076992,TON
