,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,ME,Androscoggin,All Sectors,Ammonia,CAP,10.016399144,TON
1,ME,Androscoggin,All Sectors,Carbon Monoxide,CAP,15547.41748244365,TON
2,ME,Androscoggin,All Sectors,Nitrogen Oxides,CAP,3664.886073454801,TON
3,ME,Androscoggin,All Sectors,PM10 Primary (Filt + Cond),CAP,2130.167478977774,TON
4,ME,Androscoggin,All Sectors,PM2.5 Primary (Filt + Cond),CAP,384.32712756099994,TON
5,ME,Androscoggin,All Sectors,Sulfur Dioxide,CAP,90.2626882469,TON
6,ME,Androscoggin,All Sectors,Volatile Organic Compounds,CAP,51359.0420098752,TON
7,ME,Androscoggin,All Sectors,Carbon Dioxide,GHG,601029.8429735301,TON
8,ME,Androscoggin,All Sectors,Methane,GHG,25.268734017372005,TON
9,ME,Androscoggin,All Sectors,Nitrous Oxide,GHG,18.274715009999998,TON
10,ME,Aroostook,All Sectors,Ammonia,CAP,10.016399144,TON
11,ME,Aroostook,All Sectors,Carbon Monoxide,CAP,15547.41748244365,TON
12,ME,Aroostook,All Sectors,Nitrogen Oxides,CAP,3664.886073454801,TON
13,ME,Aroostook,All Sectors,PM10 Primary (Filt + Cond),CAP,2130.167478977774,TON
14,ME,Aroostook,All Sectors,PM2.5 Primary (Filt + Cond),CAP,384.32712756099994,TON
15,ME,Aroostook,All Sectors,Sulfur Dioxide,CAP,90.2626882469,TON
16,ME,Aroostook,All Sectors,Volatile Organic Compounds,CAP,51359.0420098752,TON
17,ME,Aroostook,All Sectors,Carbon Dioxide,GHG,601029.8429735301,TON
18,ME,Aroostook,All Sectors,Methane,GHG,25.268734017372005,TON
19,ME,Aroostook,All Sectors,Nitrous Oxide,GHG,18.274715009999998,TON
20,ME,Cumberland,All Sectors,Ammonia,CAP,10.016399144,TON
21,ME,Cumberland,All Sectors,Carbon Monoxide,CAP,15547.41748244365,TON
22,ME,Cumberland,All Sectors,Nitrogen Oxides,CAP,3664.886073454801,TON
23,ME,Cumberland,All Sectors,PM10 Primary (Filt + Cond),CAP,2130.167478977774,TON
24,ME,Cumberland,All Sectors,PM2.5 Primary (Filt + Cond),CAP,384.32712756099994,TON
25,ME,Cumberland,All Sectors,Sulfur Dioxide,CAP,90.2626882469,TON
26,ME,Cumberland,All Sectors,Volatile Organic Compounds,CAP,51359.0420098752,TON
27,ME,Cumberland,All Sectors,Carbon Dioxide,GHG,601029.8429735301,TON
28,ME,Cumberland,All Sectors,Methane,GHG,25.268734017372005,TON
29,ME,Cumberland,All Sectors,Nitrous Oxide,GHG,18.274715009999998,TON
30,ME,Franklin,All Sectors,Ammonia,CAP,10.016399144,TON
31,ME,Franklin,All Sectors,Carbon Monoxide,CAP,15547.41748244365,TON
32,ME,Franklin,All Sectors,Nitrogen Oxides,CAP,3664.886073454801,TON
33,ME,Franklin,All Sectors,PM10 Primary (Filt + Cond),CAP,2130.167478977774,TON
34,ME,Franklin,All Sectors,PM2.5 Primary (Filt + Cond),CAP,384.32712756099994,TON
35,ME,Franklin,All Sectors,Sulfur Dioxide,CAP,90.2626882469,TON
36,ME,Franklin,All Sectors,Volatile Organic Compounds,CAP,51359.0420098752,TON
37,ME,Franklin,All Sectors,Carbon Dioxide,GHG,601029.8429735301,TON
38,ME,Franklin,All Sectors,Methane,GHG,25.268734017372005,TON
39,ME,Franklin,All Sectors,Nitrous Oxide,GHG,18.274715009999998,TON
40,ME,Hancock,All Sectors,Ammonia,CAP,10.016399144,TON
41,ME,Hancock,All Sectors,Carbon Monoxide,CAP,15547.41748244365,TON
42,ME,Hancock,All Sectors,Nitrogen Oxides,CAP,3664.886073454801,TON
43,ME,Hancock,All Sectors,PM10 Primary (Filt + Cond),CAP,2130.167478977774,TON
44,ME,Hancock,All Sectors,PM2.5 Primary (Filt + Cond),CAP,384.32712756099994,TON
45,ME,Hancock,All Sectors,Sulfur Dioxide,CAP,90.2626882469,TON
46,ME,Hancock,All Sectors,Volatile Organic Compounds,CAP,51359.0420098752,TON
47,ME,Hancock,All Sectors,Carbon Dioxide,GHG,601029.8429735301,TON
48,ME,Hancock,All Sectors,Methane,GHG,25.268734017372005,TON
49,ME,Hancock,All Sectors,Nitrous Oxide,GHG,18.274715009999998,TON
50,ME,Kennebec,All Sectors,Ammonia,CAP,10.016399144,TON
51,ME,Kennebec,All Sectors,Carbon Monoxide,CAP,15547.41748244365,TON
52,ME,Kennebec,All Sectors,Nitrogen Oxides,CAP,3664.886073454801,TON
53,ME,Kennebec,All Sectors,PM10 Primary (Filt + Cond),CAP,2130.167478977774,TON
54,ME,Kennebec,All Sectors,PM2.5 Primary (Filt + Cond),CAP,384.32712756099994,TON
55,ME,Kennebec,All Sectors,Sulfur Dioxide,CAP,90.2626882469,TON
56,ME,Kennebec,All Sectors,Volatile Organic Compounds,CAP,51359.0420098752,TON
57,ME,Kennebec,All Sectors,Carbon Dioxide,GHG,601029.8429735301,TON
58,ME,Kennebec,All Sectors,Methane,GHG,25.268734017372005,TON
59,ME,Kennebec,All Sectors,Nitrous Oxide,GHG,18.274715009999998,TON
60,ME,Knox,All Sectors,Ammonia,CAP,10.016399144,TON
61,ME,Knox,All Sectors,Carbon Monoxide,CAP,15547.41748244365,TON
62,ME,Knox,All Sectors,Nitrogen Oxides,CAP,3664.886073454801,TON
63,ME,Knox,All Sectors,PM10 Primary (Filt + Cond),CAP,2130.167478977774,TON
64,ME,Knox,All Sectors,PM2.5 Primary (Filt + Cond),CAP,384.32712756099994,TON
65,ME,Knox,All Sectors,Sulfur Dioxide,CAP,90.2626882469,TON
66,ME,Knox,All Sectors,Volatile Organic Compounds,CAP,51359.0420098752,TON
67,ME,Knox,All Sectors,Carbon Dioxide,GHG,601029.8429735301,TON
68,ME,Knox,All Sectors,Methane,GHG,25.268734017372005,TON
69,ME,Knox,All Sectors,Nitrous Oxide,GHG,18.274715009999998,TON
70,ME,Lincoln,All Sectors,Ammonia,CAP,10.016399144,TON
