,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
64,ME,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.02307757,TON
65,ME,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,5229.1241070999995,TON
66,ME,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,31.0399619,TON
67,ME,Gas Stations,Volatile Organic Compounds,CAP,176.52630530000002,TON
68,ME,Industrial Processes - NEC,Ammonia,CAP,0.7334,TON
69,ME,Industrial Processes - NEC,Carbon Monoxide,CAP,81.6692,TON
70,ME,Industrial Processes - NEC,Nitrogen Oxides,CAP,17.70299,TON
71,ME,Industrial Processes - NEC,PM2.5 Primary (Filt + Cond),CAP,16.577371694,TON
72,ME,Industrial Processes - NEC,Volatile Organic Compounds,CAP,1.7e-05,TON
73,ME,Industrial Processes - NEC,Carbon Dioxide,GHG,418849.5645028,TON
74,ME,Industrial Processes - Petroleum Refineries,Sulfur Dioxide,CAP,0.0237,TON
75,ME,Industrial Processes - Petroleum Refineries,Nitrous Oxide,GHG,0.171746,TON
76,ME,Industrial Processes - Pulp & Paper,Nitrogen Oxides,CAP,470.75,TON
77,ME,Industrial Processes - Pulp & Paper,Methane,GHG,0.1003,TON
78,ME,Industrial Processes - Storage and Transfer,PM10 Primary (Filt + Cond),CAP,2.567,TON
79,ME,Industrial Processes - Storage and Transfer,PM2.5 Primary (Filt + Cond),CAP,2.567,TON
80,ME,Miscellaneous Non-Industrial NEC,Carbon Monoxide,CAP,19.297936984649,TON
81,ME,Miscellaneous Non-Industrial NEC,Volatile Organic Compounds,CAP,27.688439907528902,TON
82,ME,Mobile - Aircraft,Nitrogen Oxides,CAP,0.5258637291,TON
83,ME,Mobile - Aircraft,Sulfur Dioxide,CAP,1.6832779136000002,TON
84,ME,Mobile - Aircraft,Carbon Dioxide,GHG,102.1027285,TON
85,ME,Mobile - Commercial Marine Vessels,PM2.5 Primary (Filt + Cond),CAP,15.47276637,TON
86,ME,Mobile - Commercial Marine Vessels,Sulfur Dioxide,CAP,0.18251644,TON
87,ME,Mobile - Locomotives,Nitrogen Oxides,CAP,281.4897,TON
88,ME,Mobile - Locomotives,PM10 Primary (Filt + Cond),CAP,2.324173,TON
89,ME,Mobile - Non-Road Equipment - Diesel,Carbon Monoxide,CAP,83.73227744,TON
90,ME,Mobile - Non-Road Equipment - Diesel,Nitrogen Oxides,CAP,66.41957975,TON
91,ME,Mobile - Non-Road Equipment - Diesel,PM10 Primary (Filt + Cond),CAP,18.801714307774,TON
92,ME,Mobile - Non-Road Equipment - Diesel,Volatile Organic Compounds,CAP,17.53384484227,TON
93,ME,Mobile - Non-Road Equipment - Diesel,Methane,GHG,0.4752956081,TON
94,ME,Mobile - Non-Road Equipment - Gasoline,Carbon Monoxide,CAP,7922.501180989,TON
95,ME,Mobile - Non-Road Equipment - Gasoline,Nitrogen Oxides,CAP,526.8587298657001,TON
96,ME,Mobile - Non-Road Equipment - Gasoline,Methane,GHG,22.562788218372003,TON
97,ME,Mobile - Non-Road Equipment - Other,Volatile Organic Compounds,CAP,1.2806156554,TON
98,ME,Mobile - Non-Road Equipment - Other,Carbon Dioxide,GHG,19762.20305623,TON
99,ME,Mobile - Non-Road Equipment - Other,Methane,GHG,0.9201546909,TON
100,ME,Mobile - On-Road Diesel Heavy Duty Vehicles,Ammonia,CAP,3.413274614,TON
101,ME,Mobile - On-Road Diesel Heavy Duty Vehicles,PM10 Primary (Filt + Cond),CAP,15.9032539,TON
102,ME,Mobile - On-Road Diesel Heavy Duty Vehicles,PM2.5 Primary (Filt + Cond),CAP,17.18496643,TON
103,ME,Mobile - On-Road Diesel Heavy Duty Vehicles,Sulfur Dioxide,CAP,0.2366023876,TON
104,ME,Mobile - On-Road Diesel Light Duty Vehicles,PM10 Primary (Filt + Cond),CAP,1.38837161,TON
105,ME,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.01721647,TON
106,ME,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Carbon Monoxide,CAP,625.06563193,TON
107,ME,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Sulfur Dioxide,CAP,0.1250287102999999,TON
108,ME,Mobile - On-Road non-Diesel Light Duty Vehicles,Nitrogen Oxides,CAP,431.73329400000006,TON
109,ME,Mobile - On-Road non-Diesel Light Duty Vehicles,Volatile Organic Compounds,CAP,655.47966,TON
110,ME,Mobile - On-Road non-Diesel Light Duty Vehicles,Carbon Dioxide,GHG,162303.71,TON
111,ME,Mobile - On-Road non-Diesel Light Duty Vehicles,Nitrous Oxide,GHG,4.88499394,TON
112,ME,Solvent - Consumer & Commercial Solvent Use,Volatile Organic Compounds,CAP,91.346704,TON
113,ME,Solvent - Degreasing,Volatile Organic Compounds,CAP,8.593556,TON
114,ME,Solvent - Industrial Surface Coating & Solvent Use,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
115,ME,Solvent - Industrial Surface Coating & Solvent Use,Volatile Organic Compounds,CAP,103.1661812,TON
116,ME,Solvent - Non-Industrial Surface Coating,Volatile Organic Compounds,CAP,196.83226,TON
117,ME,Waste Disposal,Carbon Monoxide,CAP,667.02904,TON
118,ME,Waste Disposal,PM10 Primary (Filt + Cond),CAP,68.371324,TON
119,ME,Waste Disposal,Sulfur Dioxide,CAP,6.94158072,TON
