,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,NV,Carson city,All Sectors,Ammonia,CAP,911.2354539719801,TON
1,NV,Carson city,All Sectors,Carbon Monoxide,CAP,7748.233068018,TON
2,NV,Carson city,All Sectors,Nitrogen Oxides,CAP,4525.362120074097,TON
3,NV,Carson city,All Sectors,PM10 Primary (Filt + Cond),CAP,965.9963837127998,TON
4,NV,Carson city,All Sectors,PM2.5 Primary (Filt + Cond),CAP,803.7825699940722,TON
5,NV,Carson city,All Sectors,Sulfur Dioxide,CAP,57.35058178465589,TON
6,NV,Carson city,All Sectors,Volatile Organic Compounds,CAP,1956.5627965800002,TON
7,NV,Churchill,All Sectors,Ammonia,CAP,911.2354539719801,TON
8,NV,Churchill,All Sectors,Carbon Monoxide,CAP,7748.233068018,TON
9,NV,Churchill,All Sectors,Nitrogen Oxides,CAP,4525.362120074097,TON
10,NV,Churchill,All Sectors,PM10 Primary (Filt + Cond),CAP,965.9963837127998,TON
11,NV,Churchill,All Sectors,PM2.5 Primary (Filt + Cond),CAP,803.7825699940722,TON
12,NV,Churchill,All Sectors,Sulfur Dioxide,CAP,57.35058178465589,TON
13,NV,Churchill,All Sectors,Volatile Organic Compounds,CAP,1956.5627965800002,TON
14,NV,Churchill,All Sectors,Carbon Dioxide,GHG,51704.407136199996,TON
15,NV,Churchill,All Sectors,Methane,GHG,46.725043497200005,TON
16,NV,Churchill,All Sectors,Nitrous Oxide,GHG,4.3136675304,TON
17,NV,Clark,All Sectors,Ammonia,CAP,911.2354539719801,TON
18,NV,Clark,All Sectors,Carbon Monoxide,CAP,7748.233068018,TON
19,NV,Clark,All Sectors,Nitrogen Oxides,CAP,4525.362120074097,TON
20,NV,Clark,All Sectors,PM10 Primary (Filt + Cond),CAP,965.9963837127998,TON
21,NV,Clark,All Sectors,PM2.5 Primary (Filt + Cond),CAP,803.7825699940722,TON
22,NV,Clark,All Sectors,Sulfur Dioxide,CAP,57.35058178465589,TON
23,NV,Clark,All Sectors,Volatile Organic Compounds,CAP,1956.5627965800002,TON
24,NV,Douglas,All Sectors,Ammonia,CAP,911.2354539719801,TON
25,NV,Douglas,All Sectors,Carbon Monoxide,CAP,7748.233068018,TON
26,NV,Douglas,All Sectors,Nitrogen Oxides,CAP,4525.362120074097,TON
27,NV,Douglas,All Sectors,PM10 Primary (Filt + Cond),CAP,965.9963837127998,TON
28,NV,Douglas,All Sectors,PM2.5 Primary (Filt + Cond),CAP,803.7825699940722,TON
