,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,NV,All Sectors,Ammonia,CAP,911.2354539719801,TON
1,NV,All Sectors,Carbon Monoxide,CAP,7748.233068018,TON
2,NV,All Sectors,Nitrogen Oxides,CAP,4525.362120074097,TON
3,NV,All Sectors,PM10 Primary (Filt + Cond),CAP,965.9963837127998,TON
4,NV,All Sectors,PM2.5 Primary (Filt + Cond),CAP,803.7825699940722,TON
5,NV,All Sectors,Sulfur Dioxide,CAP,57.35058178465589,TON
6,NV,All Sectors,Volatile Organic Compounds,CAP,1956.5627965800002,TON
7,NV,All Sectors,Carbon Dioxide,GHG,51704.407136199996,TON
8,NV,All Sectors,Methane,GHG,46.725043497200005,TON
9,NV,All Sectors,Nitrous Oxide,GHG,4.3136675304,TON
10,NV,Agriculture - Crops & Livestock Dust,PM2.5 Primary (Filt + Cond),CAP,97.9974541668,TON
11,NV,Agriculture - Livestock Waste,Ammonia,CAP,860.14584907,TON
12,NV,Agriculture - Livestock Waste,Volatile Organic Compounds,CAP,119.653668149,TON
13,NV,Biogenics - Vegetation and Soil,Carbon Monoxide,CAP,3859.587,TON
14,NV,Biogenics - Vegetation and Soil,Nitrogen Oxides,CAP,2277.128,TON
15,NV,Bulk Gasoline Terminals,PM10 Primary (Filt + Cond),CAP,3.053,TON
16,NV,Commercial Cooking,Carbon Monoxide,CAP,0.17688686,TON
17,NV,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,13.6529097,TON
18,NV,Dust - Construction Dust,Carbon Monoxide,CAP,11.05696,TON
19,NV,Dust - Construction Dust,PM2.5 Primary (Filt + Cond),CAP,5.06920115,TON
20,NV,Dust - Paved Road Dust,PM2.5 Primary (Filt + Cond),CAP,29.53448,TON
21,NV,Dust - Unpaved Road Dust,PM10 Primary (Filt + Cond),CAP,896.6225,TON
22,NV,Fires - Prescribed Fires,Sulfur Dioxide,CAP,0.921396,TON
23,NV,Fires - Prescribed Fires,Volatile Organic Compounds,CAP,325.03213600000004,TON
24,NV,Fires - Prescribed Fires,Methane,GHG,43.191334,TON
25,NV,Fires - Wildfires,Ammonia,CAP,11.755452,TON
26,NV,Fires - Wildfires,Volatile Organic Compounds,CAP,0.6265189999999999,TON
27,NV,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.87383876,TON
28,NV,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.01166311,TON
29,NV,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.007930915,TON
30,NV,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
31,NV,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
32,NV,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.75387397,TON
33,NV,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,41.05926,TON
34,NV,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,82.005327013011,TON
35,NV,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,4.0381004e-05,TON
36,NV,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.005867195,TON
37,NV,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.8445168,TON
38,NV,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.87470231,TON
39,NV,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.05558387,TON
40,NV,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.002774431,TON
41,NV,Fuel Comb - Electric Generation - Oil,Nitrogen Oxides,CAP,3.6706719999999997,TON
42,NV,Fuel Comb - Electric Generation - Oil,PM10 Primary (Filt + Cond),CAP,0.01375,TON
