Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,MN,3780,4804,4185,4011,4079,4061,3748,3108,3205,3344,2592
,Statewide Total,Cooperative,MN,0,0,0,0,0,0,0,1,0,2,1
,Statewide Total,Privately Owned,MN,2,0,0,1,3,4,1,7,3,1,15
,Statewide Total,Investor Owned,MN,3710,4730,4103,3957,4058,4000,3660,3022,3124,3254,2507
,Statewide Total,Municipal Owned,MN,68,74,82,53,18,57,87,78,78,87,69
40091,PAUL BUNYAN NATURAL GAS,Privately Owned,MN,0,0,0,0,0,0,0,0,0,0,0
40022,AGRINATURAL GAS,Privately Owned,MN,0,0,0,0,0,0,0,0,0,0,0
39611,LAKE REGION ENERGY SERVICES INC,Privately Owned,MN,0,0,0,0,0,0,0,0,0,0,0
39314,COMMUNITY CO-OPS OF LAKE PARK,Cooperative,MN,0,0,0,0,0,0,0,0,0,0,0
39199,BATTLE LAKE NATURAL GAS,Municipal Owned,MN,0,0,0,0,0,0,2,0,0,0,0
39198,DOOLEY'S NATURAL GAS II LLC,Privately Owned,MN,0,0,0,0,0,0,0,0,0,0,0
39168,UNITED NATURAL GAS-NW GAS CONTRACTED,Cooperative,MN,0,0,0,0,0,0,0,1,0,2,1
39008,BROWNTON MUNICIPAL NATURAL GAS,Municipal Owned,MN,0,0,0,0,0,0,0,1,1,0,0
32687,"Dooley’s Natural Gas, LLC",Privately Owned,MN,0,0,0,1,0,0,0,1,0,0,1
32315,"GREATER MINNESOTA TRANSMISSION, LLC",Investor Owned,MN,0,0,0,0,0,0,0,0,0,1,0
32198,MINNESOTA ENERGY RESOURCES CORPORATION,Investor Owned,MN,52,33,43,43,41,49,51,50,47,40,35
31907,NORTHWEST NATURAL GAS OF MURRAY COUNTY LLC,Privately Owned,MN,0,0,0,0,0,0,1,0,1,1,2
31906,NORTHWEST NATURAL GAS LLC,Privately Owned,MN,0,0,0,0,3,4,0,6,2,0,12
31433,CITY OF HENNING,Municipal Owned,MN,0,0,1,2,0,0,0,0,1,4,0
31349,"FAIRFAX, CITY OF",Municipal Owned,MN,0,0,0,0,0,0,0,0,0,0,0
