Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,MN,9781,9856,8456,8506,8825,8341,8536,8524,8076,10049,7798
,Statewide Total,Cooperative,MN,0,0,0,0,0,0,0,1,1,4,3
,Statewide Total,Privately Owned,MN,5,10,3,19,21,10,10,16,11,20,25
,Statewide Total,Investor Owned,MN,9462,9544,8179,8156,8550,8082,7914,8073,7719,9567,7587
,Statewide Total,Municipal Owned,MN,314,302,274,331,254,249,612,434,345,458,183
40091,PAUL BUNYAN NATURAL GAS,Privately Owned,MN,0,0,0,0,0,0,0,0,0,0,0
40022,AGRINATURAL GAS,Privately Owned,MN,0,0,0,0,0,0,0,0,0,0,0
39611,LAKE REGION ENERGY SERVICES INC,Privately Owned,MN,0,0,0,0,0,0,0,3,7,12,3
39314,COMMUNITY CO-OPS OF LAKE PARK,Cooperative,MN,0,0,0,0,0,0,0,0,0,2,2
39199,BATTLE LAKE NATURAL GAS,Municipal Owned,MN,0,0,0,0,0,1,2,1,0,0,0
39198,DOOLEY'S NATURAL GAS II LLC,Privately Owned,MN,0,0,0,0,0,1,3,2,1,1,1
39168,UNITED NATURAL GAS-NW GAS CONTRACTED,Cooperative,MN,0,0,0,0,0,0,0,1,1,2,1
39008,BROWNTON MUNICIPAL NATURAL GAS,Municipal Owned,MN,0,0,0,0,1,1,0,2,1,7,2
32687,"Dooley’s Natural Gas, LLC",Privately Owned,MN,0,0,0,1,10,2,3,3,0,0,1
32315,"GREATER MINNESOTA TRANSMISSION, LLC",Investor Owned,MN,0,0,0,0,0,0,0,0,0,1,0
32198,MINNESOTA ENERGY RESOURCES CORPORATION,Investor Owned,MN,913,789,798,1069,1171,1103,1258,1253,1126,2045,1441
31907,NORTHWEST NATURAL GAS OF MURRAY COUNTY LLC,Privately Owned,MN,0,0,1,7,2,0,1,0,1,1,2
31906,NORTHWEST NATURAL GAS LLC,Privately Owned,MN,0,1,0,10,7,6,1,7,2,0,12
31433,CITY OF HENNING,Municipal Owned,MN,2,1,2,5,8,1,1,1,3,6,1
31349,"FAIRFAX, CITY OF",Municipal Owned,MN,2,1,0,0,0,0,0,1,0,0,0
31292,NORTHWEST GAS,Privately Owned,MN,2,0,1,1,0,0,0,1,0,4,3
31222,"TYLER, CITY OF",Municipal Owned,MN,0,6,0,0,0,0,0,0,1,0,0
31099,"BAGLEY NATURAL GAS, CITY OF",Municipal Owned,MN,9,0,0,0,1,2,0,0,1,0,0
31098,"CLEARBROOK MUNICIPAL GAS, CITY OF",Municipal Owned,MN,1,0,1,0,0,1,0,0,0,0,2
31093,CITY OF FOSSTON MUNICIPAL GAS,Municipal Owned,MN,0,0,0,0,0,3,0,0,1,0,0
