,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,AZ,Apache,All Sectors,Ammonia,CAP,2553.5392791639997,TON
1,AZ,Apache,All Sectors,Carbon Monoxide,CAP,37767.15690391194,TON
2,AZ,Apache,All Sectors,Nitrogen Oxides,CAP,3341.12055276182,TON
3,AZ,Apache,All Sectors,PM10 Primary (Filt + Cond),CAP,9502.975423656208,TON
4,AZ,Apache,All Sectors,PM2.5 Primary (Filt + Cond),CAP,309.1798127320999,TON
5,AZ,Apache,All Sectors,Sulfur Dioxide,CAP,110.34280137760001,TON
6,AZ,Apache,All Sectors,Volatile Organic Compounds,CAP,23044.508177015625,TON
7,AZ,Apache,All Sectors,Carbon Dioxide,GHG,944354.6502,TON
8,AZ,Apache,All Sectors,Methane,GHG,126.52759726199999,TON
9,AZ,Apache,All Sectors,Nitrous Oxide,GHG,9.277664446900001,TON
10,AZ,Cochise,All Sectors,Ammonia,CAP,2553.5392791639997,TON
11,AZ,Cochise,All Sectors,Carbon Monoxide,CAP,37767.15690391194,TON
12,AZ,Cochise,All Sectors,Nitrogen Oxides,CAP,3341.12055276182,TON
13,AZ,Cochise,All Sectors,PM10 Primary (Filt + Cond),CAP,9502.975423656208,TON
14,AZ,Cochise,All Sectors,PM2.5 Primary (Filt + Cond),CAP,309.1798127320999,TON
15,AZ,Cochise,All Sectors,Sulfur Dioxide,CAP,110.34280137760001,TON
16,AZ,Cochise,All Sectors,Volatile Organic Compounds,CAP,23044.508177015625,TON
17,AZ,Coconino,All Sectors,Ammonia,CAP,2553.5392791639997,TON
18,AZ,Coconino,All Sectors,Carbon Monoxide,CAP,37767.15690391194,TON
19,AZ,Coconino,All Sectors,Nitrogen Oxides,CAP,3341.12055276182,TON
20,AZ,Coconino,All Sectors,PM10 Primary (Filt + Cond),CAP,9502.975423656208,TON
21,AZ,Coconino,All Sectors,PM2.5 Primary (Filt + Cond),CAP,309.1798127320999,TON
22,AZ,Coconino,All Sectors,Sulfur Dioxide,CAP,110.34280137760001,TON
23,AZ,Coconino,All Sectors,Volatile Organic Compounds,CAP,23044.508177015625,TON
24,AZ,Gila,All Sectors,Ammonia,CAP,2553.5392791639997,TON
25,AZ,Gila,All Sectors,Carbon Monoxide,CAP,37767.15690391194,TON
26,AZ,Gila,All Sectors,Nitrogen Oxides,CAP,3341.12055276182,TON
27,AZ,Gila,All Sectors,PM10 Primary (Filt + Cond),CAP,9502.975423656208,TON
28,AZ,Gila,All Sectors,PM2.5 Primary (Filt + Cond),CAP,309.1798127320999,TON
29,AZ,Gila,All Sectors,Sulfur Dioxide,CAP,110.34280137760001,TON
30,AZ,Gila,All Sectors,Volatile Organic Compounds,CAP,23044.508177015625,TON
31,AZ,Graham,All Sectors,Ammonia,CAP,2553.5392791639997,TON
32,AZ,Graham,All Sectors,Carbon Monoxide,CAP,37767.15690391194,TON
33,AZ,Graham,All Sectors,Nitrogen Oxides,CAP,3341.12055276182,TON
34,AZ,Graham,All Sectors,PM10 Primary (Filt + Cond),CAP,9502.975423656208,TON
35,AZ,Graham,All Sectors,PM2.5 Primary (Filt + Cond),CAP,309.1798127320999,TON
36,AZ,Graham,All Sectors,Sulfur Dioxide,CAP,110.34280137760001,TON
37,AZ,Graham,All Sectors,Volatile Organic Compounds,CAP,23044.508177015625,TON
38,AZ,Greenlee,All Sectors,Ammonia,CAP,2553.5392791639997,TON
39,AZ,Greenlee,All Sectors,Carbon Monoxide,CAP,37767.15690391194,TON
40,AZ,Greenlee,All Sectors,Nitrogen Oxides,CAP,3341.12055276182,TON
41,AZ,Greenlee,All Sectors,PM10 Primary (Filt + Cond),CAP,9502.975423656208,TON
42,AZ,Greenlee,All Sectors,PM2.5 Primary (Filt + Cond),CAP,309.1798127320999,TON
43,AZ,Greenlee,All Sectors,Sulfur Dioxide,CAP,110.34280137760001,TON
44,AZ,Greenlee,All Sectors,Volatile Organic Compounds,CAP,23044.508177015625,TON
45,AZ,Greenlee,All Sectors,Carbon Dioxide,GHG,944354.6502,TON
46,AZ,Greenlee,All Sectors,Methane,GHG,126.52759726199999,TON
47,AZ,Greenlee,All Sectors,Nitrous Oxide,GHG,9.277664446900001,TON
48,AZ,La Paz,All Sectors,Ammonia,CAP,2553.5392791639997,TON
49,AZ,La Paz,All Sectors,Carbon Monoxide,CAP,37767.15690391194,TON
50,AZ,La Paz,All Sectors,Nitrogen Oxides,CAP,3341.12055276182,TON
51,AZ,La Paz,All Sectors,PM10 Primary (Filt + Cond),CAP,9502.975423656208,TON
52,AZ,La Paz,All Sectors,PM2.5 Primary (Filt + Cond),CAP,309.1798127320999,TON
53,AZ,La Paz,All Sectors,Sulfur Dioxide,CAP,110.34280137760001,TON
54,AZ,La Paz,All Sectors,Volatile Organic Compounds,CAP,23044.508177015625,TON
55,AZ,Maricopa,All Sectors,Ammonia,CAP,2553.5392791639997,TON
56,AZ,Maricopa,All Sectors,Carbon Monoxide,CAP,37767.15690391194,TON
57,AZ,Maricopa,All Sectors,Nitrogen Oxides,CAP,3341.12055276182,TON
58,AZ,Maricopa,All Sectors,PM10 Primary (Filt + Cond),CAP,9502.975423656208,TON
59,AZ,Maricopa,All Sectors,PM2.5 Primary (Filt + Cond),CAP,309.1798127320999,TON
60,AZ,Maricopa,All Sectors,Sulfur Dioxide,CAP,110.34280137760001,TON
61,AZ,Maricopa,All Sectors,Volatile Organic Compounds,CAP,23044.508177015625,TON
62,AZ,Maricopa,All Sectors,Carbon Dioxide,GHG,944354.6502,TON
63,AZ,Maricopa,All Sectors,Methane,GHG,126.52759726199999,TON
64,AZ,Maricopa,All Sectors,Nitrous Oxide,GHG,9.277664446900001,TON
65,AZ,Mohave,All Sectors,Ammonia,CAP,2553.5392791639997,TON
66,AZ,Mohave,All Sectors,Carbon Monoxide,CAP,37767.15690391194,TON
67,AZ,Mohave,All Sectors,Nitrogen Oxides,CAP,3341.12055276182,TON
68,AZ,Mohave,All Sectors,PM10 Primary (Filt + Cond),CAP,9502.975423656208,TON
69,AZ,Mohave,All Sectors,PM2.5 Primary (Filt + Cond),CAP,309.1798127320999,TON
70,AZ,Mohave,All Sectors,Sulfur Dioxide,CAP,110.34280137760001,TON
71,AZ,Mohave,All Sectors,Volatile Organic Compounds,CAP,23044.508177015625,TON
72,AZ,Mohave,All Sectors,Carbon Dioxide,GHG,944354.6502,TON
