,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
379,VA,51159,Richmond,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,1.70431879e-05,TON
921,VA,51075,Goochland,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.187514189,TON
1575,VA,51111,Lunenburg,Fuel Comb - Residential - Wood,Ammonia,CAP,1.6339752551,TON
1576,VA,51117,Mecklenburg,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,7.24602046,TON
1837,VA,51163,Rockbridge,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,75.33648652,TON
2033,VA,51840,Winchester city,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.168827447,TON
2302,VA,51037,Charlotte,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,26.701368900000002,TON
2554,VA,51133,Northumberland,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.1392102,TON
3228,VA,51013,Arlington,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.8705301999999999,TON
3853,VA,51051,Dickenson,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,1.3634958380000002,TON
4570,VA,51620,Franklin city,Fuel Comb - Residential - Wood,Ammonia,CAP,0.43492944641000003,TON
4571,VA,51640,Galax city,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,10.324460787000001,TON
4843,VA,51760,Richmond city,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,57.228104578509,TON
4909,VA,51159,Richmond,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.269916057,TON
5690,VA,51085,Hanover,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.5583260729999999,TON
6033,VA,51037,Charlotte,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.7339241818000001,TON
7089,VA,51683,Manassas city,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,14.99194,TON
8364,VA,51059,Fairfax,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,2.4312764,TON
8745,VA,51530,Buena Vista city,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.156442702,TON
9328,VA,51660,Harrisonburg city,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.3320189,TON
11074,VA,51115,Mathews,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.8640068999999999,TON
11239,VA,51073,Gloucester,Commercial Cooking,Carbon Monoxide,CAP,4.807488200000001,TON
11675,VA,51113,Madison,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.02166425,TON
12620,VA,51105,Lee,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,2.364543,TON
12767,VA,51003,Albemarle,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.711375,TON
13030,VA,51071,Giles,Fuel Comb - Residential - Oil,Ammonia,CAP,0.17356683,TON
13189,VA,51037,Charlotte,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0424984169,TON
13394,VA,51027,Buchanan,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,2.9290599999999998,TON
14106,VA,51001,Accomack,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.4803547,TON
14935,VA,51177,Spotsylvania,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.396253711,TON
15784,VA,51700,Newport News city,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0011498577,TON
16067,VA,51810,Virginia Beach city,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.12492887,TON
16508,VA,51029,Buckingham,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0009082377,TON
16885,VA,51147,Prince Edward,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.09067027,TON
16928,VA,51175,Southampton,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0024925629999999997,TON
16929,VA,51175,Southampton,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.2577311,TON
18815,VA,51025,Brunswick,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0008189952000000001,TON
19407,VA,51097,King and Queen,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0007381464,TON
20024,VA,51580,Covington city,Commercial Cooking,Volatile Organic Compounds,CAP,0.776993899,TON
20071,VA,51161,Roanoke,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.02204271,TON
20112,VA,51620,Franklin city,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.046607939,TON
20938,VA,51153,Prince William,Fuel Comb - Residential - Wood,Ammonia,CAP,18.445410651,TON
23943,VA,51670,Hopewell city,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.21244327639199997,TON
24544,VA,51179,Stafford,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.07654797,TON
24794,VA,51610,Falls Church city,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.07096849599999999,TON
26067,VA,51101,King William,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,277.18605848,TON
26817,VA,51685,Manassas Park city,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0248962562,TON
27129,VA,51173,Smyth,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.80661577,TON
28881,VA,51177,Spotsylvania,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.633155,TON
29184,VA,51181,Surry,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.04863067,TON
29187,VA,51121,Montgomery,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,4.283164,TON
29649,VA,51071,Giles,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0066831472,TON
31501,VA,51580,Covington city,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.004316596,TON
31929,VA,51079,Greene,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.1722322,TON
33221,VA,51173,Smyth,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.02845932,TON
33501,VA,51081,Greensville,Fuel Comb - Residential - Other,Ammonia,CAP,0.01509824,TON
34673,VA,51157,Rappahannock,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.009233779000000001,TON
34674,VA,51157,Rappahannock,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.00627897,TON
34711,VA,51700,Newport News city,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,5.281644,TON
34933,VA,51700,Newport News city,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.25503923,TON
35234,VA,51640,Galax city,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.002727883,TON
36052,VA,51680,Lynchburg city,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.00725921,TON
36234,VA,51033,Caroline,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.04350125,TON
36512,VA,51620,Franklin city,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.002222536,TON
37750,VA,51540,Charlottesville city,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,6.097948000000001,TON
37833,VA,51630,Fredericksburg city,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,3.379207,TON
38243,VA,51181,Surry,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00059963606,TON
38554,VA,51131,Northampton,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0064549701000000004,TON
38578,VA,51159,Richmond,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,3.3660299e-05,TON
38583,VA,51760,Richmond city,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,3.94122006,TON
38826,VA,51650,Hampton city,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.10107873,TON
38839,VA,51131,Northampton,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,2.4555950199999996e-05,TON
