,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
47,IL,17061,Greene,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,3.37571242,TON
548,IL,17089,Kane,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
564,IL,17125,Mason,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0,TON
2193,IL,17083,Jersey,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,5.62217296,TON
3031,IL,17069,Hardin,Commercial Cooking,Carbon Monoxide,CAP,0.38465322,TON
4145,IL,17005,Bond,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
4150,IL,17007,Boone,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,62.302576335,TON
5545,IL,17033,Crawford,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,4.85857578,TON
6920,IL,17067,Hancock,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.01033081389,TON
7293,IL,17105,Livingston,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,1.5147538999999999,TON
7356,IL,17155,Putnam,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
10067,IL,17125,Mason,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.02351253187,TON
10416,IL,17003,Alexander,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.00496763702,TON
11504,IL,17009,Brown,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.7618132,TON
12488,IL,17145,Perry,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,1.090888604,TON
14742,IL,17011,Bureau,Commercial Cooking,Volatile Organic Compounds,CAP,1.20214331,TON
14894,IL,17013,Calhoun,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0,TON
15755,IL,17073,Henry,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0,TON
16495,IL,17039,De Witt,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,4.692097,TON
16597,IL,17195,Whiteside,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.3740952,TON
17478,IL,17053,Ford,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,3.942442e-07,TON
17627,IL,17089,Kane,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,3.2247689999999998,TON
17938,IL,17043,DuPage,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.01844317,TON
18254,IL,17149,Pike,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.0,TON
18918,IL,17003,Alexander,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.03476818,TON
18988,IL,17107,Logan,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
19569,IL,17005,Bond,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.010035935690000001,TON
19575,IL,17095,Knox,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.251633,TON
19595,IL,17167,Sangamon,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.5377695610000001,TON
19730,IL,17099,La Salle,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
20028,IL,17195,Whiteside,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,3.719541698,TON
21295,IL,17137,Morgan,Fuel Comb - Residential - Wood,Ammonia,CAP,2.1478783677,TON
23810,IL,17163,St. Clair,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.34207290799999995,TON
24345,IL,17163,St. Clair,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.09636452,TON
24366,IL,17155,Putnam,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,1.46809952,TON
25189,IL,17185,Wabash,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
27918,IL,17007,Boone,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0,TON
27923,IL,17021,Christian,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.0,TON
28749,IL,17143,Peoria,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
28828,IL,17037,DeKalb,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,3.8297579999999996e-05,TON
31364,IL,17037,DeKalb,Fuel Comb - Residential - Other,Ammonia,CAP,0.05143796,TON
33039,IL,17043,DuPage,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,13.45111,TON
33225,IL,17031,Cook,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.0,TON
33238,IL,17037,DeKalb,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
34807,IL,17111,McHenry,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,148.8384,TON
35141,IL,17171,Scott,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,5.556988,TON
37772,IL,17193,White,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,3.2028869999999996e-07,TON
