,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
102,MN,27111,Otter Tail,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.1662942,TON
411,MN,27075,Lake,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.1649269,TON
423,MN,27123,Ramsey,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,5.86990381,TON
643,MN,27129,Renville,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,95.64652397,TON
2083,MN,27131,Rice,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,1.1435030561,TON
2177,MN,27021,Cass,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.01211381,TON
5324,MN,27141,Sherburne,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,821.35841633,TON
5736,MN,27011,Big Stone,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01114309,TON
8770,MN,27145,Stearns,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0064090226,TON
8857,MN,27153,Todd,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,5.306214,TON
9367,MN,27119,Polk,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.11344066,TON
10115,MN,27151,Swift,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.00022570749400000002,TON
11108,MN,27141,Sherburne,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.04139876,TON
11176,MN,27023,Chippewa,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.0035557609999999997,TON
12106,MN,27035,Crow Wing,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.2637247428,TON
13522,MN,27085,McLeod,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.00022266430000000002,TON
13969,MN,27003,Anoka,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,25.70644,TON
14288,MN,27167,Wilkin,Commercial Cooking,Carbon Monoxide,CAP,0.152460294,TON
14398,MN,27017,Carlton,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,1.180877,TON
18251,MN,27155,Traverse,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0008506048,TON
19630,MN,27037,Dakota,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,2.945357425,TON
20155,MN,27119,Polk,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,306.78356043,TON
20167,MN,27073,Lac qui Parle,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.087959325,TON
21041,MN,27151,Swift,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.17084405100000002,TON
21128,MN,27005,Becker,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,54.49265512,TON
21337,MN,27021,Cass,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.01401082,TON
22336,MN,27089,Marshall,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.012002712414,TON
24105,MN,27015,Brown,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,3.522523495,TON
27218,MN,27041,Douglas,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.0010480510000000001,TON
27219,MN,27041,Douglas,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0001007741,TON
27986,MN,27041,Douglas,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.460094967,TON
30128,MN,27113,Pennington,Commercial Cooking,Volatile Organic Compounds,CAP,0.867887099,TON
30150,MN,27141,Sherburne,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.0848028,TON
30289,MN,27019,Carver,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,4.992973999999999,TON
31704,MN,27051,Grant,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,1.0355436003,TON
32106,MN,27095,Mille Lacs,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00207884354,TON
32168,MN,27161,Waseca,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.004046227,TON
32420,MN,27123,Ramsey,Fuel Comb - Residential - Oil,Ammonia,CAP,0.413349032,TON
32715,MN,27029,Clearwater,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.007173651949999999,TON
33639,MN,27025,Chisago,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.075854038,TON
34339,MN,27003,Anoka,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.5556754070000001,TON
35088,MN,27039,Dodge,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0122172561,TON
35461,MN,27077,Lake of the Woods,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.01386986,TON
35462,MN,27139,Scott,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,2.597991,TON
37545,MN,27051,Grant,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.001477609,TON
39336,MN,27145,Stearns,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,2.7854408,TON
41762,MN,27073,Lac qui Parle,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.2235578,TON
42869,MN,27065,Kanabec,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,2.702858235,TON
44347,MN,27009,Benton,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0010197919800000001,TON
45485,MN,27103,Nicollet,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.229641331,TON
45806,MN,27017,Carlton,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,11.0524989,TON
45813,MN,27111,Otter Tail,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,3.564714586,TON
45917,MN,27171,Wright,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,21.24990359,TON
45962,MN,27103,Nicollet,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,2.007348,TON
45963,MN,27103,Nicollet,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.1897856,TON
46032,MN,27007,Beltrami,Commercial Cooking,Carbon Monoxide,CAP,6.0939625,TON
46663,MN,27117,Pipestone,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0111964903,TON
48827,MN,27091,Martin,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.1026557595,TON
52752,MN,27083,Lyon,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.07896745,TON
53508,MN,27165,Watonwan,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.074427118,TON
53562,MN,27037,Dakota,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,11.88963,TON
54352,MN,27015,Brown,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.739815,TON
54537,MN,27099,Mower,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,9.156051,TON
55015,MN,27021,Cass,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,5.758004e-05,TON
55572,MN,27173,Yellow Medicine,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.005629584,TON
55671,MN,27045,Fillmore,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.00680783,TON
55979,MN,27053,Hennepin,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.08514987,TON
56320,MN,27003,Anoka,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0083681141,TON
56609,MN,27007,Beltrami,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.13868429999999998,TON
57271,MN,27135,Roseau,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.03477369,TON
57608,MN,27103,Nicollet,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,6.870194e-05,TON
59281,MN,27167,Wilkin,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.194525444,TON
60613,MN,27069,Kittson,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,2.12439796,TON
60693,MN,27023,Chippewa,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,4.00054731,TON
61759,MN,27129,Renville,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,10.69983,TON
61797,MN,27021,Cass,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.4860746,TON
62173,MN,27045,Fillmore,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.6170505000000001,TON
63033,MN,27087,Mahnomen,Fuel Comb - Residential - Oil,Ammonia,CAP,0.103635079,TON
66149,MN,27105,Nobles,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,4.683508,TON
68030,MN,27159,Wadena,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0320062964,TON
68942,MN,27033,Cottonwood,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.1523618205,TON
71159,MN,27037,Dakota,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,1.4764049127,TON
73521,MN,27023,Chippewa,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.004561585,TON
75025,MN,27067,Kandiyohi,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,1.23719,TON
75610,MN,27117,Pipestone,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0045641990000000006,TON
76189,MN,27055,Houston,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,7.200602e-05,TON
77846,MN,27075,Lake,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,21.36182984,TON
78357,MN,27135,Roseau,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.03592693,TON
78467,MN,27167,Wilkin,Fuel Comb - Residential - Oil,Ammonia,CAP,0.091325918,TON
80008,MN,27011,Big Stone,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,1.0006138589,TON
81166,MN,27085,McLeod,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,6.307949e-05,TON
81703,MN,27015,Brown,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.09170413300000001,TON
83602,MN,27131,Rice,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,25.1172883,TON
85068,MN,27125,Red Lake,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.8356534029000001,TON
85568,MN,27149,Stevens,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.09177727039999999,TON
87368,MN,27069,Kittson,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.105918785,TON
87974,MN,27035,Crow Wing,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.202042782,TON
88366,MN,27067,Kandiyohi,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0015634634500000001,TON
91159,MN,27119,Polk,Fuel Comb - Residential - Other,Ammonia,CAP,0.05491778,TON
93081,MN,27061,Itasca,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.44521795399999997,TON
95032,MN,27015,Brown,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,5.812427,TON
95432,MN,27009,Benton,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.0008284786,TON
95766,MN,27019,Carver,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.07035125,TON
96160,MN,27099,Mower,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.0671682,TON
96716,MN,27139,Scott,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.601628304,TON
97433,MN,27105,Nobles,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.09282777846000001,TON
97910,MN,27065,Kanabec,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.2049548703,TON
99698,MN,27085,McLeod,Fuel Comb - Residential - Wood,Ammonia,CAP,4.844792696,TON
100255,MN,27071,Koochiching,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,4.5010650000000005,TON
102453,MN,27001,Aitkin,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.0235346448,TON
104596,MN,27145,Stearns,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.009104862,TON
105975,MN,27013,Blue Earth,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.6163290752,TON
106846,MN,27095,Mille Lacs,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.01589076,TON
107107,MN,27141,Sherburne,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,22.4283787,TON
107495,MN,27165,Watonwan,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,7.1132550000000005,TON
107882,MN,27131,Rice,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.154039265,TON
107945,MN,27087,Mahnomen,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.061418236560000006,TON
108455,MN,27147,Steele,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.16306099999999998,TON
108476,MN,27013,Blue Earth,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.002296458,TON
108686,MN,27031,Cook,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0016763589999999999,TON
108897,MN,27119,Polk,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,4.076699,TON
109436,MN,27085,McLeod,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0007570586999999999,TON
109882,MN,27073,Lac qui Parle,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0001644191,TON
110482,MN,27113,Pennington,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.09896601,TON
111525,MN,27135,Roseau,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,2.2793989999999998e-05,TON
111682,MN,27127,Redwood,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.0003677832,TON
111835,MN,27015,Brown,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.00093492017,TON
112501,MN,27159,Wadena,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0002494876,TON
113059,MN,27129,Renville,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,2.397145e-05,TON
113854,MN,27121,Pope,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.04050466,TON
114010,MN,27035,Crow Wing,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,24.12279,TON
114014,MN,27149,Stevens,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,7.123875,TON
114113,MN,27015,Brown,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.1511231,TON
114216,MN,27125,Red Lake,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.02726206,TON
114319,MN,27039,Dodge,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,7.869908000000001,TON
116155,MN,27105,Nobles,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,97.54680686,TON
117063,MN,27145,Stearns,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.29361652899999996,TON
117707,MN,27051,Grant,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,6.61170512e-05,TON
119112,MN,27009,Benton,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,35.77469,TON
120771,MN,27011,Big Stone,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.015548500000000002,TON
121118,MN,27007,Beltrami,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0007329897689999999,TON
121354,MN,27091,Martin,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,3.472061,TON
121662,MN,27021,Cass,Fuel Comb - Residential - Wood,Ammonia,CAP,18.90252534,TON
122632,MN,27171,Wright,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.66718857,TON
122777,MN,27147,Steele,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.1136935897,TON
123040,MN,27015,Brown,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,12.82249,TON
