,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
205,GA,13083,Dade,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,20.923035505,TON
207,GA,13091,Dodge,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,20.148640004,TON
895,GA,13123,Gilmer,Fuel Comb - Residential - Other,Ammonia,CAP,0.05971179,TON
1785,GA,13179,Liberty,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
3121,GA,13107,Emanuel,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.0016812886600000001,TON
3241,GA,13299,Ware,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0011797659,TON
3481,GA,13245,Richmond,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,73.54673000000001,TON
4188,GA,13223,Paulding,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,16.48819738,TON
4253,GA,13135,Gwinnett,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.08583403,TON
4407,GA,13015,Bartow,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,2.251310042,TON
5021,GA,13079,Crawford,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,6.057348000000001e-05,TON
5169,GA,13037,Calhoun,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,0.5439941027,TON
5418,GA,13193,Macon,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.06870402,TON
6584,GA,13119,Franklin,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.000590582,TON
6845,GA,13229,Pierce,Commercial Cooking,Volatile Organic Compounds,CAP,0.88966223,TON
7094,GA,13081,Crisp,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0025445152,TON
9218,GA,13115,Floyd,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00115450509,TON
10556,GA,13059,Clarke,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
11095,GA,13131,Grady,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.03497659,TON
11452,GA,13037,Calhoun,Fuel Comb - Residential - Oil,Ammonia,CAP,0.001943144,TON
11702,GA,13275,Thomas,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,2.480614,TON
11704,GA,13057,Cherokee,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.019405008,TON
11774,GA,13275,Thomas,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.00902174,TON
11834,GA,13047,Catoosa,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
12466,GA,13253,Seminole,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.01618437,TON
12617,GA,13087,Decatur,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.004595962,TON
13582,GA,13263,Talbot,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.8983215,TON
14526,GA,13019,Berrien,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
15158,GA,13023,Bleckley,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.2737834,TON
15326,GA,13007,Baker,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
15595,GA,13291,Union,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.052455499999999995,TON
15634,GA,13243,Randolph,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
16314,GA,13315,Wilcox,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.03517051,TON
16590,GA,13211,Morgan,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.16934029999999997,TON
17106,GA,13065,Clinch,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0021472467,TON
17594,GA,13033,Burke,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.01655919,TON
18887,GA,13131,Grady,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,1.671646,TON
19294,GA,13259,Stewart,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,7.2603901368,TON
19524,GA,13039,Camden,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.0014288616,TON
20418,GA,13059,Clarke,Commercial Cooking,Volatile Organic Compounds,CAP,11.72118648,TON
21136,GA,13139,Hall,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,14.44300804,TON
22216,GA,13303,Washington,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,20.423069693,TON
22442,GA,13179,Liberty,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.004643429,TON
22635,GA,13023,Bleckley,Fuel Comb - Residential - Wood,Ammonia,CAP,0.6293981155,TON
22682,GA,13155,Irwin,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
23520,GA,13163,Jefferson,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
25690,GA,13119,Franklin,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.00416388,TON
25803,GA,13287,Turner,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,51.520653063000005,TON
26527,GA,13241,Rabun,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.00659281,TON
26535,GA,13215,Muscogee,Fuel Comb - Residential - Wood,Ammonia,CAP,6.5509940835,TON
26894,GA,13113,Fayette,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0028975071999999998,TON
27382,GA,13053,Chattahoochee,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
27443,GA,13215,Muscogee,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.01718794,TON
27451,GA,13193,Macon,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,1.972836,TON
27453,GA,13295,Walker,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.03678093,TON
27454,GA,13295,Walker,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0073561880000000005,TON
27495,GA,13279,Toombs,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.001430308,TON
27886,GA,13143,Haralson,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,14.8763389,TON
27932,GA,13133,Greene,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.04996655,TON
28955,GA,13083,Dade,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.003798974,TON
31323,GA,13077,Coweta,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.028800169,TON
32788,GA,13265,Taliaferro,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0025132335,TON
33044,GA,13181,Lincoln,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.001371744,TON
33182,GA,13091,Dodge,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.1585349,TON
33196,GA,13165,Jenkins,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
33302,GA,13299,Ware,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.02950767,TON
33672,GA,13035,Butts,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,1.606651,TON
34148,GA,13173,Lanier,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0001243778,TON
34254,GA,13271,Telfair,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,0.6468316,TON
34413,GA,13037,Calhoun,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.00017382080000000001,TON
35389,GA,13101,Echols,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
35392,GA,13157,Jackson,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
35555,GA,13283,Treutlen,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.003159209,TON
35652,GA,13067,Cobb,Fuel Comb - Residential - Oil,Ammonia,CAP,0.03414381,TON
36054,GA,13061,Clay,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.001292134,TON
36237,GA,13083,Dade,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,1.1516440000000001,TON
36792,GA,13033,Burke,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01369318,TON
37785,GA,13033,Burke,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01542303,TON
37888,GA,13005,Bacon,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
38337,GA,13267,Tattnall,Fuel Comb - Residential - Other,Ammonia,CAP,0.004428387,TON
39453,GA,13191,McIntosh,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0,TON
39464,GA,13221,Oglethorpe,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,5.4171540000000004e-05,TON
