,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
3264,KS,20025,Clark,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.001570466,TON
3319,KS,20169,Saline,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.3414512,TON
3670,KS,20087,Jefferson,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.0017713713,TON
9153,KS,20087,Jefferson,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.00037373910000000003,TON
11195,KS,20047,Edwards,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
12020,KS,20123,Mitchell,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0025127879999999997,TON
12493,KS,20015,Butler,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
12869,KS,20123,Mitchell,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,2.3860959999999998,TON
13098,KS,20127,Morris,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0008661221400000001,TON
13656,KS,20033,Comanche,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
14115,KS,20001,Allen,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,10.536389999999999,TON
14462,KS,20057,Ford,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
14823,KS,20163,Rooks,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.006484083000000001,TON
16061,KS,20171,Scott,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.09905649,TON
16082,KS,20123,Mitchell,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
16092,KS,20005,Atchison,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.07803969,TON
16093,KS,20005,Atchison,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.7153638000000001,TON
16455,KS,20143,Ottawa,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.06083842,TON
16893,KS,20033,Comanche,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.2992477,TON
17795,KS,20051,Ellis,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.002912541,TON
18002,KS,20073,Greenwood,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.02189398,TON
18417,KS,20131,Nemaha,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.4973232,TON
18744,KS,20203,Wichita,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.01259781,TON
19041,KS,20185,Stafford,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.00039765480000000005,TON
19467,KS,20127,Morris,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
19468,KS,20127,Morris,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
19927,KS,20017,Chase,Commercial Cooking,Carbon Monoxide,CAP,0.5229522,TON
20929,KS,20185,Stafford,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.003185217,TON
23007,KS,20167,Russell,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,0.999760505,TON
23181,KS,20115,Marion,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.02973322,TON
23364,KS,20185,Stafford,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.5382121999999999,TON
23518,KS,20077,Harper,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,7.998143509,TON
25190,KS,20199,Wallace,Commercial Cooking,Volatile Organic Compounds,CAP,0.1287905189,TON
26261,KS,20055,Finney,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
26434,KS,20003,Anderson,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,10.988349242,TON
27914,KS,20145,Pawnee,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.005052379,TON
27972,KS,20081,Haskell,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,1.429331,TON
28052,KS,20057,Ford,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,9.262699000000001,TON
29069,KS,20133,Neosho,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.5310854248,TON
29160,KS,20113,McPherson,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
29476,KS,20191,Sumner,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
29775,KS,20023,Cheyenne,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.0399311,TON
30951,KS,20183,Smith,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0005031760986,TON
31420,KS,20139,Osage,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.04781898,TON
31950,KS,20119,Meade,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
32563,KS,20023,Cheyenne,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00011992673500000001,TON
33452,KS,20197,Wabaunsee,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.15590195,TON
33491,KS,20091,Johnson,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
33947,KS,20075,Hamilton,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.49776590000000004,TON
34068,KS,20125,Montgomery,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0096206255,TON
34491,KS,20065,Graham,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
34744,KS,20129,Morton,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.04845296,TON
34995,KS,20087,Jefferson,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
36103,KS,20029,Cloud,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.00045105154,TON
36160,KS,20149,Pottawatomie,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.05241278,TON
37478,KS,20063,Gove,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.006153222,TON
