,State,Metric Type,Metric Name,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,KS,Tenure,OWNER,745845.0,92524.15,1741.37,848.51,17.38,2.82
2,KS,Tenure,RENTER,378704.0,41935.01,1257.47,489.79,5.69,4.18
3,KS,Year Built,1940-59,209198.999,59259.3,1464.91,805.96,12.99,3.85
4,KS,Year Built,1960-79,289996.825,66703.92,1517.25,668.18,12.02,3.29
5,KS,Year Built,1980-99,285192.123,88588.6,1607.76,669.79,11.98,2.58
6,KS,Year Built,2000-09,130803.063,106886.07,1743.16,663.23,9.34,2.26
7,KS,Year Built,2010+,38541.222,107518.13,1527.76,418.99,5.97,1.82
8,KS,Year Built,BEFORE 1940,170816.768,57131.62,1657.53,948.65,23.68,4.6
9,KS,Building Type,1 ATTACHED,53197.706,59778.77,1289.97,555.52,2.92,3.09
10,KS,Building Type,1 DETACHED,844804.771,86543.28,1739.91,854.68,16.29,3.02
11,KS,Building Type,MOBILE_TRAILER,39631.862,42930.93,1516.89,761.37,20.92,5.36
12,KS,Building Type,10-19 UNIT,37053.657,39709.27,1000.32,117.9,1.66,2.82
13,KS,Building Type,2 UNIT,24106.213,35947.57,992.86,458.73,3.02,4.05
14,KS,Building Type,3-4 UNIT,36271.312,32123.85,977.36,270.61,2.54,3.8899999999999997
15,KS,Building Type,5-9 UNIT,41220.319,42469.25,1073.29,182.65,1.33,2.96
16,KS,Building Type,BOAT_RV_VAN,593.377,33018.75,584.99,355.3,30.4,2.94
17,KS,Building Type,50+ UNIT,23292.003,33489.91,687.31,64.04,1.66,2.25
18,KS,Building Type,20-49 UNIT,24377.78,34563.45,792.83,86.34,1.21,2.55
19,KS,Heating Fuel,BOTTLED GAS,85364.0,81563.27,1878.33,1557.17,49.72,4.2700000000000005
20,KS,Heating Fuel,ELECTRICITY,270325.0,65542.53,1687.26,252.74,6.5,2.97
21,KS,Heating Fuel,OTHER,4591.0,57074.6,1536.29,531.04,172.77,3.92
22,KS,Heating Fuel,SOLAR,341.0,41028.54,897.41,235.71,102.95,3.01
23,KS,Heating Fuel,UTILITY GAS,740409.0,79046.84,1503.8,818.42,8.38,2.9499999999999997
24,KS,Heating Fuel,WOOD,18915.0,65271.86,1808.06,426.08,85.05,3.55
25,KS,Heating Fuel,COAL,193.0,31999.57,223.79,78.65,19.8,1.01
26,KS,Heating Fuel,NONE,2825.0,29679.43,551.62,85.92,4.7,2.16
27,KS,Heating Fuel,FUEL OIL,1586.0,51465.67,1239.15,181.28,288.2,3.32
28,KS,Percent of FPL,0-100%,120652.579,9452.17,1339.96,609.88,9.65,20.73
29,KS,Percent of FPL,100-150%,95141.047,21889.25,1363.74,671.23,13.71,9.36
30,KS,Percent of FPL,150-200%,102304.12,31270.64,1436.96,700.52,13.29,6.88
31,KS,Percent of FPL,200-400%,363472.379,54115.23,1546.75,725.6,13.98,4.22
32,KS,Percent of FPL,400%+,442978.875,132733.47,1748.12,779.93,14.01,1.92
