,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,WA,All Sectors,Ammonia,CAP,3230.1763764476973,TON
1,WA,All Sectors,Carbon Monoxide,CAP,43606.98928321878,TON
2,WA,All Sectors,Nitrogen Oxides,CAP,6686.780567751337,TON
3,WA,All Sectors,PM10 Primary (Filt + Cond),CAP,6152.250169468437,TON
4,WA,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2493.1051460366875,TON
5,WA,All Sectors,Sulfur Dioxide,CAP,144.0799555267613,TON
6,WA,All Sectors,Volatile Organic Compounds,CAP,71752.06774484688,TON
7,WA,All Sectors,Carbon Dioxide,GHG,1957580.621464784,TON
8,WA,All Sectors,Methane,GHG,14815.233292273175,TON
9,WA,All Sectors,Nitrous Oxide,GHG,14.69443933193,TON
10,WA,Agriculture - Crops & Livestock Dust,PM10 Primary (Filt + Cond),CAP,301.86531748,TON
11,WA,Agriculture - Crops & Livestock Dust,PM2.5 Primary (Filt + Cond),CAP,33.93764034,TON
12,WA,Agriculture - Fertilizer Application,Ammonia,CAP,2104.4,TON
13,WA,Agriculture - Livestock Waste,Ammonia,CAP,55.2798958,TON
14,WA,Biogenics - Vegetation and Soil,Volatile Organic Compounds,CAP,5559.146,TON
15,WA,Bulk Gasoline Terminals,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
16,WA,Bulk Gasoline Terminals,Volatile Organic Compounds,CAP,34.037434237,TON
17,WA,Commercial Cooking,Carbon Monoxide,CAP,525.8735611999999,TON
18,WA,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,33.630607399999995,TON
19,WA,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,132.9599173,TON
20,WA,Commercial Cooking,Volatile Organic Compounds,CAP,3.252187965,TON
21,WA,Dust - Construction Dust,PM10 Primary (Filt + Cond),CAP,111.792816,TON
22,WA,Dust - Paved Road Dust,PM10 Primary (Filt + Cond),CAP,847.1665,TON
23,WA,Dust - Unpaved Road Dust,PM10 Primary (Filt + Cond),CAP,3516.066,TON
24,WA,Dust - Unpaved Road Dust,PM2.5 Primary (Filt + Cond),CAP,245.4655,TON
25,WA,Fires - Agricultural Field Burning,Ammonia,CAP,737.3028,TON
26,WA,Fires - Agricultural Field Burning,Nitrogen Oxides,CAP,17.55455,TON
27,WA,Fires - Agricultural Field Burning,PM10 Primary (Filt + Cond),CAP,34.09413975,TON
28,WA,Fires - Agricultural Field Burning,Sulfur Dioxide,CAP,0.30330875,TON
29,WA,Fires - Agricultural Field Burning,Volatile Organic Compounds,CAP,15.9555,TON
30,WA,Fires - Prescribed Fires,Carbon Monoxide,CAP,18.639,TON
31,WA,Fires - Prescribed Fires,PM10 Primary (Filt + Cond),CAP,458.1412501,TON
32,WA,Fires - Prescribed Fires,PM2.5 Primary (Filt + Cond),CAP,535.3425,TON
33,WA,Fires - Prescribed Fires,Sulfur Dioxide,CAP,1.6835999999999998,TON
34,WA,Fires - Wildfires,Ammonia,CAP,267.6466199611,TON
35,WA,Fires - Wildfires,Carbon Monoxide,CAP,471.1909385724,TON
36,WA,Fires - Wildfires,Nitrogen Oxides,CAP,3978.386718047007,TON
37,WA,Fires - Wildfires,PM2.5 Primary (Filt + Cond),CAP,849.7739546338861,TON
38,WA,Fires - Wildfires,Sulfur Dioxide,CAP,3.1960025368811,TON
39,WA,Fires - Wildfires,Volatile Organic Compounds,CAP,53525.73902553978,TON
40,WA,Fires - Wildfires,Carbon Dioxide,GHG,2172.65407913,TON
41,WA,Fires - Wildfires,Methane,GHG,14719.447955920477,TON
42,WA,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.03267459,TON
43,WA,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,6.746784,TON
44,WA,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,72.95969,TON
45,WA,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.166471692,TON
46,WA,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
47,WA,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
48,WA,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
49,WA,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.47820746999999986,TON
50,WA,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,29.18565,TON
51,WA,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,5.981423400000001,TON
52,WA,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,11.2985654,TON
53,WA,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,5.221280999999999,TON
54,WA,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.00116700849,TON
55,WA,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.104889109,TON
56,WA,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.00041494748,TON
57,WA,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.000632399475,TON
58,WA,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,1.3661051e-05,TON
59,WA,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.023430791000000003,TON
60,WA,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.001756277,TON
61,WA,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.002432361,TON
62,WA,Fuel Comb - Electric Generation - Biomass,Sulfur Dioxide,CAP,7.9,TON
63,WA,Fuel Comb - Electric Generation - Biomass,Volatile Organic Compounds,CAP,3.3,TON
64,WA,Fuel Comb - Electric Generation - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,2.7485,TON
65,WA,Fuel Comb - Electric Generation - Natural Gas,Sulfur Dioxide,CAP,4.75,TON
66,WA,Fuel Comb - Electric Generation - Natural Gas,Volatile Organic Compounds,CAP,0.428,TON
