,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,MS,Adams,All Sectors,Ammonia,CAP,439.8891746437176,TON
1,MS,Adams,All Sectors,Carbon Monoxide,CAP,30131.84758534976,TON
2,MS,Adams,All Sectors,Nitrogen Oxides,CAP,6583.190003178169,TON
3,MS,Adams,All Sectors,PM10 Primary (Filt + Cond),CAP,21243.543066569317,TON
4,MS,Adams,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2823.5760375911764,TON
5,MS,Adams,All Sectors,Sulfur Dioxide,CAP,706.2554076920196,TON
6,MS,Adams,All Sectors,Volatile Organic Compounds,CAP,44029.67994154099,TON
7,MS,Adams,All Sectors,Carbon Dioxide,GHG,4189132.8395778663,TON
8,MS,Adams,All Sectors,Methane,GHG,4735.799420319525,TON
9,MS,Adams,All Sectors,Nitrous Oxide,GHG,5.5762004424,TON
10,MS,Alcorn,All Sectors,Ammonia,CAP,439.8891746437176,TON
11,MS,Alcorn,All Sectors,Carbon Monoxide,CAP,30131.84758534976,TON
12,MS,Alcorn,All Sectors,Nitrogen Oxides,CAP,6583.190003178169,TON
13,MS,Alcorn,All Sectors,PM10 Primary (Filt + Cond),CAP,21243.543066569317,TON
14,MS,Alcorn,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2823.5760375911764,TON
15,MS,Alcorn,All Sectors,Sulfur Dioxide,CAP,706.2554076920196,TON
16,MS,Alcorn,All Sectors,Volatile Organic Compounds,CAP,44029.67994154099,TON
17,MS,Alcorn,All Sectors,Carbon Dioxide,GHG,4189132.8395778663,TON
18,MS,Alcorn,All Sectors,Methane,GHG,4735.799420319525,TON
19,MS,Alcorn,All Sectors,Nitrous Oxide,GHG,5.5762004424,TON
20,MS,Amite,All Sectors,Ammonia,CAP,439.8891746437176,TON
21,MS,Amite,All Sectors,Carbon Monoxide,CAP,30131.84758534976,TON
22,MS,Amite,All Sectors,Nitrogen Oxides,CAP,6583.190003178169,TON
23,MS,Amite,All Sectors,PM10 Primary (Filt + Cond),CAP,21243.543066569317,TON
24,MS,Amite,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2823.5760375911764,TON
25,MS,Amite,All Sectors,Sulfur Dioxide,CAP,706.2554076920196,TON
26,MS,Amite,All Sectors,Volatile Organic Compounds,CAP,44029.67994154099,TON
27,MS,Amite,All Sectors,Carbon Dioxide,GHG,4189132.8395778663,TON
28,MS,Amite,All Sectors,Methane,GHG,4735.799420319525,TON
29,MS,Amite,All Sectors,Nitrous Oxide,GHG,5.5762004424,TON
30,MS,Attala,All Sectors,Ammonia,CAP,439.8891746437176,TON
31,MS,Attala,All Sectors,Carbon Monoxide,CAP,30131.84758534976,TON
32,MS,Attala,All Sectors,Nitrogen Oxides,CAP,6583.190003178169,TON
33,MS,Attala,All Sectors,PM10 Primary (Filt + Cond),CAP,21243.543066569317,TON
34,MS,Attala,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2823.5760375911764,TON
35,MS,Attala,All Sectors,Sulfur Dioxide,CAP,706.2554076920196,TON
36,MS,Attala,All Sectors,Volatile Organic Compounds,CAP,44029.67994154099,TON
37,MS,Attala,All Sectors,Carbon Dioxide,GHG,4189132.8395778663,TON
38,MS,Attala,All Sectors,Methane,GHG,4735.799420319525,TON
39,MS,Attala,All Sectors,Nitrous Oxide,GHG,5.5762004424,TON
40,MS,Benton,All Sectors,Ammonia,CAP,439.8891746437176,TON
41,MS,Benton,All Sectors,Carbon Monoxide,CAP,30131.84758534976,TON
42,MS,Benton,All Sectors,Nitrogen Oxides,CAP,6583.190003178169,TON
43,MS,Benton,All Sectors,PM10 Primary (Filt + Cond),CAP,21243.543066569317,TON
44,MS,Benton,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2823.5760375911764,TON
45,MS,Benton,All Sectors,Sulfur Dioxide,CAP,706.2554076920196,TON
46,MS,Benton,All Sectors,Volatile Organic Compounds,CAP,44029.67994154099,TON
47,MS,Bolivar,All Sectors,Ammonia,CAP,439.8891746437176,TON
48,MS,Bolivar,All Sectors,Carbon Monoxide,CAP,30131.84758534976,TON
49,MS,Bolivar,All Sectors,Nitrogen Oxides,CAP,6583.190003178169,TON
50,MS,Bolivar,All Sectors,PM10 Primary (Filt + Cond),CAP,21243.543066569317,TON
51,MS,Bolivar,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2823.5760375911764,TON
52,MS,Bolivar,All Sectors,Sulfur Dioxide,CAP,706.2554076920196,TON
53,MS,Bolivar,All Sectors,Volatile Organic Compounds,CAP,44029.67994154099,TON
54,MS,Bolivar,All Sectors,Carbon Dioxide,GHG,4189132.8395778663,TON
55,MS,Bolivar,All Sectors,Methane,GHG,4735.799420319525,TON
56,MS,Bolivar,All Sectors,Nitrous Oxide,GHG,5.5762004424,TON
57,MS,Calhoun,All Sectors,Ammonia,CAP,439.8891746437176,TON
58,MS,Calhoun,All Sectors,Carbon Monoxide,CAP,30131.84758534976,TON
59,MS,Calhoun,All Sectors,Nitrogen Oxides,CAP,6583.190003178169,TON
60,MS,Calhoun,All Sectors,PM10 Primary (Filt + Cond),CAP,21243.543066569317,TON
61,MS,Calhoun,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2823.5760375911764,TON
