,State,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,MS,All Sectors,Ammonia,CAP,439.8891746437176,TON
1,MS,All Sectors,Carbon Monoxide,CAP,30131.84758534976,TON
2,MS,All Sectors,Nitrogen Oxides,CAP,6583.190003178169,TON
3,MS,All Sectors,PM10 Primary (Filt + Cond),CAP,21243.543066569317,TON
4,MS,All Sectors,PM2.5 Primary (Filt + Cond),CAP,2823.5760375911764,TON
5,MS,All Sectors,Sulfur Dioxide,CAP,706.2554076920196,TON
6,MS,All Sectors,Volatile Organic Compounds,CAP,44029.67994154099,TON
7,MS,All Sectors,Carbon Dioxide,GHG,4189132.8395778663,TON
8,MS,All Sectors,Methane,GHG,4735.799420319525,TON
9,MS,All Sectors,Nitrous Oxide,GHG,5.5762004424,TON
10,MS,Agriculture - Crops & Livestock Dust,PM10 Primary (Filt + Cond),CAP,5079.429718646999,TON
11,MS,Agriculture - Crops & Livestock Dust,PM2.5 Primary (Filt + Cond),CAP,241.3865065272,TON
12,MS,Agriculture - Fertilizer Application,Ammonia,CAP,65.2,TON
13,MS,Agriculture - Livestock Waste,Volatile Organic Compounds,CAP,165.0377201561,TON
14,MS,Biogenics - Vegetation and Soil,Carbon Monoxide,CAP,5284.2646,TON
15,MS,Biogenics - Vegetation and Soil,Nitrogen Oxides,CAP,1425.8751000000002,TON
16,MS,Biogenics - Vegetation and Soil,Volatile Organic Compounds,CAP,34329.349,TON
17,MS,Bulk Gasoline Terminals,Volatile Organic Compounds,CAP,915.472113689,TON
18,MS,Commercial Cooking,Carbon Monoxide,CAP,1.43169918,TON
19,MS,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
20,MS,Commercial Cooking,Volatile Organic Compounds,CAP,1.6262376349999998,TON
21,MS,Dust - Construction Dust,PM10 Primary (Filt + Cond),CAP,2.6466272,TON
22,MS,Dust - Construction Dust,PM2.5 Primary (Filt + Cond),CAP,525.34402202,TON
23,MS,Dust - Paved Road Dust,PM10 Primary (Filt + Cond),CAP,889.02993,TON
24,MS,Dust - Unpaved Road Dust,PM10 Primary (Filt + Cond),CAP,12328.39,TON
25,MS,Dust - Unpaved Road Dust,PM2.5 Primary (Filt + Cond),CAP,227.7057,TON
26,MS,Fires - Agricultural Field Burning,Ammonia,CAP,116.689596,TON
27,MS,Fires - Agricultural Field Burning,Nitrogen Oxides,CAP,1.427,TON
28,MS,Fires - Agricultural Field Burning,PM10 Primary (Filt + Cond),CAP,57.360803000000004,TON
29,MS,Fires - Agricultural Field Burning,Sulfur Dioxide,CAP,1.3681999999999999,TON
30,MS,Fires - Agricultural Field Burning,Volatile Organic Compounds,CAP,4.5329999999999995,TON
31,MS,Fires - Prescribed Fires,Ammonia,CAP,123.495859,TON
32,MS,Fires - Prescribed Fires,Carbon Monoxide,CAP,11863.497534999999,TON
33,MS,Fires - Prescribed Fires,Nitrogen Oxides,CAP,186.71732699999998,TON
34,MS,Fires - Prescribed Fires,PM10 Primary (Filt + Cond),CAP,2285.157165,TON
35,MS,Fires - Prescribed Fires,PM2.5 Primary (Filt + Cond),CAP,866.220585,TON
36,MS,Fires - Prescribed Fires,Sulfur Dioxide,CAP,67.660258,TON
37,MS,Fires - Prescribed Fires,Volatile Organic Compounds,CAP,2760.250858,TON
38,MS,Fires - Prescribed Fires,Carbon Dioxide,GHG,100404.83648,TON
39,MS,Fires - Prescribed Fires,Methane,GHG,1027.058221,TON
40,MS,Fires - Wildfires,Nitrogen Oxides,CAP,2.085777,TON
41,MS,Fires - Wildfires,PM10 Primary (Filt + Cond),CAP,46.907978,TON
42,MS,Fires - Wildfires,Volatile Organic Compounds,CAP,30.077926,TON
43,MS,Fires - Wildfires,Methane,GHG,5.327006,TON
44,MS,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.058054304,TON
45,MS,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,1.29277522,TON
46,MS,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,3.7623785799999996,TON
47,MS,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.09648353,TON
48,MS,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,2.46522028,TON
49,MS,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.052082903,TON
50,MS,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0358716759999999,TON
51,MS,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
52,MS,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
53,MS,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
54,MS,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
55,MS,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
56,MS,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
57,MS,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
58,MS,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.0052062259999999,TON
59,MS,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,8.650501400000001,TON
