,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,ID,Ada,2.66,2.66,2.65,2.65,2.65,2.65,2.66,2.67,2.69,2.68
1,Avg household size of renter-occupied unit,ID,Ada,2.32,2.39,2.44,2.49,2.51,2.52,2.49,2.45,2.38,2.38
2,FIPS Code,ID,Ada,16001,16001,16001,16001,16001,16001,16001,16001,16001,16001
3,House Heating Fuel: Electric,ID,Ada,31630,32311,32068,32062,32948,35213,35368,35670,38015,40005
4,House Heating Fuel: Fuel Oil,ID,Ada,1045,915,849,710,752,585,476,436,386,246
5,House Heating Fuel: Gas,ID,Ada,108537,110417,112620,114524,116420,117158,119891,123851,125369,127345
6,House Heating Fuel: Propane,ID,Ada,1530,1381,1455,1449,1418,1269,1524,1676,2024,2465
7,House Heating Fuel: Wood,ID,Ada,1710,1786,1994,1960,1936,2215,2212,1870,1997,2204
26,Median Number of Rooms,ID,Ada,5.8,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
27,Number of Rooms: 1,ID,Ada,1254,1548,1730,1894,2116,2126,2563,2824,3068,2983
28,Number of Rooms: 2,ID,Ada,4075,3863,4034,4251,4484,4503,4423,4394,4277,4143
29,Number of Rooms: 3,ID,Ada,10114,10056,10181,10024,10259,10452,10162,10488,11246,11096
30,Number of Rooms: 4,ID,Ada,22847,23004,22305,22255,22231,22986,23458,23664,24420,25805
31,Number of Rooms: 5,ID,Ada,29920,29650,29858,29740,30094,30257,32308,33306,33066,33435
32,Number of Rooms: 6,ID,Ada,28531,27658,27553,28346,29328,29938,30416,31252,32527,32793
33,Number of Rooms: 7,ID,Ada,21652,23381,23985,23695,23375,23174,22296,22804,23382,24228
34,Number of Rooms: 8,ID,Ada,16419,16909,16691,17053,16703,16443,16481,17365,18042,18492
35,Number of Rooms: 9+,ID,Ada,20942,22012,23198,23603,24176,25113,25632,26302,26665,28558
36,Owner-Occupied,ID,Ada,269419,271056,270297,273723,275122,280409,288219,299370,310397,321423
37,Renter-Occupied,ID,Ada,102459,109281,116841,120213,126513,129501,129959,127757,127263,126437
38,Total Housing Units,ID,Ada,155754,158081,159535,160861,162766,164992,167739,172399,176693,181533
39,Total Population,ID,Ada,380718,388174,394961,401673,409239,417501,425798,435117,446052,456849
40,Units in Structure: 1 ATTACHED,ID,Ada,7839,8034,7511,6825,6645,6895,6969,7017,7200,7669
41,Units in Structure: 1 DETACHED,ID,Ada,113783,115865,117508,120228,121257,123353,125612,129604,131501,135149
42,Units in Structure: 10-19,ID,Ada,3974,3554,3622,3320,3443,3717,3955,4090,4213,4577
43,Units in Structure: 2,ID,Ada,3760,3536,3179,3296,3371,3478,3184,3311,3186,3153
44,Units in Structure: 20-49,ID,Ada,3269,3519,3678,3726,3550,3409,3345,3306,3462,3567
45,Units in Structure: 3-4,ID,Ada,7604,7567,7518,7217,7656,7698,7854,8083,8652,8829
46,Units in Structure: 5-9,ID,Ada,4623,4648,4786,4325,4436,4667,4701,4408,4568,4608
47,Units in Structure: 50+,ID,Ada,4752,5032,5028,5203,5577,4888,5110,5801,6775,6783
48,"Units in Structure: Boat,RV,Van,Etc.",ID,Ada,150,187,156,160,144,127,127,126,54,99
49,Units in Structure: Mobile Home,ID,Ada,6000,6139,6549,6561,6687,6760,6882,6653,7082,7099
50,Year Built: 1940-1949,ID,Ada,5047,5082,5176,5253,5244,8210,8194,8080,7494,7646
51,Year Built: 1950-1959,ID,Ada,8595,8613,8606,8706,8260,8102,8044,7916,7906,8252
52,Year Built: 1960-1969,ID,Ada,8635,8486,8437,8291,8304,30038,30298,28844,29381,28877
53,Year Built: 1970-1979,ID,Ada,29757,29852,30717,29993,29912,18671,19303,20344,20306,19802
54,Year Built: 1980-1989,ID,Ada,17821,17848,17960,18120,18436,37394,37686,39313,39737,39189
55,Year Built: 1990-1999,ID,Ada,37328,36691,36841,37285,37706,44684,43799,43613,43576,43425
56,Year Built: 2000-2009,ID,Ada,25123,24968,43301,43427,44068,4895,5999,7527,8256,8586
57,Year Built: 2010-2013,ID,Ada,14738,18199,742,1561,3060,487,2178,4714,8461,13892
58,Year Built: before 1940,ID,Ada,8710,8342,7755,8225,7776,5121,4973,4673,4532,4646
0,Avg household size of owner-occupied unit,ID,Adams,2.31,2.22,2.29,2.3,2.31,2.31,2.19,2.1,2.24,2.26
1,Avg household size of renter-occupied unit,ID,Adams,2.34,2.12,2.11,2.12,2.45,2.68,2.68,2.76,2.86,2.42
2,FIPS Code,ID,Adams,16003,16003,16003,16003,16003,16003,16003,16003,16003,16003
3,House Heating Fuel: Electric,ID,Adams,484,498,549,506,508,500,534,551,532,579
4,House Heating Fuel: Fuel Oil,ID,Adams,129,152,133,132,120,115,104,87,57,95
