Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,FL,3806,3529,3148,3364,4047,3703,4445,4709,4771,5445,5133
,Statewide Total,Cooperative,FL,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Privately Owned,FL,409,471,426,605,732,576,663,663,555,587,579
,Statewide Total,Investor Owned,FL,2544,2112,1873,1791,2000,1763,2363,2456,2646,3156,2958
,Statewide Total,Municipal Owned,FL,853,946,849,968,1315,1364,1419,1590,1570,1702,1596
32555,CITY OF JACKSONVILLE BEACH D/B/A BEACHES ENERGY SERVICES,Municipal Owned,FL,0,0,0,0,0,5,2,4,2,8,0
32462,PENINSULA PIPELINE COMPANY,Investor Owned,FL,0,0,0,0,0,0,0,0,1,2,0
25136,ST JOE NATURAL GAS CO INC,Investor Owned,FL,0,0,0,0,0,0,0,0,0,0,0
22651,"WILLISTON GAS DEPT, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
19030,"TALLAHASSEE, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,97,95,120
18738,"SUNRISE, CITY OF",Municipal Owned,FL,48,29,45,48,38,58,115,57,60,60,61
18620,"STARKE NATURAL GAS DEPT, CITY OF",Municipal Owned,FL,0,0,0,0,2,0,0,0,0,0,0
17180,REEDY CREEK UTILITY CO INC,Privately Owned,FL,0,0,0,0,0,0,2,0,5,0,0
16010,"QUINCY MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,1,0,0
15385,"PERRY, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
15348,PEOPLES GAS SYSTEM INC,Investor Owned,FL,2015,1760,1484,1404,1511,1664,2299,2360,2530,3030,2848
15042,PALATKA GAS AUTH,Municipal Owned,FL,1,17,11,8,17,13,16,12,18,21,29
14200,OKALOOSA COUNTY GAS DISTRICT,Municipal Owned,FL,211,369,299,349,276,304,340,326,355,481,449
12540,"MILTON, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,11,25,20
12150,"MARIANNA, CITY OF",Municipal Owned,FL,4,7,3,5,0,0,8,8,16,9,2
12030,"MADISON, CITY OF",Municipal Owned,FL,4,0,0,0,0,0,0,0,0,0,0
11576,"LIVE OAK GAS DEPT, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
11352,"LEESBURG, CITY OF",Municipal Owned,FL,0,0,7,3,5,10,0,0,0,0,0
11113,"LAKE CITY, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,11,1
11096,LAKE APOPKA NATURAL GAS DISTRICT,Municipal Owned,FL,115,94,62,120,189,205,263,264,210,266,249
9160,"JAY, TOWN OF",Municipal Owned,FL,1,6,0,0,0,0,0,0,0,0,0
9130,"JASPER, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
7155,"HAVANA, TOWN OF",Municipal Owned,FL,0,0,0,8,0,1,0,0,0,0,0
6850,"GULF BREEZE, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,22,27,16
6030,GAINESVILLE REGIONAL UTIL GAS DEPT,Municipal Owned,FL,149,104,123,96,116,122,42,159,136,110,87
5460,FORT PIERCE UTILITIES AUTH - GAS DEPT,Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,12
5330,FLORIDA PUBLIC UTILITIES CO,Investor Owned,FL,501,314,329,340,437,15,11,9,18,12,3
5290,"FLORALA UTILITY BOARD, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
4475,"PENSACOLA, ENERGY SERVICES OF",Municipal Owned,FL,298,301,271,279,597,571,538,688,555,474,448
3190,"DEFUNIAK SPRINGS NATURAL GAS SYSTEM, CITY OF",Municipal Owned,FL,0,3,16,11,16,8,8,13,19,11,11
2872,CRESCENT CITY NATURAL GAS,Municipal Owned,FL,0,0,0,0,0,0,1,1,1,0,0
2488,CLEARWATER GAS SYSTEM,Municipal Owned,FL,22,10,11,41,59,67,82,56,63,104,91
2432,FLORIDA CITY GAS,Privately Owned,FL,409,471,426,605,732,576,661,663,550,587,579
2348,"CHIPLEY, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,3,1,0,0,0
2289,"CHATTAHOOCHEE, CITY OF",Municipal Owned,FL,0,0,1,0,0,0,0,0,4,0,0
2227,"CENTURY, TOWN OF",Municipal Owned,FL,0,6,0,0,0,0,1,1,0,0,0
2188,CENTRAL FLORIDA GAS CORP,Investor Owned,FL,28,38,60,47,50,84,53,87,97,112,107
1544,"BLOUNTSTOWN, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
929,"SEBRING GAS SYSTEM, INC",Investor Owned,FL,0,0,0,0,2,0,0,0,0,0,0
