,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,NV,Churchill,2.84,2.76,2.63,2.59,2.52,2.44,2.45,2.4,2.37,2.39
1,Avg household size of renter-occupied unit,NV,Churchill,2.73,2.79,2.67,2.65,2.57,2.63,2.57,2.44,2.42,2.37
2,FIPS Code,NV,Churchill,32001,32001,32001,32001,32001,32001,32001,32001,32001,32001
3,House Heating Fuel: Electric,NV,Churchill,809,870,969,960,855,943,952,949,1204,1326
4,House Heating Fuel: Fuel Oil,NV,Churchill,243,254,197,151,207,246,259,268,221,227
5,House Heating Fuel: Gas,NV,Churchill,5171,5252,5475,5543,5575,5773,5675,5902,5783,5797
6,House Heating Fuel: Propane,NV,Churchill,1691,1496,1462,1344,1445,1209,1200,1207,1144,1084
7,House Heating Fuel: Wood,NV,Churchill,743,810,909,958,1064,1073,1133,1126,1220,1198
26,Median Number of Rooms,NV,Churchill,5.3,5.4,5.4,5.4,5.3,5.3,5.3,5.3,5.4,5.5
27,Number of Rooms: 1,NV,Churchill,139,141,148,136,86,76,73,116,66,118
28,Number of Rooms: 2,NV,Churchill,167,77,91,94,182,210,194,251,274,186
29,Number of Rooms: 3,NV,Churchill,810,734,672,663,726,620,745,795,756,698
30,Number of Rooms: 4,NV,Churchill,1808,1833,1750,1837,1950,1810,1942,1836,1806,1866
31,Number of Rooms: 5,NV,Churchill,2915,2856,2922,2989,3038,3159,2996,2950,2908,2669
32,Number of Rooms: 6,NV,Churchill,2586,2487,2291,2192,2021,2066,1967,2180,2364,2551
33,Number of Rooms: 7,NV,Churchill,1175,1251,1335,1275,1164,1255,1353,1361,1370,1387
34,Number of Rooms: 8,NV,Churchill,728,845,994,1017,1035,971,861,814,763,784
35,Number of Rooms: 9+,NV,Churchill,447,605,616,553,557,571,552,564,601,688
36,Owner-Occupied,NV,Churchill,16117,15879,15501,14825,14306,14175,14092,15039,15303,15510
37,Renter-Occupied,NV,Churchill,8522,8637,8873,9326,9613,9604,9581,8460,8154,8159
38,Total Housing Units,NV,Churchill,10775,10829,10819,10756,10759,10738,10683,10867,10908,10947
39,Total Population,NV,Churchill,24946,24904,24779,24572,24347,24252,24148,24022,24010,24259
40,Units in Structure: 1 ATTACHED,NV,Churchill,261,343,319,310,313,381,333,361,375,358
41,Units in Structure: 1 DETACHED,NV,Churchill,6647,6770,6851,7044,7237,7612,7387,7633,7576,7518
42,Units in Structure: 10-19,NV,Churchill,77,104,94,92,112,72,70,54,17,63
43,Units in Structure: 2,NV,Churchill,561,414,337,268,234,188,213,208,245,230
44,Units in Structure: 20-49,NV,Churchill,90,88,114,150,191,163,258,306,212,193
45,Units in Structure: 3-4,NV,Churchill,637,687,687,562,491,358,409,407,403,449
46,Units in Structure: 5-9,NV,Churchill,378,358,270,382,310,315,256,357,337,266
47,Units in Structure: 50+,NV,Churchill,87,60,56,49,17,17,72,68,123,138
48,"Units in Structure: Boat,RV,Van,Etc.",NV,Churchill,13,14,22,23,13,5,8,4,10,15
49,Units in Structure: Mobile Home,NV,Churchill,2024,1991,2069,1876,1841,1627,1677,1469,1610,1717
50,Year Built: 1940-1949,NV,Churchill,402,353,332,376,349,617,512,454,347,377
51,Year Built: 1950-1959,NV,Churchill,619,626,632,775,664,844,865,721,636,615
52,Year Built: 1960-1969,NV,Churchill,559,581,693,765,783,1789,1842,2025,2165,2203
53,Year Built: 1970-1979,NV,Churchill,2023,1781,1717,1633,1937,1966,1818,1952,2145,2227
54,Year Built: 1980-1989,NV,Churchill,2150,2069,2000,1569,1581,2600,2862,2793,2636,2685
55,Year Built: 1990-1999,NV,Churchill,2824,2839,2948,2979,2873,2154,2017,2115,2090,1854
56,Year Built: 2000-2009,NV,Churchill,1040,1177,1907,2206,2119,7,9,16,30,28
57,Year Built: 2010-2013,NV,Churchill,645,801,0,0,0,13,19,21,57,146
58,Year Built: before 1940,NV,Churchill,513,602,590,453,453,290,291,381,404,398
0,Avg household size of owner-occupied unit,NV,Clark,2.73,2.74,2.74,2.76,2.78,2.79,2.79,2.82,2.81,2.82
1,Avg household size of renter-occupied unit,NV,Clark,2.64,2.68,2.73,2.74,2.76,2.77,2.78,2.75,2.7,2.68
2,FIPS Code,NV,Clark,32003,32003,32003,32003,32003,32003,32003,32003,32003,32003
3,House Heating Fuel: Electric,NV,Clark,236637,240701,244524,247686,256972,268346,275825,286619,300433,306179
4,House Heating Fuel: Fuel Oil,NV,Clark,477,361,487,448,541,562,622,629,601,567
5,House Heating Fuel: Gas,NV,Clark,448576,451186,451295,451592,447266,443998,446058,448277,451086,459918
6,House Heating Fuel: Propane,NV,Clark,6831,6350,6029,6131,6126,6368,7044,7880,8309,8418
7,House Heating Fuel: Wood,NV,Clark,819,985,1086,1243,1219,1115,1111,963,1135,1117
