,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,CA,Alameda,All Sectors,Ammonia,CAP,2211.1938482283877,TON
1,CA,Alameda,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
2,CA,Alameda,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
3,CA,Alameda,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
4,CA,Alameda,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
5,CA,Alameda,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
6,CA,Alameda,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
7,CA,Alameda,All Sectors,Carbon Dioxide,GHG,2286593.5955020497,TON
8,CA,Alameda,All Sectors,Methane,GHG,766.021964920176,TON
9,CA,Alameda,All Sectors,Nitrous Oxide,GHG,35.22749510599999,TON
10,CA,Alpine,All Sectors,Ammonia,CAP,2211.1938482283877,TON
11,CA,Alpine,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
12,CA,Alpine,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
13,CA,Alpine,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
14,CA,Alpine,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
15,CA,Alpine,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
16,CA,Alpine,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
17,CA,Alpine,All Sectors,Carbon Dioxide,GHG,2286593.5955020497,TON
18,CA,Alpine,All Sectors,Methane,GHG,766.021964920176,TON
19,CA,Alpine,All Sectors,Nitrous Oxide,GHG,35.22749510599999,TON
20,CA,Amador,All Sectors,Ammonia,CAP,2211.1938482283877,TON
21,CA,Amador,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
22,CA,Amador,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
23,CA,Amador,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
24,CA,Amador,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
25,CA,Amador,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
26,CA,Amador,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
27,CA,Amador,All Sectors,Carbon Dioxide,GHG,2286593.5955020497,TON
28,CA,Amador,All Sectors,Methane,GHG,766.021964920176,TON
29,CA,Amador,All Sectors,Nitrous Oxide,GHG,35.22749510599999,TON
30,CA,Butte,All Sectors,Ammonia,CAP,2211.1938482283877,TON
31,CA,Butte,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
32,CA,Butte,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
33,CA,Butte,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
34,CA,Butte,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
35,CA,Butte,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
36,CA,Butte,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
37,CA,Calaveras,All Sectors,Ammonia,CAP,2211.1938482283877,TON
38,CA,Calaveras,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
39,CA,Calaveras,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
40,CA,Calaveras,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
41,CA,Calaveras,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
42,CA,Calaveras,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
43,CA,Calaveras,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
44,CA,Calaveras,All Sectors,Carbon Dioxide,GHG,2286593.5955020497,TON
45,CA,Calaveras,All Sectors,Methane,GHG,766.021964920176,TON
46,CA,Calaveras,All Sectors,Nitrous Oxide,GHG,35.22749510599999,TON
47,CA,Colusa,All Sectors,Ammonia,CAP,2211.1938482283877,TON
48,CA,Colusa,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
49,CA,Colusa,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
50,CA,Colusa,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
51,CA,Colusa,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
52,CA,Colusa,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
53,CA,Colusa,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
54,CA,Contra Costa,All Sectors,Ammonia,CAP,2211.1938482283877,TON
55,CA,Contra Costa,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
56,CA,Contra Costa,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
57,CA,Contra Costa,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
58,CA,Contra Costa,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
59,CA,Contra Costa,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
60,CA,Contra Costa,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
61,CA,Del Norte,All Sectors,Ammonia,CAP,2211.1938482283877,TON
62,CA,Del Norte,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
63,CA,Del Norte,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
64,CA,Del Norte,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
65,CA,Del Norte,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
66,CA,Del Norte,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
67,CA,Del Norte,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
68,CA,El Dorado,All Sectors,Ammonia,CAP,2211.1938482283877,TON
69,CA,El Dorado,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
70,CA,El Dorado,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
71,CA,El Dorado,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
72,CA,El Dorado,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
73,CA,El Dorado,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
74,CA,El Dorado,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
75,CA,El Dorado,All Sectors,Carbon Dioxide,GHG,2286593.5955020497,TON
76,CA,El Dorado,All Sectors,Methane,GHG,766.021964920176,TON
77,CA,El Dorado,All Sectors,Nitrous Oxide,GHG,35.22749510599999,TON
78,CA,Fresno,All Sectors,Ammonia,CAP,2211.1938482283877,TON
79,CA,Fresno,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
80,CA,Fresno,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
81,CA,Fresno,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
82,CA,Fresno,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
83,CA,Fresno,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
84,CA,Fresno,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
85,CA,Glenn,All Sectors,Ammonia,CAP,2211.1938482283877,TON
86,CA,Glenn,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
87,CA,Glenn,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
88,CA,Glenn,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
89,CA,Glenn,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
90,CA,Glenn,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
91,CA,Glenn,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
92,CA,Glenn,All Sectors,Carbon Dioxide,GHG,2286593.5955020497,TON
93,CA,Glenn,All Sectors,Methane,GHG,766.021964920176,TON
94,CA,Glenn,All Sectors,Nitrous Oxide,GHG,35.22749510599999,TON
95,CA,Humboldt,All Sectors,Ammonia,CAP,2211.1938482283877,TON
96,CA,Humboldt,All Sectors,Carbon Monoxide,CAP,159826.3618202046,TON
97,CA,Humboldt,All Sectors,Nitrogen Oxides,CAP,22757.77499726227,TON
98,CA,Humboldt,All Sectors,PM10 Primary (Filt + Cond),CAP,8261.83362391516,TON
99,CA,Humboldt,All Sectors,PM2.5 Primary (Filt + Cond),CAP,55715.817297207184,TON
100,CA,Humboldt,All Sectors,Sulfur Dioxide,CAP,352.8782736729649,TON
101,CA,Humboldt,All Sectors,Volatile Organic Compounds,CAP,22412.525441133894,TON
