Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,MO,3512,3551,3740,3152,3843,3816,3623,3883,3983,3972,3659
,Statewide Total,Cooperative,MO,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Privately Owned,MO,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Investor Owned,MO,3028,3099,3293,2656,3276,3221,3037,3157,3189,3324,2935
,Statewide Total,Municipal Owned,MO,484,452,447,496,567,595,586,726,794,648,724
39712,"ASHLEY ENERGY, LLC",Privately Owned,MO,0,0,0,0,0,0,0,0,0,0,0
38906,LIBERTY UTILITIES (MIDSTATES NATURAL GAS) CORP. D/B/A LIBERTY UTILITIES,Investor Owned,MO,0,0,166,92,134,144,162,134,129,177,158
32336,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION,Municipal Owned,MO,0,0,0,0,0,0,0,0,1,0,0
32074,SUMMIT NATURAL GAS OF MISSOURI,Investor Owned,MO,16,5,37,0,0,0,0,0,49,63,66
30996,"RICHLAND, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
30866,"WAYNESVILLE, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,2,0,0,0
30865,"ST. ROBERT, CITY OF",Municipal Owned,MO,1,0,1,1,0,0,0,0,0,0,0
30769,SPIRE MISSOURI INC. WEST,Investor Owned,MO,1092,1222,1271,1187,1201,1127,1020,1169,1182,1252,1095
30561,WHEATON MUNICIPAL GAS,Municipal Owned,MO,0,2,0,0,0,0,0,0,1,1,0
30046,"CUBA, CITY OF, GAS DEPARTMENT",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
20190,UNIONVILLE MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,6,5,0,3,4,1,2,1,0,0,1
20050,AMERENUE,Investor Owned,MO,303,349,419,347,312,314,397,376,300,356,373
18596,"STANBERRY GAS DEPT, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
18584,"SPRINGFIELD, CITY UTILITIES OF",Municipal Owned,MO,444,422,405,452,511,565,545,672,745,598,679
18256,"SHELBINA GAS DEPT, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,1,0,0,0
15861,PRINCETON MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,1,2,2,0,3,3,4,6,6
15812,"POTOSI, CITY OF",Municipal Owned,MO,0,0,1,0,0,1,1,1,1,2,0
15686,PLATTSBURG GAS DEPT,Municipal Owned,MO,2,0,0,0,0,2,0,0,0,0,0
15413,"PERRYVILLE MUNICIPAL SYSTEM, CITY OF",Municipal Owned,MO,1,0,4,5,1,2,3,4,4,1,4
15392,PERRY MUNICIPAL GAS SYSTEM,Municipal Owned,MO,1,0,0,0,0,1,0,0,0,0,2
15119,"PARIS GAS SYSTEM, CITY OF",Municipal Owned,MO,0,0,0,2,1,0,1,1,1,3,4
14360,"ORONOGO MUNICIPAL GAS SYSTEM , CITY OF",Municipal Owned,MO,0,0,0,0,1,0,0,0,0,0,0
13290,NEW HAVEN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,1,0,3,2,4,0
13260,NEW FLORENCE NATURAL GAS SYSTEM,Municipal Owned,MO,1,0,0,2,0,0,0,5,0,0,1
12744,"MONTGOMERY, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
12666,MONROE CITY MUNICIPAL GAS SYSTEMS,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
12606,THE EMPIRE DISTRICT GAS COMPANY,Investor Owned,MO,126,104,114,73,81,68,95,89,69,96,105
12504,MILAN MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,2,0,1,3,3,0,0,2,1,0,0
12450,MIDDLETOWN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
