Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,KS,550,608,784,491,460,531,405,523,473,520,462
,Statewide Total,Cooperative,KS,0,3,2,3,3,9,5,3,7,9,17
,Statewide Total,Privately Owned,KS,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Investor Owned,KS,499,556,753,452,429,483,362,481,429,488,382
,Statewide Total,Municipal Owned,KS,51,49,29,36,28,39,38,39,37,23,63
39044,CITY OF CONCORDIA,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
32363,MID-CONTINENT MARKET CENTER,Investor Owned,KS,0,0,0,0,1,0,0,0,0,0,0
31911,"AMERICAN ENERGIES GAS SERVICE,  LLC",Privately Owned,KS,0,0,0,0,0,0,0,0,0,0,0
31539,"HANSON ENGINEERING, L.C.",Investor Owned,KS,0,0,0,0,0,0,0,0,0,0,0
31263,CMF OF KANSAS LLC,Privately Owned,KS,0,0,0,0,0,0,0,0,0,0,0
30557,HAVENSVILLE GAS,Municipal Owned,KS,0,0,0,0,0,2,0,0,0,0,0
30556,MORLAND CITY OF,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
30058,"BELLEVILLE, CITY OF, MUNICIPAL GAS DEPT",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
30007,WINONA GAS,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
22725,"WINFIELD GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,2,4,7,3,1,4,5,2
22532,"WETMORE GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
22120,"WALTON, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
20180,"UNIONTOWN GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,1,2,0,0,3,0,0
18800,"SYLVIA MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,2,2,0,0,1
18572,"SPEARVILLE GAS SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
18228,"SHARON GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
18132,"SAWYER GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,1,0,1,0,0,0,0,1
