,State,County,Sector,Pollutant,Pollutant Type,Total Emissions,Emissions Unit of Measure
0,CO,Adams,All Sectors,Ammonia,CAP,1092.5359241639621,TON
1,CO,Adams,All Sectors,Carbon Monoxide,CAP,9301.062053677324,TON
2,CO,Adams,All Sectors,Nitrogen Oxides,CAP,3654.5356559119973,TON
3,CO,Adams,All Sectors,PM10 Primary (Filt + Cond),CAP,1967.8626413600184,TON
4,CO,Adams,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1413.395452934748,TON
5,CO,Adams,All Sectors,Sulfur Dioxide,CAP,104.39681402580712,TON
6,CO,Adams,All Sectors,Volatile Organic Compounds,CAP,22154.051258519376,TON
7,CO,Alamosa,All Sectors,Ammonia,CAP,1092.5359241639621,TON
8,CO,Alamosa,All Sectors,Carbon Monoxide,CAP,9301.062053677324,TON
9,CO,Alamosa,All Sectors,Nitrogen Oxides,CAP,3654.5356559119973,TON
10,CO,Alamosa,All Sectors,PM10 Primary (Filt + Cond),CAP,1967.8626413600184,TON
11,CO,Alamosa,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1413.395452934748,TON
12,CO,Alamosa,All Sectors,Sulfur Dioxide,CAP,104.39681402580712,TON
13,CO,Alamosa,All Sectors,Volatile Organic Compounds,CAP,22154.051258519376,TON
14,CO,Arapahoe,All Sectors,Ammonia,CAP,1092.5359241639621,TON
15,CO,Arapahoe,All Sectors,Carbon Monoxide,CAP,9301.062053677324,TON
16,CO,Arapahoe,All Sectors,Nitrogen Oxides,CAP,3654.5356559119973,TON
17,CO,Arapahoe,All Sectors,PM10 Primary (Filt + Cond),CAP,1967.8626413600184,TON
18,CO,Arapahoe,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1413.395452934748,TON
19,CO,Arapahoe,All Sectors,Sulfur Dioxide,CAP,104.39681402580712,TON
20,CO,Arapahoe,All Sectors,Volatile Organic Compounds,CAP,22154.051258519376,TON
21,CO,Archuleta,All Sectors,Ammonia,CAP,1092.5359241639621,TON
22,CO,Archuleta,All Sectors,Carbon Monoxide,CAP,9301.062053677324,TON
23,CO,Archuleta,All Sectors,Nitrogen Oxides,CAP,3654.5356559119973,TON
24,CO,Archuleta,All Sectors,PM10 Primary (Filt + Cond),CAP,1967.8626413600184,TON
25,CO,Archuleta,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1413.395452934748,TON
26,CO,Archuleta,All Sectors,Sulfur Dioxide,CAP,104.39681402580712,TON
27,CO,Archuleta,All Sectors,Volatile Organic Compounds,CAP,22154.051258519376,TON
28,CO,Baca,All Sectors,Ammonia,CAP,1092.5359241639621,TON
29,CO,Baca,All Sectors,Carbon Monoxide,CAP,9301.062053677324,TON
30,CO,Baca,All Sectors,Nitrogen Oxides,CAP,3654.5356559119973,TON
31,CO,Baca,All Sectors,PM10 Primary (Filt + Cond),CAP,1967.8626413600184,TON
32,CO,Baca,All Sectors,PM2.5 Primary (Filt + Cond),CAP,1413.395452934748,TON
33,CO,Baca,All Sectors,Sulfur Dioxide,CAP,104.39681402580712,TON
34,CO,Baca,All Sectors,Volatile Organic Compounds,CAP,22154.051258519376,TON
