Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,Statewide Total,Total,AR,0,0,0,2,0,0,0,0,1,1,3
,Statewide Total,Cooperative,AR,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Privately Owned,AR,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Investor Owned,AR,0,0,0,0,0,0,0,0,0,0,0
,Statewide Total,Municipal Owned,AR,0,0,0,2,0,0,0,0,1,1,3
13610,NORTH CROSSETT GAS & WATER,Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
11652,LOGAN TOWNSHIP GAS USERS ASSOC INC,Cooperative,AR,0,0,0,0,0,0,0,0,0,0,0
7190,HAZEN NATURAL GAS CO,Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
7095,HARRISBURG WATER & GAS DIV,Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
3339,DEVALLS BLUFF GAS SYSTEM,Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
3330,DES ARC MUNICIPAL GAS CO,Municipal Owned,AR,0,0,0,2,0,0,0,0,1,1,3
873,"AUGUSTA LIGHT WATER & GAS, CITY OF",Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
